q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,سلام,سلام,Ncsp---,0,ROOT,CVCVC,2,4,c,(ROOT (S (VPSD (VPCompD (Ncsp------ *))),5,0,1,1
1,2,.,.,Oe,1,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,من,***not found***من***Zrso----
2,2,شیوا,شیوا,Aps-,3,MWE,CVCV,2,4,c,(VPC (As--- *),2,0,0,2
2,3,هستم,بودن,Vpyksos----,0,ROOT,CVCCVC,2,4,c,(Vpyk-sos------ *))),1,0,2,0
2,4,.,.,Oe,3,PUNC,.,1,1,f,(Oe *)))) ,1,0,0,1
3,1,امروز,***not found***امروز***Dgp-t--
3,2,پنج-شنبه,***not found***پنج-شنبه***Aps-
3,3,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
3,4,.,.,Oe,3,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,فردا,فردا,Dgp-t--,4,VMOD,CVCCV,2,4,c,(ROOT (S (VPSD (VPA (Dgp-t-- *),5,0,1,1
4,2,تولد,تولد,Ncsp--z,4,COPCOMP,CVCVCCVCV,4,4,c,(MV (PPC (Ncsp----z- *),3,0,1,3
4,3,مریم,مریم,Nasp---,2,NN,CVCCVC,2,4,c,(Nasp------ *)),1,0,2,0
4,4,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
4,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,من,***not found***من***Zrso----
5,2,می-خواهم,***not found***می-خواهم***Vpyssosi---
5,3,فردا,فردا,Dgp-t--,8,VMOD,CVCCV,2,4,c,(Dgp-t-- *)),1,0,1,1
5,4,به,به,E-,8,IDOBJ,CV,1,2,f,(E------- *)),1,0,0,1
5,5,جشن,جشن,Ncsp--z,4,POBJ,CVCCV,2,3,c,(MV (PPC (Ncsp----z- *),3,0,1,1
5,6,تولد,تولد,Ncsp--z,5,NN,CVCVCCVCV,4,4,c,(Ncsp----z- *)),1,0,1,3
5,7,مریم,مریم,Nasp---,8,MWE,CVCCVC,2,4,c,(Nasp------ *)))),1,0,2,0
5,8,بروم,***not found***بروم***Vpysso--u--
5,9,.,.,Oe,2,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
6,1,امروز,***not found***امروز***Dgp-t--
6,2,من,***not found***من***Zrso----
6,3,و,و,Jr-,8,NSUBJ,CV,1,1,f,(VPC (NPA-nid-DiscA (NPA-nid (NUM-nid (Jr------- *)),5,0,0,1
6,4,مینا,مینا,Nasp---,3,NounCOOR,CVCV,2,4,c,(Nasp------ *)),1,0,0,2
6,5,می-خواهیم,***not found***می-خواهیم***Nasp---
6,6,به,به,E-,8,MWE,CV,1,2,f,(E------- *)))),1,0,0,1
6,7,فروشگاه,فروشگاه,Ncspk--,6,POBJ,CVCVCCVC,3,7,c,(MV (Ncspk----- *),2,0,2,1
6,8,برویم,***not found***برویم***Vpyslo--u--
6,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
7,1,ما,***not found***ما***Zrlo----
7,2,می-خواهیم,***not found***می-خواهیم***Vpyk------a-4-
7,3,برای,برای,Ez,7,VMOD,CVCVCVV,3,4,f,(VPC (DPC (DPC (E------z *),4,0,0,2
7,4,مریم,مریم,Nasp---,3,POBJ,CVCCVC,2,4,c,(Nasp------ *)),1,0,2,0
7,5,یک,یک,Urns---,4,NUM,CVC,1,2,f,(Urns----- *)),1,0,1,0
7,6,بلوز,بلوز,Ncsp---,7,MWE,CVCVC,2,4,c,(MV (Ncsp------ *),2,0,1,1
7,7,بخریم,***not found***بخریم***Vpyslo--u--
7,8,.,.,Oe,2,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
8,1,فردا,فردا,Dgp-t--,8,VMOD,CVCCV,2,4,c,(ROOT (S (VPA (Dgp-t-- *),4,0,1,1
8,2,سارا,سارا,Nasp---,8,NSUBJ,CVCV,2,4,c,(VPF (VPTD-nid (VPC (Nasp------ *),4,0,0,2
8,3,هم,هم,J--,2,NMOD,CVC,1,2,f,(J-------- *))),1,0,1,0
8,4,به,به,E-,8,MWE,CV,1,2,f,(DiscE (CLR (E------- *),3,0,0,1
8,5,جشن,جشن,Ncsp--z,4,POBJ,CVCCV,2,3,c,(VPSD (MV (ADJPC (Ncsp----z- *),4,0,1,1
8,6,تولد,تولد,Ncsp--z,5,NN,CVCVCCVCV,4,4,c,(NPC (Ncsp----z- *),2,0,1,3
8,7,او,***not found***او***Zrsh----
8,8,می-آید,***not found***می-آید***Vpysshsi---
8,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
9,1,او,***not found***او***Zrsh----
9,2,می-خواهد,***not found***می-خواهد***Vpysshsi---
9,3,برای,برای,Ez,8,VMOD,CVCVCVV,3,4,f,(E------z *),1,0,0,2
9,4,مریم,مریم,Nasp---,3,POBJ,CVCCVC,2,4,c,(Nasp------ *),1,0,2,0
9,5,یک,یک,Urns---,7,NUM,CVC,1,2,f,(Urns----- *),1,0,1,0
9,6,جفت,***not found***جفت***Ls-
9,7,کفش,کفش,Ncsp---,4,NN,CVCC,1,3,c,(Ncsp------ *)),1,1,0,0
9,8,بخرد,***not found***بخرد***Vpyssh--u--
9,9,.,.,Oe,2,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
10,1,مریم,مریم,Nasp---,2,NounCOOR,CVCCVC,2,4,c,(ROOT (S (NPA (Nasp------ *),4,0,2,0
10,2,و,و,Jr-,9,NSUBJ,CV,1,1,f,(NPA (Jr------- *),2,0,0,1
10,3,خانواده-اش,***not found***خانواده-اش***Nasp--z
10,4,می-خواهند,***not found***می-خواهند***Nasp---
10,5,هفته,هفته,Ncspt-z,4,NN,CVCCVV,3,4,c,(Ncspt---z- *),1,0,1,0
10,6,آینده,***not found***آینده***Aps-
10,7,به,به,E-,9,MWE,CV,1,2,f,(E------- *)),1,0,0,1
