q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,این,***not found***این***Tm-------
1,2,پسر,پسر,Ncsp---,1,DETCOMP,CVCVC,2,3,c,(Ncsp------ *)),1,0,1,1
1,3,بهرام,بهرام,Nasp---,4,MWE,CVCCVC,2,5,c,(VPC (Nasp------ *),2,0,2,0
1,4,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
1,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,بهرام,بهرام,Nasp---,6,NSUBJ,CVCCVC,2,5,c,(ROOT (S (NPA (Nasp------ *),4,0,2,0
2,2,دوست,دوست,Ncsp--z,1,NN,CVCCV,2,4,c,(NPA (Ncsp----z- *),2,0,1,1
2,3,کاوه,کاوه,Nasp---,2,NN,CVCV,2,4,c,(CPC-adj (Nasp------ *),2,0,0,2
2,4,و,و,Jr-,6,COPCOMP,CV,1,1,f,(CPC-adj (Jr------- *),2,0,0,1
2,5,دارا,دارا,Aps-,4,AdjCOOR,CVCV,2,4,c,(As--- *)))),1,0,0,2
2,6,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
2,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,کاوه,کاوه,Nasp---,2,NounCOOR,CVCV,2,4,c,(ROOT (S (CL-nid-DiscA (VPS-DiscA (N (Nasp------ *),6,0,0,2
3,2,،,،,Oc,7,NSUBJ,،,1,1,f,(Oc *)),1,0,0,1
3,3,دارا,دارا,Nasp---,4,NounCOOR,CVCV,2,4,c,(VPC-DiscA (DiscA (Nasp------ *)),3,0,0,2
3,4,و,و,Jr-,2,NounCOOR,CV,1,1,f,(VPC (DPC (DPC (Jr------- *),4,0,0,1
3,5,بهرام,بهرام,Nasp--z,4,NounCOOR,CVCCVCV,3,5,c,(Nasp----z- *)),1,0,1,2
3,6,همکلاس,همکلاس,Nasp---,7,MWE,CVCCVCVC,3,6,c,(Nasp------ *)),1,0,2,1
3,7,هستند,بودن,Vpyklhs----,0,ROOT,CVCCVCC,2,5,c,(Vpyk-lhs------ *))))),1,1,1,0
3,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,کاوه,کاوه,Nasp---,4,NSUBJ,CVCV,2,4,c,(ROOT (S (NPA (Nasp------ *),4,0,0,2
4,2,یک,یک,Urns---,3,NUM,CVC,1,2,f,(NPA (Urns----- *),2,0,1,0
4,3,خواهر,خواهر,Ncsp---,4,MWE,CVCVC,2,5,c,(Ncsp------ *)),1,0,1,1
4,4,دارد,داشتن,Vpysshs----,0,ROOT,CVCVC,2,4,c,(Vpys-shs------ *)),1,0,1,1
4,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,اسم,اسم,Ncsp--z,6,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPS (Ncsp----z- *),4,0,1,1
5,2,خواهر,خواهر,Ncsp--z,1,NN,CVCVCV,3,5,c,(VPS (NPA (NPA (Ncsp----z- *),4,0,0,3
5,3,کاوه,کاوه,Nasp---,2,NN,CVCV,2,4,c,(Nasp------ *)),1,0,0,2
5,4,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
5,5,ژاله,ژاله,Nasp---,6,MWE,CVCV,2,4,c,(Nasp------ *)),1,0,0,2
5,6,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
5,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
6,1,ژاله,ژاله,Nasp---,4,NSUBJ,CVCV,2,4,c,(ROOT (S (NPA (Nasp------ *),4,0,0,2
6,2,ده,ده,Urns---,3,NUM,CVC,1,2,f,(NPA (Urns----- *),2,0,1,0
6,3,سال,سال,Ncspt--,4,MWE,CVC,1,3,c,(Ncspt----- *)),1,0,1,0
6,4,دارد,داشتن,Vpysshs----,0,ROOT,CVCVC,2,4,c,(Vpys-shs------ *)),1,0,1,1
6,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
7,1,دارا,دارا,Nasp---,5,NSUBJ,CVCV,2,4,c,(ROOT (S (NPA (Nasp------ *),4,0,0,2
7,2,هم,هم,J--,1,NMOD,CVC,1,2,f,(NPA (J-------- *),2,0,1,0
7,3,یک,یک,Urns---,4,NUM,CVC,1,2,f,(MN (Urns----- *),2,0,1,0
7,4,خواهر,خواهر,Ncsp---,5,MWE,CVCVC,2,5,c,(Ncsp------ *))),1,0,1,1
7,5,دارد,داشتن,Vpysshs----,0,ROOT,CVCVC,2,4,c,(Vpys-shs------ *)),1,0,1,1
7,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
8,1,اسم,اسم,Ncsp--z,6,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPS (Ncsp----z- *),4,0,1,1
