q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,امروز,***not found***امروز***Dgp-t--
1,2,مادر,مادر,Ncsp--z,6,NSUBJ,CVCVCV,3,4,c,(VPC (PPC (Ncsp----z- *),3,0,0,3
1,3,سارا,سارا,Nasp---,2,NN,CVCV,2,4,c,(NPC (Nasp------ *),2,0,0,2
1,4,به,به,E-,6,MWE,CV,1,2,f,(E------- *))),1,0,0,1
1,5,بازار,بازار,Ncspk--,4,POBJ,CVCVC,2,5,c,(MV (Ncspk----- *),2,0,1,1
1,6,می-رود,***not found***می-رود***Vpysshsi---
1,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,او,***not found***او***Zrsh----
2,2,نان,نان,Ncsp---,3,NounCOOR,CVC,1,3,c,(VPC (PPC (Ncsp------ *),3,0,1,0
2,3,و,و,Jr-,5,MWE,CV,1,1,f,(Jr------- *)),1,0,0,1
2,4,گوشت,گوشت,Ncsp---,3,NounCOOR,CVCC,1,4,c,(MV (Ncsp------ *),2,1,0,0
2,5,می-خرد,***not found***می-خرد***Vpysshsi---
2,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,مادر,مادر,Ncsp--z,4,NSUBJ,CVCVCV,3,4,c,(ROOT (S (NPA (Ncsp----z- *),4,0,0,3
3,2,سارا,سارا,Nasp---,1,NN,CVCV,2,4,c,(NPA (Nasp------ *),2,0,0,2
3,3,میوه,میوه,Ncsp---,4,MWE,CVCV,2,4,c,(Ncsp------ *)),1,0,0,2
3,4,می-خرد,***not found***می-خرد***Vpysshsi---
3,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,او,***not found***او***Zrsh----
4,2,سیب,سیب,Ncsp---,9,MWE,CVC,1,3,c,(VPC (NPA (Ncsp------ *),3,0,1,0
4,3,،,،,Oc,2,PUNC,،,1,1,f,(CPC (Oc *),2,0,0,1
