q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,این,***not found***این***Tm-------
1,2,تصویر,تصویر,Ncsp---,1,DETCOMP,CVCCVC,2,5,c,(Ncsp------ *)),1,0,2,0
1,3,یک,یک,Urns---,4,NUM,CVC,1,2,f,(VPC (ADJPA (Urns----- *),3,0,1,0
1,4,کارخانه,کارخانه,Ncspk--,5,COPCOMP,CVCCVCV,3,7,c,(Ncspk----- *)),1,0,1,2
1,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
1,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,این,***not found***این***Tm-------
2,2,کارخانه,کارخانه,Ncspk--,1,DETCOMP,CVCCVCV,3,7,c,(Ncspk----- *)),1,0,1,2
2,3,خیلی,***not found***خیلی***Dips---
2,4,بزرگ,بزرگ,Aps-,5,COPCOMP,CVCVCC,2,4,c,(As--- *)),1,1,0,1
2,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
2,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,کارگران,کارگر,Nclp--z,7,NSUBJ,CVCCVCCV,4,7,c,(ROOT (S (VPA (N (Nclp----z- *),5,0,2,1
3,2,زیادی,زیاد,Apsy,1,NMOD,CVCVCV,3,5,c,(As-y- *)),1,0,0,3
3,3,در,در,E-,7,VMOD,CVC,1,2,f,(VPA (PPC (E------- *),3,0,1,0
3,4,این,***not found***این***Tm-------
3,5,کارخانه,کارخانه,Ncspk--,4,DETCOMP,CVCCVCV,3,7,c,(Ncspk----- *))),1,0,1,2
3,6,کار,کار,Ncsp---,7,MWE,CVC,1,3,c,(MV (Ncsp------ *),2,0,1,0
3,7,می-کنند,***not found***می-کنند***Vpyslhsi---
3,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,دستگاه-های,دستگاه-,Nclp--z,6,NSUBJ,CVCCCVCCVCVV,4,10,c,(ROOT (S (VPA (N (Nclp----z- *),5,1,1,1
4,2,زیادی,زیاد,Apsy,1,NMOD,CVCVCV,3,5,c,(As-y- *)),1,0,0,3
4,3,در,در,E-,6,VMOD,CVC,1,2,f,(VPA (PPC (E------- *),3,0,1,0
4,4,اینجا,***not found***اینجا***Dgp-k--
4,5,وجود,وجود,Ncsp---,6,MWE,CVCVC,2,4,c,(MV (Ncsp------ *),2,0,1,1
4,6,دارد,داشتن,Vpysshs----,0,ROOT,CVCVC,2,4,c,(Vpys-shs------ *)))),1,0,1,1
4,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,صاحب,صاحب,Ncsp--z,7,NSUBJ,CVCVCV,3,4,c,(ROOT (S (VPS (NPC (Ncsp----z- *),5,0,0,3
5,2,این,***not found***این***Tm-------
