q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,از,از,E-,13,VMOD,CVC,1,2,f,(ROOT (S (VPF (VPS-nid (NPC (NPC (E------- *),7,0,1,0
1,2,روزگاران,روزگار,Nclp--z,1,POBJ,CVCVCVCCV,5,8,c,(NPA (Nclp----z- *),2,0,1,3
1,3,کهن,کهن,Aps-,2,NMOD,CVCVC,2,3,c,(As--- *))),1,0,1,1
1,4,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,5,مردم,مردم,Nclp--z,13,NSUBJ,CVCCVCV,3,4,c,(VPC-nid (ADJPA-nid (Nclp----z- *),3,0,1,2
1,6,هنرمند,***not found***هنرمند***Apsz
1,7,ایران,ایران,Naspk--,5,POSSESSIVE,CVCVC,2,5,c,(CPC-adj (Naspk----- *),2,0,1,1
1,8,رقص,رقص,Ncsp---,9,NounCOOR,CVCC,1,3,c,(Ncsp------ *))),1,1,0,0
1,9,و,و,Jr-,13,COORCOMP,CV,1,1,f,(PPC-nid (Jr------- *),2,0,0,1
1,10,آواز,آواز,Ncsp---,9,NounCOOR,CVCVC,2,4,c,(NPC-nid (NPC (Ncsp------ *),3,0,1,1
1,11,را,را,P,9,ACC,CV,1,2,f,(P *)))))),1,0,0,1
1,12,دوست,دوست,Ncsp---,13,MWE,CVCC,1,4,c,(Ncsp------ *))),1,1,0,0
1,13,داشتند,داشتن,Vpyslht----,14,VerbCOOR,CVCCVCC,2,6,c,(DiscE (CLR (Vpys-lht------ *),3,1,1,0
1,14,و,و,Jr-,0,ROOT,CV,1,1,f,(VPF (DiscE (CPC-noun (Jr------- *),4,0,0,1
1,15,جشن-هایشان,***not found***جشن-هایشان***Nclp----6-
1,16,همواره,همواره,Dgp-t--,22,VMOD,CVCCVCV,3,6,c,(Cez--nlhv *)))),1,0,1,2
1,17,با,با,E-,22,COPCOMP,CV,1,2,f,(VPA-nid (Dgp-t-- *),2,0,0,1
1,18,رقص,رقص,Ncsp---,19,NounCOOR,CVCC,1,3,c,(VPS-nid (DPC (E------- *),3,1,0,0
1,19,و,و,Jr-,17,POBJ,CV,1,1,f,(Ncsp------ *)),1,0,0,1
1,20,آواز,آواز,Ncsp---,19,NounCOOR,CVCVC,2,4,c,(VPC-nid (PPC-nid (Jr------- *),3,0,1,1
1,21,همراه,همراه,Aps-,22,COPCOMP,CVCCVC,2,5,c,(DPC-nid (DPC (Ncsp------ *),3,0,2,0
1,22,بود,بودن,Vpyksht----,14,VerbCOOR,CVC,1,3,c,(As--- *)))),1,0,1,0
1,23,.,.,Oe,14,PUNC,.,1,1,f,(Vpyk-sht------ *)))))))),1,0,0,1
2,1,در,در,E-,22,VMOD,CVC,1,2,f,(ROOT (S (VPF (VPS-nid (NPC (NPC (E------- *),7,0,1,0
2,2,ایران,ایران,Naspk-z,1,POBJ,CVCVCV,3,5,c,(NPA (Naspk---z- *),2,0,0,3
2,3,قدیم,قدیم,Aps-,2,NMOD,CVCVC,2,4,c,(As--- *))),1,0,1,1
2,4,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,5,رقص,رقص,Ncsp---,12,NounCOOR,CVCC,1,3,c,(VPC-nid (NPA-nid (NPA-nid (NPA (Ncsp------ *),5,1,0,0
2,6,هم,هم,J--,5,NMOD,CVC,1,2,f,(ADJPA (J-------- *),2,0,1,0
2,7,چون,چون,J--,10,MARK,CVC,1,3,f,(J-------- *))),1,0,1,0
2,8,سوارکاری,***not found***سوارکاری***Ncsp---
2,9,اهمیت,اهمیت,Ncsp---,10,MWE,CVCVCCVCCVC,4,5,c,(DPC-nid (DPC (Ncsp------ *),3,0,3,1
2,10,داشت,داشتن,Vpyssht----,5,NN,CVCC,1,4,c,(Vpys-sht------ *))))),1,1,0,0
2,11,،,،,Oc,5,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,12,و,و,Jr-,22,NSUBJ,CV,1,1,f,(Jr------- *))),1,0,0,1
2,13,ایرانیان,ایران,Nalp---,12,NounCOOR,CVCVCVCVC,4,8,c,(DiscE (CLR (Nalp------ *),3,0,1,3
2,14,به,به,E-,22,VMOD,CV,1,2,f,(VPSD (VPA (PPC (E------- *),4,0,0,1
2,15,همان,***not found***همان***Tm-------
