q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,پروفسور,پروفسور,Naspf--,14,NSUBJ,CVCVCVCVC,3,7,c,(ROOT (S (VPS (NPC (NPC (Naspf----- *),6,0,1,3
1,2,محمود,محمود,Nasp--z,1,NN,CVCCVCV,3,5,c,(NPA (Nasp----z- *),2,0,1,2
1,3,حسابی,حسابی,Nasp---,2,MWE,CVCVCC,3,5,c,(Nasp------ *))),1,1,0,1
1,4,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,5,پدر,پدر,Ncsp--z,9,NounCOOR,CVCVCV,3,3,c,(VPA (MADV (NUM (Ncsp----z- *),4,0,0,3
1,6,فیزیک,فیزیک,Ncsp--z,5,NN,CVCVCV,3,5,c,(Ncsp----z- *),1,0,0,3
1,7,نوین,نوین,Apsz,6,NMOD,CVCVCV,3,4,c,(NUM (As-z- *),2,0,0,3
1,8,ایران,ایران,Naspk--,6,POSSESSIVE,CVCVC,2,5,c,(Naspk----- *),1,0,1,1
1,9,و,و,Jr-,14,COORCOMP,CV,1,1,f,(Jr------- *),1,0,0,1
1,10,از,از,E-,9,PrepCOOR,CVC,1,2,f,(E------- *))),1,0,1,0
1,11,بنیان-گذاران,بنیان-گذار,Nclp--z,10,POBJ,CVCCVCCVCVCCV,6,12,c,(Nclp----z- *)),1,0,3,2
1,12,دانشگاه,دانشگاه,Ncspk-z,11,NN,CVCVCCVCV,4,7,c,(MV (PPC (Ncspk---z- *),3,0,1,3
1,13,تهران,تهران,Naspk--,12,POSSESSIVE,CVCCVC,2,5,c,(Naspk----- *)),1,0,2,0
1,14,بود,بودن,Vpyksht----,0,ROOT,CVC,1,3,c,(Vpyk-sht------ *)))),1,0,1,0
1,15,.,.,Oe,14,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,این,***not found***این***Tm-------
2,2,دانشمند,دانشمند,Ncsp--z,1,DETCOMP,CVCVCCVCCV,4,7,c,(Ncsp----z- *)),1,0,2,2
2,3,بزرگ,بزرگ,Aps-,2,NMOD,CVCVCC,2,4,c,(VPA (PPC (As--- *),3,1,0,1
2,4,در,در,E-,3,ADJCOMP,CVC,1,2,f,(DPC (E------- *),2,0,1,0
2,5,تفرش,تفرش,Naspk--,4,POBJ,CVCCVC,2,4,c,(Naspk----- *))),1,0,2,0
2,6,،,،,Oc,1,PUNC,،,1,1,f,(VPC-nid-DiscA (DiscA (ADVPC (Oc *),4,0,0,1
2,7,نزدیک,نزدیک,Apsz,8,NMOD,CVCCVCV,3,5,c,(ADVPC (As-z- *),2,0,1,2
2,8,اراک,اراک,Naspk--,11,MWE,CVCVC,2,4,c,(NPA (NPA (Naspk----- *),3,0,1,1
