q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,دیشب,دیشب,Dgp-t--,4,VMOD,CVCVC,2,4,c,(ROOT (S (NPA (Dgp-t-- *),4,0,1,1
1,2,شب,***not found***شب***Ncspt-z
1,3,یلدا,یلدا,Naspd--,4,MWE,CVCCV,2,4,c,(Naspd----- *)),1,0,1,1
1,4,بود,بودن,Vpyksht----,0,ROOT,CVC,1,3,c,(Vpyk-sht------ *)),1,0,1,0
1,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,شب,***not found***شب***Ncspt-z
2,2,یلدا,یلدا,Naspd--,1,NN,CVCCV,2,4,c,(NPA (N (Naspd----- *),3,0,1,1
2,3,شب,***not found***شب***Ncspt-z
2,4,اول,***not found***اول***Uoa--z-
2,5,زمستان,زمستان,Ncspe--,6,NounCOOR,CVCVCCVC,3,6,c,(NUM (Ncspe----- *),2,0,2,1
2,6,و,و,Jr-,10,COPCOMP,CV,1,1,f,(Jr------- *),1,0,0,1
2,7,بلندترین,بلند,Apu-,8,NMOD,CVCVCCC,4,8,c,(Au--- *),1,0,0,1
2,8,شب,***not found***شب***Ncspt-z
2,9,سال,سال,Ncspt--,8,NN,CVC,1,3,c,(Ncspt----- *))),1,0,1,0
2,10,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
2,11,.,.,Oe,10,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,مهمانی,مهمانی,Ncsp--z,10,NSUBJ,CVCCVCVV,4,6,c,(ROOT (S (NPA (Ncsp----z- *),4,0,1,1
3,2,خانوادگی,خانوادگی,Aps-,1,NMOD,CVCVCVCVCV,5,8,c,(NPA (N (As--- *),3,0,0,5
3,3,در,در,E-,10,VMOD,CVC,1,2,f,(E------- *),1,0,1,0
3,4,شب,***not found***شب***Ncspt-z
3,5,یلدا,یلدا,Naspd--,4,NN,CVCCV,2,4,c,(NUM (Naspd----- *),2,0,1,1
3,6,یک,یک,Urns---,7,NUM,CVC,1,2,f,(Urns----- *),1,0,1,0
3,7,سنت,سنت,Ncsp--z,5,NN,CVCCVCV,3,3,c,(Ncsp----z- *),1,0,1,2
3,8,قدیمی,قدیمی,Apsz,7,NMOD,CVCVCCV,4,5,c,(As-z- *),1,0,1,2
3,9,ایرانی,ایرانی,Aps-,7,NMOD,CVCVCV,3,6,c,(As--- *))),1,0,0,3
3,10,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
3,11,.,.,Oe,10,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,آقای,آقا,Naspf-z,6,NSUBJ,CVCVCV,3,4,c,(ROOT (S (NPA (Naspf---z- *),4,0,0,3
4,2,امامی,امامی,Nasp---,1,NN,CVCVCV,3,5,c,(NPA (Nasp------ *),2,0,0,3
4,3,هم,هم,J--,1,NMOD,CVC,1,2,f,(CPC-adj (J-------- *),2,0,1,0
4,4,دیشب,دیشب,Dgp-t--,6,VMOD,CVCVC,2,4,c,(CPC-adj (Dgp-t-- *),2,0,1,1
4,5,مهمانی,مهمانی,Ncsp---,6,MWE,CVCCVCV,3,6,c,(Ncsp------ *)))),1,0,1,2
4,6,داشتند,داشتن,Vpyslht----,0,ROOT,CVCCVCC,2,6,c,(Vpys-lht------ *)),1,1,1,0
4,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,عموی,عمو,Ncsp--z,7,NounCOOR,CVCVCV,4,4,c,(ROOT (S (CL-nid-DiscA (VPS-DiscA (NPA (NPA (N (Ncsp----z- *),8,0,0,3
5,2,فاطمه,فاطمه,Nasp---,1,NN,CVCVCV,3,5,c,(Nasp------ *),1,0,0,3
5,3,مهمان,مهمان,Ncsp--z,2,NN,CVCCVCV,3,5,c,(Ncsp----z- *)),1,0,1,2
5,4,اول,***not found***اول***Uoa--z-
5,5,دیشب,دیشب,Dgp-t--,3,NMOD,CVCVC,2,4,c,(Dgp-t-- *))),1,0,1,1
5,6,،,،,Oc,5,PUNC,،,1,1,f,(Oc *)),1,0,0,1
5,7,و,و,Jr-,0,ROOT,CV,1,1,f,(VPA-DiscA (Jr------- *),2,0,0,1
5,8,خاله,خاله,Ncsp---,9,NounCOOR,CVCV,2,4,c,(MV-DiscA (DiscA (CL (Ncsp------ *),4,0,0,2
5,9,و,و,Jr-,14,NounCOOR,CV,1,1,f,(VPSD (VPC (PPC (Jr------- *),4,0,0,1
5,10,دختر,دختر,Ncsp--z,9,NounCOOR,CVCCVCV,3,4,c,(NPC (NPA (Ncsp----z- *),3,0,1,2
5,11,خاله-اش,***not found***خاله-اش***As-3-
5,12,مهمانان,مهمان,Nclp--z,10,NN,CVCCVCCV,4,7,c,(Cez--ashv *))),1,0,2,1
5,13,دوم,دوم,Uoa----,12,NUM,CVVC,2,3,f,(MV (Nclp----z- *),2,0,0,0
5,14,و,و,Jr-,7,VerbCOOR,CV,1,1,f,(Uoa------ *)))))),1,0,0,1
5,15,سوم,***not found***سوم***Uoa----
5,16,بودند,بودن,Vpyklht----,14,MWE,CVCVCC,2,5,c,(Uoa------ *)),1,1,0,1
5,17,.,.,Oe,7,PUNC,.,1,1,f,(Vpyk-lht------ *)))))),1,0,0,1
6,1,بقیه,بقیه,Ncsp---,6,NSUBJ,CVCVCCV,3,4,c,(ROOT (S (NPA (Ncsp------ *),4,0,1,2
6,2,هم,هم,J--,1,NMOD,CVC,1,2,f,(NPA (J-------- *),2,0,1,0
6,3,تا,تا,E-,6,IDOBJ,CV,1,2,f,(CPC-adj (E------- *),2,0,0,1
6,4,ساعت,ساعت,Ncspt-z,3,POBJ,CVCVCV,3,4,c,(CPC-adj (Ncspt---z- *),2,0,0,3
