q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,نوروز,نوروز,Naspt--,2,NounCOOR,CVCVC,2,5,c,(ROOT (S (VPF (VPS-nid (N (Naspt----- *),6,0,1,1
1,2,،,،,Oc,15,NSUBJ,،,1,1,f,(Oc *)),1,0,0,1
1,3,شروع,شروع,Ncsp--z,5,NounCOOR,CVCVCV,3,4,c,(VPC-nid (NPA-nid (NPA-nid (NPA (Ncsp----z- *),5,0,0,3
1,4,بهار,بهار,Ncspe--,3,NN,CVCVC,2,4,c,(Ncspe----- *)),1,0,1,1
1,5,و,و,Jr-,2,NounCOOR,CV,1,1,f,(PPC-nid (Jr------- *),2,0,0,1
1,6,سال,سال,Ncspt-z,5,NounCOOR,CVCV,2,3,c,(DPC-nid (DPC (Ncspt---z- *),3,0,0,2
1,7,نو,نو,Aps-,6,NMOD,CV,1,2,c,(As--- *))))),1,0,0,1
1,8,،,،,Oc,2,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,9,زندگی,زندگی,Ncsp--z,15,COPCOMP,CVCCVCVV,4,5,c,(Ncsp----z- *))),1,0,1,1
1,10,دوباره,***not found***دوباره***Aps-
1,11,و,و,Jr-,9,NMOD,CV,1,1,f,(Jr------- *),1,0,0,1
1,12,بیدار,بیدار,Aps-,13,MWE,CVCVC,2,5,c,(As--- *),1,0,1,1
1,13,شدن,شدن,Vp-is----z-,11,NounCOOR,CVCCVV,3,3,c,(Vp-i-s------z- *),1,0,1,0
1,14,طبیعت,طبیعت,Ncsp---,13,NN,CVCVCVC,3,5,c,(Ncsp------ *)),1,0,1,2
1,15,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
1,16,.,.,Oe,15,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,جشن,جشن,Ncsp--z,16,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPF (VPS-nid (NPC (NPC (Ncsp----z- *),7,0,1,1
2,2,نوروز,نوروز,Naspt--,1,NN,CVCVC,2,5,c,(Naspt----- *)),1,0,1,1
2,3,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,4,یکی,یکی,Urns-y-,16,NSUBJ,CVCCV,2,3,f,(VPC-nid (NPA-nid (NPA-nid (NPA (Urns---y- *),5,0,1,1
2,5,از,از,E-,4,MWE,CVC,1,2,f,(ADJPA (E------- *),2,0,1,0
2,6,قدیمی-ترین,***not found***قدیمی-ترین***Apu-
2,7,سنت-های,سنت-,Nclp--z,5,POBJ,CVCCVCCVCVV,4,7,c,(PPC-nid (Nclp----z- *),2,0,2,1
2,8,ملی,ملی,Apsz,7,NMOD,CVCCVV,3,3,c,(DPC-nid (DPC (As-z- *),3,0,1,0
2,9,ایرانیان,ایران,Nalp---,7,POSSESSIVE,CVCVCVCVC,4,8,c,(Nalp------ *))))),1,0,1,3
2,10,،,،,Oc,5,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,11,از,از,E-,16,IDOBJ,CVC,1,2,f,(E------- *))),1,0,1,0
2,12,حدود,***not found***حدود***Dgps--z
2,13,2500,2500,Urns---,14,NUM,2500,1,4,f,(Urns----- *)),1,0,0,0
2,14,سال,سال,Ncspt-z,11,POBJ,CVCV,2,3,c,(VPS (NPA (NPA (Ncspt---z- *),4,0,0,2
2,15,قبل,قبل,Dgp-t--,16,MWE,CVCC,1,3,c,(Dgp-t-- *)),1,1,0,0
2,16,می-باشد,***not found***می-باشد***Vpysshsi---
2,17,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *),1,0,0,1
2,18,مراسم,مراسم,Ncsp--z,21,NSUBJ,CVCVCVCV,4,5,c,(Ncsp----z- *))),1,0,0,4
2,19,بسیار,بسیار,Dips---,20,ADJMOD,CVCVC,2,5,c,(VPC (ADJPA (Dips--- *),3,0,1,1
2,20,زیبایی,زیبای,Apsy,21,MWE,CVCVC,3,6,c,(As-y- *)),1,0,1,1
2,21,دارد,داشتن,Vpysshs----,17,VerbCOOR,CVCVC,2,4,c,(Vpys-shs------ *))))))),1,0,1,1
2,22,.,.,Oe,17,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,در,در,E-,9,VMOD,CVC,1,2,f,(ROOT (S (VPS (CPC-det (DPC (E------- *),6,0,1,0
3,2,موقع,موقع,Ncsp--z,1,POBJ,CVCVCV,3,4,c,(Ncsp----z- *)),1,0,0,3
3,3,نو,نو,Aps-,4,MWE,CV,1,2,c,(CPC-det (As--- *),2,0,0,1
3,4,شدن,شدن,Vp-is----z-,2,NN,CVCCVV,3,3,c,(DPC (Vp-i-s------z- *),2,0,1,0
3,5,سال,سال,Ncspt-z,4,NN,CVCV,2,3,c,(PPC (Ncspt---z- *),2,0,0,2
3,6,همه,***not found***همه***Zfs-----
3,7,لباس,لباس,Ncsp--z,9,MWE,CVCVCV,3,4,c,(VPA (PPC (PPC (Ncsp----z- *),4,0,0,3
3,8,نو,نو,Aps-,7,NMOD,CV,1,2,c,(NPC (As--- *),2,0,0,1
3,9,می-پوشند,***not found***می-پوشند***Vpyslhsi---
3,10,،,،,Oc,9,PUNC,،,1,1,f,(Oc *)),1,0,0,1
3,11,سر,سر,Ncsp--z,14,NSUBJ,CVCCV,2,2,c,(VPC (PPC (Ncsp----z- *),3,0,1,1
3,12,سفره,سفره,Ncsp--z,11,NN,CVCCVV,3,4,c,(NPA (Ncsp----z- *),2,0,1,0
3,13,هفت-سین,***not found***هفت-سین***Nclp---
3,14,می-نشینند,***not found***می-نشینند***Vpyslhsi---
3,15,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *))))),1,0,0,1
3,16,دعا,دعا,Ncsp---,17,MWE,CVCV,2,3,c,(MV (Ncsp------ *),2,0,0,2
3,17,می-خوانند,***not found***می-خوانند***Vpyslhsi---
3,18,.,.,Oe,15,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,روی,***not found***روی***Ez
4,2,این,***not found***این***Tm-------
4,3,سفره,سفره,Ncsp---,2,DETCOMP,CVCCV,2,4,c,(Ncsp------ *)),1,0,1,1
4,4,معمولاً,***not found***معمولاً***Dgps---
4,5,قرآن,قرآن,Nasp---,6,NounCOOR,CVCCVC,2,4,c,(CPC (CPC (CPC-res (Nasp------ *),4,0,2,0
4,6,،,،,Oc,4,ADVCOMP,،,1,1,f,(CPC-res (Oc *),2,0,0,1
4,7,آینه,آینه,Ncsp---,8,NounCOOR,CVCVCV,3,4,c,(CPC-res (Ncsp------ *),2,0,0,3
4,8,،,،,Oc,6,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
4,9,آب,آب,Ncsp---,10,NounCOOR,CVC,1,2,c,(CPC-res (Ncsp------ *),2,0,1,0
4,10,،,،,Oc,8,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
4,11,نان,نان,Ncsp---,12,NounCOOR,CVC,1,3,c,(CPC-res (Ncsp------ *),2,0,1,0
4,12,و,و,Jr-,16,NounCOOR,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
4,13,هفت-سین,***not found***هفت-سین***Ncsp---
4,14,یعنی,یعنی,J--,12,NounCOOR,CVCCV,2,4,f,(CPC-res (J-------- *),2,0,1,1
4,15,سبزه,***not found***سبزه***Ncsp---
4,16,،,،,Oc,10,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
4,17,سبزی,سبزی,Ncsp---,18,NounCOOR,CVCCV,2,4,c,(CPC-res (Ncsp------ *),2,0,1,1
4,18,،,،,Oc,16,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
4,19,سکه,سکه,Ncsp---,20,NounCOOR,CVCCV,2,3,c,(CPC-res (Ncsp------ *),2,0,1,1
4,20,،,،,Oc,18,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
4,21,سماق,سماق,Ncsp---,22,NounCOOR,CVCVC,2,4,c,(CPC-res (Ncsp------ *),2,0,1,1
4,22,،,،,Oc,20,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
4,23,سمنو,***not found***سمنو***Ncsp---
4,24,،,،,Oc,22,NounCOOR,،,1,1,f,(CPC-noun (Oc *),2,0,0,1
4,25,سیب,سیب,Ncsp---,26,NounCOOR,CVC,1,3,c,(Ncsp------ *))),1,0,1,0
4,26,و,و,Jr-,24,NounCOOR,CV,1,1,f,(Jr------- *)))),1,0,0,1
4,27,سیر,سیر,Ncsp---,26,NounCOOR,CVCVC,1,3,c,(Ncsp------ *)),1,0,1,1
4,28,می-گذارند,***not found***می-گذارند***Vpyk------a-6-
4,29,.,.,Oe,28,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,از,از,E-,22,VMOD,CVC,1,2,f,(ROOT (S (VPA (NUM (E------- *),5,0,1,0
5,2,مراسم,مراسم,Ncsp--z,1,POBJ,CVCVCVCV,4,5,c,(Ncsp----z- *)),1,0,0,4
5,3,دیگر,***not found***دیگر***Zfs-----
5,4,نوروز,نوروز,Naspt--,22,MWE,CVCVC,2,5,c,(CPC-res (Naspt----- *),2,0,1,1
5,5,خانه-تکانی,***not found***خانه-تکانی***Nclp--y
5,6,،,،,Oc,4,NN,،,1,1,f,(CPC-res (Oc *),2,0,0,1
5,7,دید,دید,Ncsp---,8,NounCOOR,CVC,1,3,c,(CPC-res (Ncsp------ *),2,0,1,0
5,8,و,و,Jr-,10,NounCOOR,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
5,9,بازدید,بازدید,Ncsp---,8,NounCOOR,CVCCVC,2,6,c,(CPC-res (Ncsp------ *),2,0,2,0
5,10,،,،,Oc,6,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
5,11,کمک,کمک,Ncsp---,14,NounCOOR,CVCVC,2,3,c,(CPC-res (Ncsp------ *),2,0,1,1
5,12,به,به,E-,11,NN,CV,1,2,f,(CPC-res (E------- *),2,0,0,1
5,13,فقرا,فقیر,Nclp---,12,POBJ,CVCVCV,3,4,c,(CPC-res (Nclp------ *),2,0,0,3
5,14,،,،,Oc,10,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
5,15,آشتی,آشتی,Ncsp---,18,NounCOOR,CVCCV,2,4,c,(Ncsp------ *))))))))))))),1,0,1,1
5,16,با,با,E-,15,NN,CV,1,2,f,(CPC-noun (CPC-noun (E------- *),3,0,0,1
5,17,دیگران,***not found***دیگران***Zfl-----
5,18,و,و,Jr-,14,NounCOOR,CV,1,1,f,(Jr------- *))),1,0,0,1
