q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,آسمان,آسمان,Ncsp---,5,NSUBJ,CVCVCVC,3,5,c,(ROOT (S (NPA (Ncsp------ *),4,0,1,2
1,2,از,از,E-,5,VMOD,CVC,1,2,f,(NPA (E------- *),2,0,1,0
1,3,پرنده,پرنده,Ncsp---,2,POBJ,CVCVCCV,3,5,c,(ADJPA (NUM (Ncsp------ *),3,0,1,2
1,4,خالی,خالی,Aps-,5,MWE,CVCV,2,4,c,(As--- *),1,0,0,2
1,5,بود,بودن,Vpyksht----,6,VerbCOOR,CVC,1,3,c,(Vpyk-sht------ *),1,0,1,0
1,6,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *),1,0,0,1
1,7,زمین,زمین,Naspk--,6,NounCOOR,CVCVC,2,4,c,(Naspk----- *)),1,0,1,1
1,8,از,از,E-,7,NMOD,CVC,1,2,f,(E------- *))),1,0,1,0
1,9,آدم,آدم,Ncsp---,8,POBJ,CVCVC,2,3,c,(Ncsp------ *)),1,0,1,1
1,10,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,باران,باران,Ncsp--z,4,NSUBJ,CVCVCV,3,5,c,(ROOT (S (NPA (Ncsp----z- *),4,0,0,3
2,2,تند,تند,Apsz,1,NMOD,CVCCV,2,3,c,(NPA (As-z- *),2,0,1,1
2,3,تند,تند,Aps-,4,MWE,CVCC,1,3,c,(As--- *)),1,1,0,0
2,4,می-بارید,***not found***می-بارید***Vpysltsi---
2,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,در,در,E-,10,VMOD,CVC,1,2,f,(ROOT (S (VPS (NPA (NPA (E------- *),6,0,1,0
