q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,شیراز,شیراز,Naspk--,14,NSUBJ,CVCVC,2,5,c,(ROOT (S (VPS (NPA (NPA (Naspk----- *),6,0,1,1
1,2,،,،,Oc,1,PUNC,،,1,1,f,(CPC (Oc *),2,0,0,1
1,3,مرکز,مرکز,Ncsp--z,14,NSUBJ,CVCCVCV,3,4,c,(CPC (CPC-res (Ncsp----z- *),3,0,1,2
1,4,استان,استان,Ncspk-z,3,NN,CVCCVCV,3,5,c,(CPC-res (Ncspk---z- *),2,0,1,2
1,5,فارس,فارس,Naspk--,4,POSSESSIVE,CVCC,1,4,c,(CPC-res (Naspk----- *),2,1,0,0
1,6,،,،,Oc,3,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
1,7,یکی,یکی,Urns-y-,14,COPCOMP,CVCCV,2,3,f,(CPC-res (Urns---y- *),2,0,1,1
1,8,از,از,E-,7,MWE,CVC,1,2,f,(CPC-res (E------- *),2,0,1,0
1,9,معروف-ترین,معروف-,Apu-,10,AdjCOOR,CVCCVCC,4,10,c,(CPC-res (Au--- *),2,1,1,0
1,10,و,و,Jr-,8,POBJ,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
1,11,دیدنی-ترین,***not found***دیدنی-ترین***Apu-
1,12,شهرهای,شهر,Nclpk-z,10,NN,CVCCVCV,3,6,c,(CPC-res (Nclpk---z- *),2,0,1,2
1,13,ایران,ایران,Naspk--,12,POSSESSIVE,CVCVC,2,5,c,(CPC-res (Naspk----- *),2,0,1,1
1,14,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(CPC-res (Vpyk-shs------ *),2,1,0,0
1,15,که,که,J--,28,COMPM,CV,1,2,f,(CPC-res (J-------- *),2,0,0,1
1,16,دو,دو,Urns---,17,NUM,CV,1,2,f,(CPC-res (Urns----- *),2,0,0,1
1,17,امپراتوری,امپراتوری,Ncsp--z,28,NSUBJ,CVCCVCVCVCVV,6,9,c,(CPC-res (Ncsp----z- *),2,0,1,3
1,18,بزرگ,بزرگ,Apsz,17,NMOD,CVCVCCV,3,4,c,(CPC-res (As-z- *),2,0,1,2
1,19,جهان,جهان,Ncsp---,17,NN,CVCVC,2,4,c,(CPC-res (Ncsp------ *),2,0,1,1
1,20,،,،,Oc,17,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
1,21,یعنی,یعنی,J--,28,MARK,CVCCV,2,4,f,(J-------- *))))))))))))))))))),1,0,1,1
1,22,هخامنشی,هخامنشی,Nasp---,23,NounCOOR,CVCVCVCVCC,5,7,c,(CPC-noun (Nasp------ *),2,1,0,3
1,23,و,و,Jr-,28,NSUBJ,CV,1,1,f,(NPC (Jr------- *),2,0,0,1
1,24,ساسانی,ساسانی,Nasp---,23,NounCOOR,CVCVCV,3,6,c,(Nasp------ *)))))),1,0,0,3
1,25,،,،,Oc,23,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,26,از,از,E-,28,VMOD,CVC,1,2,f,(VPC (ADJPC (E------- *),3,0,1,0
1,27,آن,***not found***آن***Zms-----
1,28,برخاسته-اند,***not found***برخاسته-اند***Vpyssh--u--
1,29,.,.,Oe,14,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,تخت,تخت,Ncsp--z,23,NSUBJ,CVCCV,2,3,c,(ROOT (S (NPA (Ncsp----z- *),4,0,1,1
2,2,جمشید,جمشید,Nasp---,1,NN,CVCCVC,2,5,c,(NPA (Nasp------ *),2,0,2,0
2,3,،,،,Oc,1,PUNC,،,1,1,f,(CPC (Oc *),2,0,0,1
2,4,پایتخت,پایتخت,Ncspk-z,23,NSUBJ,CVCCVCCV,3,6,c,(CPC (CPC-res (Ncspk---z- *),3,0,2,1
2,5,هخامنشیان,هخامنش,Nalp---,4,NN,CVCVCVCVCC,6,9,c,(CPC-res (Nalp------ *),2,1,0,3
2,6,،,،,Oc,4,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
2,7,که,که,J--,14,RELSUBJ,CV,1,2,f,(CPC-res (J-------- *),2,0,0,1
2,8,یکی,یکی,Urns-y-,14,NSUBJ,CVCCV,2,3,f,(CPC-res (Urns---y- *),2,0,1,1
2,9,از,از,E-,14,IDOBJ,CVC,1,2,f,(CPC-res (E------- *),2,0,1,0
2,10,باشکوه-ترین,***not found***باشکوه-ترین***Apu-
2,11,پایتخت-های,پایتخت-,Nclp--z,9,POBJ,CVCCVCCCVCVV,4,10,c,(CPC-res (Nclp----z- *),2,1,1,1
2,12,تاریخی,تاریخی,Apsz,11,NMOD,CVCVCVV,4,6,c,(CPC-res (As-z- *),2,0,0,2
2,13,جهان,جهان,Ncsp---,11,NN,CVCVC,2,4,c,(CPC-res (Ncsp------ *),2,0,1,1
2,14,بوده,بودن,Vp------p--,4,NN,CVCV,2,4,c,(CPC-res (Vpys-sh-f----- *),2,0,0,2
2,15,است,بودن,Vpykshs----,14,MWE,CVCC,1,3,c,(CPC-res (Oc *),2,1,0,0
2,16,،,،,Oc,4,PUNC,،,1,1,f,(CPC-res (E------- *),2,0,0,1
2,17,در,در,E-,23,IDOBJ,CVC,1,2,f,(CPC-res (Urns----- *),2,0,1,0
2,18,شصت,شصت,Urns---,20,NUM,CVCC,1,3,f,(S-s-z *))))))))))))))),1,1,0,0
2,19,کیلومتری,***not found***کیلومتری***S-s-z
2,20,شمال,شمال,Ncspc-z,17,POBJ,CVCVCV,3,4,c,(NPC (Naspk----- *),2,0,0,3
