q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,ایران,ایران,Naspk--,12,NSUBJ,CVCVC,2,5,c,(ROOT (S (VPSD (VPA-nid-DiscA (DiscA (PPC (Naspk----- *),7,0,1,1
1,2,به,به,E-,12,COPCOMP,CV,1,2,f,(E------- *))),1,0,0,1
1,3,معنی,معنی,Ncsp--z,2,POBJ,CVCCVV,3,4,c,(VPA-nid (VPA-nid (CPC-adv (Ncsp----z- *),4,0,1,0
1,4,میهن,میهن,Ncsp--z,3,NN,CVCVCV,3,4,c,(CPC-adv (Ncsp----z- *),2,0,0,3
1,5,آریایی-ها,***not found***آریایی-ها***Nclp---
1,6,دارای,دارای,Apsz,5,NMOD,CVCVCV,3,5,c,(VPA-nid (CPC-adv (As-z- *),3,0,0,3
1,7,یکی,یکی,Urns-y-,6,ADJCOMP,CVCCV,2,3,f,(CPC-adv (Urns---y- *),2,0,1,1
1,8,از,از,E-,5,NMOD,CVC,1,2,f,(E------- *))),1,0,1,0
1,9,تمدن-های,تمدن-,Nclp--z,8,POBJ,CVCVCCVCCVCVV,5,8,c,(VPA-nid (CPC-adv (Nclp----z- *),3,0,2,2
1,10,بزرگ,بزرگ,Apsz,9,NMOD,CVCVCCV,3,4,c,(CPC-adv (As-z- *),2,0,1,2
1,11,بشری,بشری,Aps-,12,COPCOMP,CVCVCV,3,4,c,(As--- *))),1,0,0,3
1,12,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(VPA-nid (CPC-adv (Vpyk-shs------ *),3,1,0,0
1,13,که,که,J--,27,RELSUBJ,CV,1,2,f,(CPC-adv (J-------- *),2,0,0,1
1,14,دست,دست,Ncsp--z,27,NSUBJ,CVCCV,2,3,c,(Ncsp----z- *))),1,0,1,1
1,15,کم,***not found***کم***Aps-
1,16,از,از,E-,27,VMOD,CVC,1,2,f,(CPC-adv (E------- *),2,0,1,0
1,17,هفت,هفت,Urns---,19,NUM,CVCC,1,3,f,(Urns----- *))),1,1,0,0
1,18,هزار,هزار,Urns---,17,NUMBER,CVCVC,2,4,f,(VPA-nid (PPC (PPC (Urns----- *),4,0,1,1
1,19,سال,سال,Ncspt-z,16,POBJ,CVCV,2,3,c,(NPA (Ncspt---z- *),2,0,0,2
1,20,قبل,قبل,Dgp-t--,19,NMOD,CVCC,1,3,c,(Dgp-t-- *))),1,1,0,0
1,21,،,،,Oc,16,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,22,پیش,***not found***پیش***Dgps---
1,23,از,از,E-,27,IDOBJ,CVC,1,2,f,(MV-nid (MV-nid (ADJPC-nid (E------- *),4,0,1,0
1,24,آمدن,آمدن,Vp-is----z-,23,POBJ,CVCVCCV,4,4,c,(NPC-nid (Vp-i-s------z- *))),2,0,1,2
1,25,آریایی-ها,***not found***آریایی-ها***Nclp---
1,26,آغاز,آغاز,Ncsp---,27,MWE,CVCVC,2,4,c,(Ncsp------ *))))))))),1,0,1,1
1,27,می-شود,***not found***می-شود***Vpysshsi---
1,28,.,.,Oe,12,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,اقوام,قوم,Nclp--z,18,NSUBJ,CVCCVCV,3,5,c,(ROOT (S (VPF (VPS-nid (NPC (NPC (Nclp----z- *),7,0,1,2
2,2,آریایی,آریایی,Aps-,1,NMOD,CVCVCVCV,4,6,c,(As--- *)),1,0,0,4
2,3,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,4,پس,***not found***پس***E-
2,5,از,از,E-,4,POBJ,CVC,1,2,f,(ADJPA (E------- *),2,0,1,0
2,6,مهاجرت,مهاجرت,Ncsp---,5,POBJ,CVCVCVCVC,4,6,c,(Ncsp------ *))),1,0,1,3
2,7,به,به,E-,6,NN,CV,1,2,f,(PPC-nid (E------- *),2,0,0,1
2,8,فلات,فلات,Ncspk-z,7,POBJ,CVCVCV,3,4,c,(DPC-nid (DPC (Ncspk---z- *),3,0,0,3
2,9,ایران,ایران,Naspk--,8,POSSESSIVE,CVCVC,2,5,c,(Naspk----- *))))),1,0,1,1
2,10,،,،,Oc,4,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,11,اولین,***not found***اولین***Uoa----
2,12,و,و,Jr-,14,NMOD,CV,1,1,f,(DiscE (CLR (Jr------- *),3,0,0,1
2,13,وسیع-ترین,وسیع-,Apu-,12,AdjCOOR,CVCVCC,4,9,c,(VPS-nid-DiscA (VPS-nid (Au--- *),3,1,0,1
2,14,شاهنشاهی,شاهنشاهی,Ncsp--z,18,DOBJ,CVCVCCVCCV,5,8,c,(VPC-nid (DPC-nid-DiscA (DPC-nid (DPC-nid (DPC (Ncsp----z- *),6,0,2,2
2,15,جهان,جهان,Ncsp---,14,NN,CVCVC,2,4,c,(Ncsp------ *))),1,0,1,1
2,16,را,را,P,14,ACC,CV,1,2,f,(P *)),1,0,0,1
2,17,تأسیس,تأسیس,Ncsp---,18,MWE,CVCCVC,2,5,c,(DiscA (PPC (Ncsp------ *),3,0,2,0
2,18,کردند,کردن,Vpyslht----,19,VerbCOOR,CVCCVCC,2,5,c,(NPC (Vpys-lht------ *),2,1,1,0
2,19,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *))))),1,0,0,1
2,20,تمدنی,تمدن,Ncsp--y,23,NSUBJ,CVCVCCVCC,4,5,c,(VPC-nid (NPC (Ncsp----y- *),3,1,1,1
