q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,دیشب,دیشب,Dgp-t--,4,VMOD,CVCVC,2,4,c,(ROOT (S (NPA (Dgp-t-- *),4,0,1,1
1,2,تولد,تولد,Ncsp--z,4,NSUBJ,CVCVCCVCV,4,4,c,(NPA (Ncsp----z- *),2,0,1,3
1,3,ژاله,ژاله,Nasp---,4,MWE,CVCV,2,4,c,(Nasp------ *)),1,0,0,2
1,4,بود,بودن,Vpyksht----,0,ROOT,CVC,1,3,c,(Vpyk-sht------ *)),1,0,1,0
1,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,پدر,پدر,Ncsp---,2,NounCOOR,CVCVC,2,3,c,(ROOT (S (VPS (NPA (Ncsp------ *),5,0,1,1
2,2,و,و,Jr-,7,NSUBJ,CV,1,1,f,(ADJ (Jr------- *),2,0,0,1
2,3,مادر,مادر,Ncsp--z,2,NounCOOR,CVCVCV,3,4,c,(Ncsp----z- *),1,0,0,3
2,4,ژاله,ژاله,Nasp---,2,NN,CVCV,2,4,c,(Nasp------ *))),1,0,0,2
2,5,خیلی,***not found***خیلی***Dips---
2,6,گرفتار,گرفتار,Aps-,7,MWE,CVCVCCVC,3,6,c,(As--- *)),1,0,2,1
2,7,بودند,بودن,Vpyklht----,0,ROOT,CVCVCC,2,5,c,(Vpyk-lht------ *))),1,1,0,1
2,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,آنها,***not found***آنها***Zml-----
3,2,مهمان-های,مهمان-,Nclp--z,4,MWE,CVCCVCCVCVV,4,9,c,(VPC (ADJPA (Nclp----z- *),3,0,2,1
3,3,زیادی,زیاد,Apsy,2,NMOD,CVCVCV,3,5,c,(As-y- *)),1,0,0,3
3,4,داشتند,داشتن,Vpyslht----,0,ROOT,CVCCVCC,2,6,c,(Vpys-lht------ *))),1,1,1,0
3,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,مادربزرگ,مادربزرگ,Ncsp---,2,NounCOOR,CVCVCCVCVCC,4,8,c,(ROOT (S (VPA (NUM (Ncsp------ *),5,1,1,2
4,2,و,و,Jr-,17,NSUBJ,CV,1,1,f,(Jr------- *)),1,0,0,1
4,3,پدربزرگ,پدربزرگ,Ncsp---,2,NounCOOR,CVCVCCVCVCC,4,7,c,(VPS (CPC (CPC (CPC-res (Ncsp------ *),5,1,1,2
4,4,،,،,Oc,2,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
4,5,عمو,عمو,Ncsp---,6,NounCOOR,CVCV,2,3,c,(CPC-res (Ncsp------ *),2,0,0,2
