q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,یکی,یکی,Urns-y-,8,COPCOMP,CVCCV,2,3,f,(ROOT (S (VPA (N (Urns---y- *),5,0,1,1
1,2,از,از,E-,1,MWE,CVC,1,2,f,(E------- *)),1,0,1,0
1,3,ماه-های,ماه-,Nclp--z,2,POBJ,CVCCVCVV,3,7,c,(VPA (PPC (PPC (Nclp----z- *),4,0,1,1
1,4,قمری,قمری,Aps-,3,NMOD,CVCVCV,3,4,c,(As--- *)),1,0,0,3
1,5,،,،,Oc,2,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,6,ماه,ماه,Ncspt-z,1,DETCOMP,CVCV,2,3,c,(MV (PPC (Ncspt---z- *),3,0,0,2
1,7,رمضان,رمضان,Naspm--,6,POSSESSIVE,CVCVCVC,3,5,c,(Naspm----- *)),1,0,1,2
1,8,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
1,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,در,در,E-,16,VMOD,CVC,1,2,f,(ROOT (S (VPA (PPC (PPC (E------- *),6,0,1,0
2,2,این,***not found***این***Tm-------
2,3,ماه,ماه,Ncspt--,2,DETCOMP,CVC,1,3,c,(Ncspt----- *))),1,0,1,0
2,4,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,5,مسلمانان,مسلمان,Nclp---,16,NSUBJ,CVCVCCVCC,4,8,c,(VPS (NPA (NPA (Nclp------ *),4,1,1,1
2,6,برای,برای,Ez,16,VMOD,CVCVCVV,3,4,f,(E------z *)),1,0,0,2
2,7,نزدیکی,نزدیکی,Ncsp---,6,POBJ,CVCCVCV,3,6,c,(N (Ncsp------ *),2,0,1,2
2,8,به,به,E-,7,NN,CV,1,2,f,(E------- *),1,0,0,1
2,9,خداوند,خداوند,Nasp---,10,NounCOOR,CVCVCVCC,3,6,c,(Nasp------ *))),1,1,0,2
2,10,و,و,Jr-,8,POBJ,CV,1,1,f,(VPA (PPC (PPC (Jr------- *),4,0,0,1
2,11,سلامتی,***not found***سلامتی***Ncsp--z
2,12,خود,***not found***خود***Zx------
2,13,،,،,Oc,6,PUNC,،,1,1,f,(Oc *)),1,0,0,1
