q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,دوست,دوست,Ncsp--z,0,ROOT,CVCCV,2,4,c,(ROOT (S (DPC (Ncsp----z- *),4,0,1,1
1,2,عزیزم,عزیز,As-1-,1,NMOD,CVCVCVC,3,5,c,(NPC (As--- *),2,0,1,2
1,3,!,!,Oe,1,PUNC,!,1,1,f,(Cez--asoc *))),1,0,0,1
2,1,از,از,E-,6,VMOD,CVC,1,2,f,(ROOT (S (VPSD (VPA-nid-DiscA (DiscA (PPC (E------- *),7,0,1,0
2,2,نامه,نامه,Ncsp--z,1,POBJ,CVCVV,3,4,c,(NPC (Ncsp----z- *),2,0,0,1
2,3,تو,***not found***تو***Zrst----
2,4,بوی,بو,Ncsp--z,6,MWE,CVCV,2,3,c,(VPA-nid (Ncsp----z- *),2,0,0,2
2,5,نومیدی,نومیدی,Ncsp---,4,NN,CVCVCV,3,6,c,(VPC-nid (Ncsp------ *),2,0,0,3
2,6,می-آید,***not found***می-آید***Vpysshsi---
2,7,و,و,Jr-,0,ROOT,CV,1,1,f,(PPC-nid (Jr------- *),2,0,0,1
2,8,این,***not found***این***Zms-----
2,9,مایه,مایه,Ncsp--z,12,MWE,CVCVV,3,4,c,(MV (NPC (Ncsp----z- *),3,0,0,1
2,10,تأسف,تأسف,Ncsp--z,9,NN,CVCVCCVCV,4,4,c,(PPC (Ncsp----z- *),2,0,1,3
2,11,من,***not found***من***Zrso----
2,12,شده,شدن,Vp------p--,7,VerbCOOR,CVCV,2,3,c,(Vpys-sh-f----- *))))))),1,0,0,2
2,13,است,بودن,Vpykshs----,12,MWE,CVCC,1,3,c,(Oe *))) ,1,1,0,0
2,14,.,.,Oe,7,PUNC,.,1,1,f,,-1,0,0,1
3,1,کشور,کشور,Ncspk-z,15,NSUBJ,CVCCVCV,3,4,c,(ROOT (S (VPF (VPS-nid (NPC (NPC (Ncspk---z- *),7,0,1,2
3,2,تو,***not found***تو***Zrst----
3,3,با,با,E-,15,VMOD,CV,1,2,f,(E------- *)),1,0,0,1
3,4,آنکه,***not found***آنکه***J--
3,5,مدت-ها,مدت-,Nclp---,10,NSUBJ,CVCCVCC,3,6,c,(VPC-nid (NPA-nid (NPA-nid (NPA (Nclp------ *),5,1,1,0
3,6,در,در,E-,10,VMOD,CVC,1,2,f,(ADJPA (E------- *),2,0,1,0
3,7,بند,بند,Ncsp--z,6,POBJ,CVCCV,2,3,c,(Ncsp----z- *))),1,0,1,1
3,8,اسارت,اسارت,Ncsp--z,7,NN,CVCVCVCV,4,5,c,(PPC-nid (Ncsp----z- *),2,0,0,4
3,9,خارجیان,خارج,Nclp---,10,MWE,CVCVCVC,4,7,c,(DPC-nid (DPC (Nclp------ *),3,0,1,2
3,10,بوده,بودن,Vp------p--,3,POBJ,CVCV,2,4,c,(Vp-------p---- *))))),1,0,0,2
3,11,،,،,Oc,3,PUNC,،,1,1,f,(Oc *)),1,0,0,1
3,12,کشوری,کشور,Ncspk-y,14,COPCOMP,CVCCVCC,3,5,c,(Ncspk---y- *)))),1,1,1,0
3,13,بزرگ,بزرگ,Aps-,12,NMOD,CVCVCC,2,4,c,(DiscE (PPC (As--- *),3,1,0,1
3,14,است,بودن,Vpykshs----,15,VerbCOOR,CVCC,1,3,c,(CPC-adj (ADJPA (ADJ (Vpyk-shs------ *),4,1,0,0
3,15,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *),1,0,0,1
3,16,به,به,E-,22,VMOD,CV,1,2,f,(E------- *)),1,0,0,1
3,17,تمدن,تمدن,Ncsp--z,16,POBJ,CVCVCCVCV,4,4,c,(ADJ (Ncsp----z- *),2,0,1,3
3,18,بشریت,بشریت,Ncsp---,17,NN,CVCVCVCCVC,4,5,c,(Ncsp------ *),1,0,2,2
3,19,خدمات,خدمت,Nclp--z,18,NN,CVCVCVCV,4,5,c,(Nclp----z- *))),1,0,0,4
3,20,درخشانی,درخشان,Apsy,19,NMOD,CVCVCCVCC,4,7,c,(CPC-adj (As-y- *),2,1,1,1
3,21,کرده,***not found***کرده***Aps-
