q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,بین,بین,Ez,25,VMOD,CVCVV,2,3,f,(ROOT (S (VPSD (VPA-nid-DiscA (DiscA (PPC (E------z *),7,0,0,1
1,2,شاهنشاهی,شاهنشاهی,Ncsp--z,1,POBJ,CVCVCCVCCV,5,8,c,(Ncsp----z- *))),1,0,2,2
1,3,ایران,ایران,Naspk--,4,NounCOOR,CVCVC,2,5,c,(VPA-nid (VPA-nid (CPC-adv (Naspk----- *),4,0,1,1
1,4,و,و,Jr-,2,NN,CV,1,1,f,(CPC-adv (Jr------- *),2,0,0,1
1,5,امپراتوری,امپراتوری,Ncsp--z,4,NounCOOR,CVCCVCVCVCVV,6,9,c,(Ncsp----z- *))),1,0,1,3
1,6,روم,روم,Naspk--,5,NN,CVC,1,3,c,(VPA-nid (CPC-adv (Naspk----- *),3,0,1,0
1,7,که,که,J--,16,RELSUBJ,CV,1,2,f,(CPC-adv (J-------- *),2,0,0,1
1,8,پیش,***not found***پیش***Dgps---
1,9,از,از,E-,16,COPCOMP,CVC,1,2,f,(VPA-nid (CPC-adv (E------- *),3,0,1,0
1,10,رواج,رواج,Ncsp--z,9,POBJ,CVCVCV,3,4,c,(CPC-adv (Ncsp----z- *),2,0,0,3
1,11,اسلام,اسلام,Ncsp---,10,NN,CVCCVC,2,5,c,(Ncsp------ *))),1,0,2,0
1,12,دو,دو,Urns---,13,NUM,CV,1,2,f,(VPA-nid (CPC-adv (Urns----- *),3,0,0,1
1,13,قدرت,قدرت,Ncsp--z,11,NN,CVCCVCV,3,4,c,(CPC-adv (Ncsp----z- *),2,0,1,2
1,14,بزرگ,بزرگ,Apsz,13,NMOD,CVCVCCV,3,4,c,(As-z- *))),1,0,1,2
1,15,جهان,جهان,Ncsp---,13,NN,CVCVC,2,4,c,(VPA-nid (CPC-adv (Ncsp------ *),3,0,1,1
1,16,بودند,بودن,Vpyklht----,6,NN,CVCVCC,2,5,c,(CPC-adv (Vpyk-lht------ *),2,1,0,1
1,17,از,از,E-,24,IDOBJ,CVC,1,2,f,(E------- *))),1,0,1,0
1,18,قرن-ها,قرن-,Nclp---,17,POBJ,CVCCCV,2,6,c,(VPA-nid (CPC-adv (Nclp------ *),3,1,0,1
1,19,قبل,***not found***قبل***E-
1,20,جنگ,جنگ,Ncsp---,21,NounCOOR,CVCC,1,3,c,(Ncsp------ *))),1,1,0,0
1,21,و,و,Jr-,19,POBJ,CV,1,1,f,(VPA-nid (CPC-adv (Jr------- *),3,0,0,1
1,22,رقابت,رقابت,Ncsp---,21,NounCOOR,CVCVCVC,3,5,c,(CPC-adv (Ncsp------ *),2,0,1,2
1,23,ادامه,ادامه,Ncsp---,24,MWE,CVCVCV,3,5,c,(Ncsp------ *))),1,0,0,3
1,24,داشت,داشتن,Vpyssht----,25,VerbCOOR,CVCC,1,4,c,(VPA-nid (CPC-adv (Vpys-sht------ *),3,1,0,0
1,25,و,و,Jr-,0,ROOT,CV,1,1,f,(CPC-adv (Jr------- *),2,0,0,1
1,26,ایران,ایران,Naspk--,36,NSUBJ,CVCVC,2,5,c,(Naspk----- *))),1,0,1,1
1,27,در,در,E-,36,VMOD,CVC,1,2,f,(VPA-nid (PPC (E------- *),3,0,1,0
1,28,زمان,زمان,Ncsp--z,27,POBJ,CVCVCV,3,4,c,(N (Ncsp----z- *),2,0,0,3
1,29,ظهور,ظهور,Ncsp--z,28,NN,CVCVCV,3,4,c,(Ncsp----z- *),1,0,0,3
1,30,اسلام,اسلام,Ncsp---,29,NN,CVCCVC,2,5,c,(Ncsp------ *))),1,0,2,0
1,31,به,به,E-,36,VMOD,CV,1,2,f,(VPA-nid (E------- *),2,0,0,1
1,32,دلیل,دلیل,Ncsp--z,31,POBJ,CVCVCV,3,4,c,(MV-nid (PPC-nid (Ncsp----z- *),3,0,0,3
1,33,این,***not found***این***Tm-------
1,34,جنگ-ها,جنگ-,Nclp---,33,DETCOMP,CVCCCV,2,6,c,(Nclp------ *)),1,1,0,1
1,35,ضعیف,ضعیف,Aps-,36,MWE,CVCVC,2,4,c,(As--- *)))),1,0,1,1
1,36,شده,شدن,Vp------p--,25,VerbCOOR,CVCV,2,3,c,(Vp-------p---- *)))))))))))),1,0,0,2
1,37,بود,بودن,Vpyksht----,36,MWE,CVC,1,3,c,(Vpyk-sht------ *)))),1,0,1,0
1,38,.,.,Oe,25,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,مردم,مردم,Nclp---,13,NSUBJ,CVCCVC,2,4,c,(ROOT (S (VPSD (VPC-nid-DiscA (NPC-nid (NPA-nid (NPC (Nclp------ *),8,0,2,0
2,2,نیز,***not found***نیز***J--
2,3,از,از,E-,13,IDOBJ,CVC,1,2,f,(E------- *)),1,0,1,0
2,4,اختلافات,اختلاف,Nclp--z,6,NounCOOR,CVCCVCVCVCV,5,8,c,(VPA-DiscA (DiscA (Nclp----z- *)),3,0,1,4
2,5,دینی,دینی,Aps-,4,NMOD,CVCV,2,4,c,(VPA (MADV (NUM (As--- *),4,0,0,2
2,6,و,و,Jr-,3,POBJ,CV,1,1,f,(Jr------- *),1,0,0,1
2,7,فساد,فساد,Ncsp--z,6,NounCOOR,CVCVCV,3,4,c,(NUM (Ncsp----z- *),2,0,0,3
2,8,سیاسی,سیاسی,Aps-,9,AdjCOOR,CVCVCV,3,5,c,(As--- *),1,0,0,3
2,9,و,و,Jr-,7,NMOD,CV,1,1,f,(Jr------- *),1,0,0,1
2,10,اجتماعی,اجتماعی,Apsz,9,AdjCOOR,CVCCVCVCVV,5,7,c,(As-z- *))),1,0,1,2
2,11,کشور,کشور,Ncspk--,7,NN,CVCCVC,2,4,c,(Ncspk----- *)),1,0,2,0
2,12,شکایت,شکایت,Ncsp---,13,MWE,CVCVCVC,3,5,c,(MV (Ncsp------ *),2,0,1,2
2,13,داشتند,داشتن,Vpyslht----,0,ROOT,CVCCVCC,2,6,c,(Vpys-lht------ *)))))),1,1,1,0
2,14,.,.,Oe,13,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,از,از,E-,29,VMOD,CVC,1,2,f,(ROOT (S (VPA (PPC (PPC (E------- *),6,0,1,0
3,2,این,***not found***این***Tm-------
3,3,رو,رو,Ncsp---,2,DETCOMP,CV,1,2,c,(Ncsp------ *))),1,0,0,1
3,4,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
3,5,اسلام,اسلام,Ncsp---,29,NSUBJ,CVCCVC,2,5,c,(VPF (DiscE (CLR (Ncsp------ *),4,0,2,0
3,6,که,که,J--,13,RELSUBJ,CV,1,2,f,(VPS-nid-DiscA (VPS-nid (VPS-nid (J-------- *),4,0,0,1
3,7,دین,دین,Ncsp--z,13,COPCOMP,CVCV,2,3,c,(VPA-nid (PPC (PPC (Ncsp----z- *),4,0,0,2
3,8,یکتاپرستی,یکتاپرستی,Ncsp---,9,NounCOOR,CVCCVCVCVCCV,5,9,c,(Ncsp------ *)),1,0,2,3
3,9,،,،,Oc,7,NN,،,1,1,f,(Oc *)),1,0,0,1
3,10,عدالت,عدالت,Ncsp---,11,NounCOOR,CVCVCVC,3,5,c,(VPC-nid (ADJPA-nid (Ncsp------ *),3,0,1,2
3,11,و,و,Jr-,9,NounCOOR,CV,1,1,f,(ADJPC-nid (CPC-adj (Jr------- *),3,0,0,1
3,12,برابری,برابری,Ncsp---,11,NounCOOR,CVCVCVCV,4,6,c,(CPC-adj (Ncsp------ *),2,0,0,4
3,13,است,بودن,Vpykshs----,5,NN,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
3,14,از,از,E-,13,NN,CVC,1,2,f,(PPC-nid (E------- *),2,0,1,0
3,15,سال,سال,Ncspt-z,14,POBJ,CVCV,2,3,c,(DPC-nid (DPC (Ncspt---z- *),3,0,0,2
3,16,14,14,Urns-z-,15,NUM,14V,2,2,f,(Urns---z- *)))))),1,0,0,0
3,17,هجری,هجری,Aps-,18,AdjCOOR,VCVCV,2,4,c,(As--- *)))),1,0,0,2
3,18,،,،,Oc,15,NMOD,،,1,1,f,(Oc *)),1,0,0,1
3,19,برابر,برابر,Aps-,18,AdjCOOR,CVCVCVC,3,5,c,(DiscA (ADVPC (As--- *),3,0,1,2
3,20,با,با,E-,19,ADJCOMP,CV,1,2,f,(ADVPC (E------- *),2,0,0,1
3,21,636,636,Urns-z-,20,POBJ,636V,2,3,f,(NPA (NPC (Urns---z- *),3,0,0,0
3,22,میلادی,میلادی,Aps-,15,NMOD,CVCVCV,3,6,c,(As--- *)),1,0,0,3
3,23,،,،,Oc,5,PUNC,،,1,1,f,(ADVPC (Oc *),2,0,0,1
3,24,در,در,E-,29,VMOD,CVC,1,2,f,(ADVPC (E------- *),2,0,1,0
3,25,برخی,***not found***برخی***Tf-------
3,26,مناطق,منطقه,Nclpk--,25,DETCOMP,CVCVCVC,3,5,c,(NPA (Nclpk----- *),2,0,1,2
3,27,به,به,E-,29,MWE,CV,1,2,f,(ADJPC (E------- *),2,0,0,1
3,28,سرعت,سرعت,Ncsp---,27,POBJ,CVCCVC,2,4,c,(PPC (Ncsp------ *),2,0,2,0
3,29,پذیرفته,پذیرفتن,Vp------p--,31,VerbCOOR,CVCVCVCCV,4,7,c,(NPA (Vp-------p---- *),2,0,1,3
3,30,شد,شدن,Vpyssht----,29,MWE,CVC,1,2,c,(Vpys-sht------ *))))))),1,0,1,0
3,31,اما,اما,Jr-,0,ROOT,CVCCV,2,3,f,(Jr------- *))))))))),1,0,1,1
3,32,رواج,رواج,Ncsp--z,40,NSUBJ,CVCVCV,3,4,c,(VPF-nid (DiscE (PPC (Ncsp----z- *),4,0,0,3
3,33,آن,***not found***آن***Zms-----
3,34,در,در,E-,40,VMOD,CVC,1,2,f,(VPS-nid-nid (NPA (E------- *),3,0,1,0
3,35,سراسر,سراسر,Ncsp--z,34,POBJ,CVCVCVCV,4,5,c,(ADJ (Ncsp----z- *),2,0,0,4
3,36,کشور,کشور,Ncspk--,35,NN,CVCCVC,2,4,c,(Ncspk----- *),1,0,2,0
3,37,به,به,E-,40,IDOBJ,CV,1,2,f,(E------- *))),1,0,0,1
3,38,تدریج,***not found***تدریج***Nasp---
3,39,صورت,صورت,Ncsp---,40,MWE,CVCVC,2,4,c,(NPC-nid (Ncsp------ *)))),2,0,1,1
3,40,گرفت,گرفتن,Vpyssht----,31,VerbCOOR,CVCVCC,2,4,c,(Vpys-sht------ *)))))),1,1,0,1
3,41,.,.,Oe,31,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,ایرانیان,ایران,Nalp---,10,NSUBJ,CVCVCVCVC,4,8,c,(ROOT (S (CL-nid-DiscA (VPS-DiscA (DPC (Nalp------ *),6,0,1,3
4,2,پس,***not found***پس***E-
4,3,از,از,E-,2,POBJ,CVC,1,2,f,(VPA-DiscA (DiscA (E------- *)),3,0,1,0
4,4,حدود,***not found***حدود***Dgps--z
