q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,طوطی-ها,طوطی-,Nclp---,5,NSUBJ,CVCVC,3,7,c,(ROOT (S (VPS (NPA (NPA (Nclp------ *),6,0,1,1
1,2,در,در,E-,5,VMOD,CVC,1,2,f,(E------- *)),1,0,1,0
1,3,طبیعت,طبیعت,Ncsp---,2,POBJ,CVCVCVC,3,5,c,(N (Ncsp------ *),2,0,1,2
1,4,زندگی,زندگی,Ncsp---,5,MWE,CVCCVCV,3,5,c,(Ncsp------ *),1,0,1,2
1,5,می-کنند,***not found***می-کنند***Vpyslhsi---
1,6,،,،,Oc,5,PUNC,،,1,1,f,(VPC-nid-DiscA (DiscA (ADVPC (Oc *),4,0,0,1
1,7,اما,اما,Jr-,0,ROOT,CVCCV,2,3,f,(ADVPC (Jr------- *),2,0,1,1
1,8,طوطی,طوطی,Ncsp--z,13,NSUBJ,CVCVV,3,4,c,(NPC (Ncsp----z- *),2,0,0,1
1,9,کاوه,کاوه,Nasp---,8,NN,CVCV,2,4,c,(Nasp------ *))))),1,0,0,2
1,10,در,در,E-,13,VMOD,CVC,1,2,f,(VPC-nid (DPA-nid (DPC (E------- *),4,0,1,0
1,11,قفس,قفس,Ncspk--,10,POBJ,CVCVC,2,3,c,(Ncspk----- *))),1,0,1,1
1,12,زندگی,زندگی,Ncsp---,13,MWE,CVCCVCV,3,5,c,(MV (Ncsp------ *),2,0,1,2
1,13,می-کند,***not found***می-کند***Vpyslhsi---
1,14,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,روزهای,روز,Nclpt-z,12,NSUBJ,CVCCVCVV,3,6,c,(ROOT (S (CPC (CL-nid-DiscA (VPS-DiscA (MN (MN (Nclpt---z- *),8,0,1,1
2,2,جمعه,جمعه,Naspd--,1,POSSESSIVE,CVCCV,2,4,c,(Naspd----- *)),1,0,1,1
2,3,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,4,کاوه,کاوه,Nasp--z,11,DOBJ,CVCVV,3,4,c,(VPC-DiscA (DiscA (Nasp----z- *)),3,0,0,1
2,5,قفس,قفس,Ncspk-z,4,NN,CVCVCV,3,3,c,(VPC (DPC (DPC (Ncspk---z- *),4,0,0,3
2,6,طوطی,طوطی,Ncsp---,5,NN,CVCV,2,4,c,(Ncsp------ *)),1,0,0,2
2,7,را,را,P,4,ACC,CV,1,2,f,(P *)),1,0,0,1
2,8,به,به,E-,11,MWE,CV,1,2,f,(E------- *))))),1,0,0,1
2,9,وسط,***not found***وسط***Ncsp--z
2,10,حیاط,حیاط,Ncspk--,9,NN,CVCVC,2,4,c,(VPA (PPC (Ncspk----- *),3,0,1,1
2,11,می-برد,-بردن,Vpysshsi---,12,VerbCOOR,VCVCVCC,2?,6,c,(DPC (Vpys-shsi----- *),2,1,0,1
2,12,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *))),1,0,0,1
2,13,آن,***not found***آن***Zms-----
2,14,را,را,P,13,ACC,CV,1,2,f,(P *)),1,0,0,1
