q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,در,در,E-,8,VMOD,CVC,1,2,f,(ROOT (S (VPA (VPA (PPC (PPC (E------- *),7,0,1,0
1,2,زمان-های,زمان-,Nclp--z,1,POBJ,CVCVCVCV,4,8,c,(NPC (Nclp----z- *),2,0,0,4
1,3,قدیم,قدیم,Aps-,2,NMOD,CVCVC,2,4,c,(As--- *))),1,0,1,1
1,4,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,5,زن,زن,Ncsp---,6,NounCOOR,CVC,1,2,c,(MV (Ncsp------ *),2,0,1,0
1,6,و,و,Jr-,8,MWE,CV,1,1,f,(Jr------- *))),1,0,0,1
1,7,شوهری,شوهر,Ncsp--y,6,NounCOOR,CVCVCC,3,5,c,(CL (Ncsp----y- *),2,1,0,1
1,8,بودند,بودن,Vpyklht----,0,ROOT,CVCVCC,2,5,c,(RES (Vpyk-lht------ *),2,1,0,1
1,9,که,که,J--,12,COMPM,CV,1,2,f,(J-------- *),1,0,0,1
1,10,هفت,هفت,Urns---,11,NUM,CVCC,1,3,f,(Urns----- *),1,1,0,0
1,11,پسر,پسر,Ncsp---,12,MWE,CVCVC,2,3,c,(Ncsp------ *),1,0,1,1
1,12,داشتند,داشتن,Vpyslht----,8,VMOD,CVCCVCC,2,6,c,(Vpys-lht------ *)))),1,1,1,0
1,13,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,پسرهای,پسر,Nclp--z,6,NSUBJ,CVCVCCVCVV,4,6,c,(ROOT (S (VPS (Nclp----z- *),4,0,1,2
2,2,آنها,***not found***آنها***Zml-----
2,3,تنبل,تنبل,Aps-,4,AdjCOOR,CVCCVC,2,4,c,(VPC (ADJPA (As--- *),3,0,2,0
2,4,و,و,Jr-,6,MWE,CV,1,1,f,(Jr------- *)),1,0,0,1
2,5,بی-کار,بی-کار,Aps-,4,AdjCOOR,CVCVC,2,6,c,(As--- *))),1,0,1,1
2,6,بودند,بودن,Vpyklht----,0,ROOT,CVCVCC,2,5,c,(Vpyk-lht------ *)),1,1,0,1
2,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,آنها,***not found***آنها***Zml-----
3,2,فقط,فقط,Dgps---,4,VMOD,CVCVC,2,3,c,(VPC (NPA (Dgps--- *),3,0,1,1
3,3,می-خوردند,***not found***می-خوردند***Vpyslhti---
3,4,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *))),1,0,0,1
3,5,می-خوابیدند,***not found***می-خوابیدند***Vpyslhti---
3,6,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,پیرزن,پیرزن,Ncsp---,2,NounCOOR,CVCVCVC,3,5,c,(ROOT (S (VPSD (VPA-nid-DiscA (DiscA (PPC (Ncsp------ *),7,0,1,2
4,2,و,و,Jr-,9,NSUBJ,CV,1,1,f,(Jr------- *))),1,0,0,1
4,3,پیرمرد,پیرمرد,Ncsp---,2,NounCOOR,CVCVCVCC,3,6,c,(VPA-nid (VPA-nid (Ncsp------ *),3,1,0,2
4,4,هر,***not found***هر***Tf-------
4,5,روز,روز,Ncspt--,4,DETCOMP,CVC,1,3,c,(PPC-nid (Ncspt----- *),2,0,1,0
4,6,ناتوان-تر,ناتوان-,Apc-,7,AdjCOOR,CVCVCVCC,4,9,c,(NPC-nid (Ac--- *)))),2,1,0,2
4,7,و,و,Jr-,5,NMOD,CV,1,1,f,(Jr------- *)),1,0,0,1
4,8,ضعیف-تر,ضعیف-,Apc-,7,AdjCOOR,CVCVCC,3,7,c,(PPA (PPC (Ac--- *),3,1,0,1
4,9,می-شدند,***not found***می-شدند***Vpyslhti---
