q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,من,***not found***من***Zrso----
1,2,به,به,E-,5,IDOBJ,CV,1,2,f,(VPC-DiscA (DiscA (E------- *)),3,0,0,1
1,3,او,***not found***او***Zrsh----
1,4,نگاه,نگاه,Ncsp---,5,MWE,CVCVC,2,4,c,(Ncsp------ *)),1,0,1,1
1,5,کردم,کردن,Vpyssot----,0,ROOT,CVCCVC,2,4,c,(Vpys-sot------ *))))),1,0,2,0
1,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,او,***not found***او***Zrsh----
2,2,هم,هم,J--,1,NMOD,CVC,1,2,f,(VPC (PPC (J-------- *),3,0,1,0
2,3,به,به,E-,6,IDOBJ,CV,1,2,f,(NPC (E------- *),2,0,0,1
2,4,من,***not found***من***Zrso----
2,5,نگاه,نگاه,Ncsp---,6,MWE,CVCVC,2,4,c,(MV (Ncsp------ *),2,0,1,1
2,6,کرد,کردن,Vpyssht----,0,ROOT,CVCC,1,3,c,(Vpys-sht------ *)))),1,1,0,0
2,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,من,***not found***من***Zrso----
3,2,به,به,E-,5,IDOBJ,CV,1,2,f,(VPC-DiscA (DiscA (E------- *)),3,0,0,1
3,3,چشمانش,***not found***چشمانش***Nclp----3-
3,4,خیره,خیره,Aps-,5,MWE,CVCV,2,4,c,(Cez--nshc *)),1,0,0,2
3,5,شدم,شدن,Vpyssot----,0,ROOT,CVCVC,2,3,c,(As--- *)),1,0,1,1
3,6,.,.,Oe,5,PUNC,.,1,1,f,(Vpys-sot------ *))))),1,0,0,1
4,1,او,***not found***او***Zrsh----
4,2,هم,هم,J--,1,NMOD,CVC,1,2,f,(VPC (PPC (J-------- *),3,0,1,0
4,3,به,به,E-,6,IDOBJ,CV,1,2,f,(NPC (E------- *),2,0,0,1
4,4,چشمانم,***not found***چشمانم***Nclp----1-
4,5,خیره,خیره,Aps-,6,MWE,CVCV,2,4,c,(Cez--nsoc *)))),1,0,0,2
4,6,شد,شدن,Vpyssht----,0,ROOT,CVC,1,2,c,(MV (As--- *),2,0,1,0
4,7,.,.,Oe,6,PUNC,.,1,1,f,(Vpys-sht------ *)))),1,0,0,1
5,1,من,***not found***من***Zrso----
5,2,خندیدم,خندیدن,Vpyssot----,0,ROOT,CVCCVCVC,3,6,c,(VPSD (Vpys-sot------ *))),2,0,2,1
5,3,.,.,Oe,2,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
6,1,او,***not found***او***Zrsh----
6,2,هم,هم,J--,1,NMOD,CVC,1,2,f,(VPC (J-------- *),2,0,1,0
6,3,خندید,خندیدن,Vpyssht----,0,ROOT,CVCCVC,2,5,c,(Vpys-sht------ *))),1,0,2,0
6,4,.,.,Oe,3,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
7,1,او,***not found***او***Zrsh----
7,2,یک,یک,Urns---,3,NUM,CVC,1,2,f,(VPC (ADJPA (Urns----- *),3,0,1,0
7,3,دندان,دندان,Ncsp---,4,MWE,CVCCVC,2,5,c,(Ncsp------ *)),1,0,2,0
7,4,نداشت,داشتن,Vnyssht----,0,ROOT,CVCVCC,2,5,c,(Vnys-sht------ *))),1,1,0,1
7,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
8,1,من,***not found***من***Zrso----
8,2,هم,هم,J--,1,NMOD,CVC,1,2,f,(VPC-DiscA (DiscA (J-------- *)),3,0,1,0
8,3,یک,یک,Urns---,4,NUM,CVC,1,2,f,(VPC (NPC (Urns----- *),3,0,1,0
8,4,دندان,دندان,Ncsp---,5,MWE,CVCCVC,2,5,c,(Ncsp------ *)),1,0,2,0
8,5,نداشتم,***not found***نداشتم***Vnyssot----
8,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
9,1,من,***not found***من***Zrso----
9,2,احساس,احساس,Ncsp---,3,MWE,CVCCVC,2,5,c,(VPC-DiscA (DiscA (Ncsp------ *)),3,0,2,0
9,3,کردم,کردن,Vpyssot----,0,ROOT,CVCCVC,2,4,c,(VPC (Vpys-sot------ *),2,0,2,0
9,4,او,***not found***او***Zrsh----
9,5,را,را,P,4,ACC,CV,1,2,f,(P *)),1,0,0,1
9,6,دوست,دوست,Ncsp---,7,MWE,CVCC,1,4,c,(MV (Ncsp------ *),2,1,0,0
9,7,دارم,داشتن,Vpyssos----,3,CCOMP,CVCVC,2,4,c,(Vpys-sos------ *))))))))),1,0,1,1
9,8,.,.,Oe,3,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
10,1,او,***not found***او***Zrsh----
10,2,هم,هم,J--,1,NMOD,CVC,1,2,f,(VPC (NPC (NPC (CPC-noun (J-------- *),5,0,1,0
10,3,احساس,احساس,Ncsp---,4,MWE,CVCCVC,2,5,c,(CPC-noun (Ncsp------ *),2,0,2,0
10,4,کرد,کردن,Vpyssht----,0,ROOT,CVCC,1,3,c,(Vpys-sht------ *))),1,1,0,0
10,5,من,***not found***من***Zrso----
10,6,را,را,P,5,ACC,CV,1,2,f,(P *)),1,0,0,1
10,7,دوست,دوست,Ncsp---,8,MWE,CVCC,1,4,c,(MV (Ncsp------ *),2,1,0,0
10,8,دارد,داشتن,Vpysshs----,4,CCOMP,CVCVC,2,4,c,(Vpys-shs------ *)))),1,0,1,1
10,9,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
11,1,من,***not found***من***Zrso----
11,2,به,به,E-,5,IDOBJ,CV,1,2,f,(VPC-DiscA (DiscA (E------- *)),3,0,0,1
11,3,او,***not found***او***Zrsh----
11,4,نزدیک,نزدیک,Aps-,5,MWE,CVCCVC,2,5,c,(As--- *)),1,0,2,0
11,5,شدم,شدن,Vpyssot----,0,ROOT,CVCVC,2,3,c,(Vpys-sot------ *))))),1,0,1,1
11,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
12,1,او,***not found***او***Zrsh----
12,2,هم,هم,J--,1,NMOD,CVC,1,2,f,(VPC (PPC (J-------- *),3,0,1,0
12,3,به,به,E-,6,IDOBJ,CV,1,2,f,(NPC (E------- *),2,0,0,1
