q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,ماشین,ماشین,Ncsp--z,5,NSUBJ,CVCVCV,3,5,c,(ROOT (S (VPS (Ncsp----z- *),4,0,0,3
1,2,من,***not found***من***Zrso----
1,3,چهار,چهار,Urns---,4,NUM,CVCVC,2,4,f,(VPC (Urns----- *),2,0,1,1
1,4,در,در,Ncsp---,5,MWE,CVCC,1,2,c,(Ncsp------ *))),1,1,0,0
1,5,دارد,داشتن,Vpysshs----,0,ROOT,CVCVC,2,4,c,(Vpys-shs------ *)),1,0,1,1
1,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,دو,دو,Urns---,2,NUM,CV,1,2,f,(ROOT (S (VPA (N (Urns----- *),5,0,0,1
2,2,در,در,Ncsp---,6,NounCOOR,CVCC,1,2,c,(Ncsp------ *)),1,1,0,0
2,3,در,در,E-,2,NMOD,CVC,1,2,f,(VPA (MADV (NUM (E------- *),4,0,1,0
2,4,قسمت,قسمت,Ncsp--z,3,POBJ,CVCCVCV,3,4,c,(Ncsp----z- *),1,0,1,2
2,5,جلو,جلو,Aps-,4,NMOD,CVCVC,2,3,c,(NUM (As--- *),2,0,1,1
2,6,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *),1,0,0,1
2,7,دو,دو,Urns---,8,NUM,CV,1,2,f,(Urns----- *),1,0,0,1
2,8,در,در,Ncsp---,6,NounCOOR,CVCC,1,2,c,(Ncsp------ *))),1,1,0,0
2,9,در,در,E-,8,NMOD,CVC,1,2,f,(E------- *)),1,0,1,0
2,10,قسمت,قسمت,Ncsp--z,9,POBJ,CVCCVCV,3,4,c,(MV (Ncsp----z- *),2,0,1,2
2,11,عقب,***not found***عقب***Aps-
2,12,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,در,در,E-,9,VMOD,CVC,1,2,f,(ROOT (S (VPS (NPA (NPA (E------- *),6,0,1,0
3,2,جلو,***not found***جلو***Dgps---
3,3,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
3,4,سمت,سمت,Ncsp--z,9,NSUBJ,CVCVCV,3,3,c,(VPA (PPC (PPC (Ncsp----z- *),4,0,0,3
3,5,چپ,چپ,Aps-,4,NMOD,CVC,1,2,c,(As--- *)),1,0,1,0
3,6,،,،,Oc,4,PUNC,،,1,1,f,(Oc *)),1,0,0,1
3,7,مخصوص,مخصوص,Apsz,9,COPCOMP,CVCCVCV,3,5,c,(MV (PPC (As-z- *),3,0,1,2
3,8,راننده,راننده,Ncsp---,7,ADJCOMP,CVCVCCV,3,6,c,(Ncsp------ *)),1,0,1,2
3,9,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
3,10,.,.,Oe,9,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,دو,دو,Urns---,2,MWE,CV,1,2,f,(ROOT (S (VPF (VPS-nid (MN (Urns----- *),6,0,0,1
4,2,تا,***not found***تا***Ls-
4,3,در,در,E-,5,PrepCOOR,CVC,1,2,f,(E------- *)),1,0,1,0
4,4,عقب,***not found***عقب***Dgps---
4,5,و,و,Jr-,13,VMOD,CV,1,1,f,(VPC-nid (NPA-nid (NPA-nid (NPA (Jr------- *),5,0,0,1
4,6,در,در,E-,5,PrepCOOR,CVC,1,2,f,(E------- *)),1,0,1,0
4,7,جلو,***not found***جلو***Dgps--z
4,8,سمت,سمت,Ncsp--z,7,ADVCOMP,CVCVCV,3,3,c,(DPC-nid (DPC (Ncsp----z- *),3,0,0,3
4,9,راست,راست,Aps-,8,NMOD,CVCC,1,4,c,(As--- *))))),1,1,0,0
4,10,،,،,Oc,5,PUNC,،,1,1,f,(Oc *)),1,0,0,1
4,11,مخصوص,مخصوص,Apsz,13,MWE,CVCCVCV,3,5,c,(As-z- *)))),1,0,1,2
4,12,مسافر,مسافر,Ncsp---,11,ADJCOMP,CVCVCVC,3,5,c,(DiscE (CPC-adj (Ncsp------ *),3,0,1,2
4,13,هستند,بودن,Vpyklhs----,0,ROOT,CVCCVCC,2,5,c,(Vpyk-lhs------ *)))),1,1,1,0
4,14,.,.,Oe,13,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,سپر,سپر,Ncsp--z,15,NSUBJ,CVCVCV,3,3,c,(ROOT (S (VPF (VPS-nid (NPC (NPC (Ncsp----z- *),7,0,0,3
5,2,جلو,جلو,Aps-,1,NMOD,CVCVC,2,3,c,(As--- *)),1,0,1,1
5,3,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
5,4,جلوتر,جلو,Apc-,1,NMOD,CVCVCC,3,5,c,(VPC-nid (NPA-nid (NPA-nid (NPA (Ac--- *),5,1,0,1
5,5,از,از,E-,4,ADJCOMP,CVC,1,2,f,(ADJPA (E------- *),2,0,1,0
5,6,چراغ-ها,چراغ-,Nclp---,7,NounCOOR,CVCVCC,3,7,c,(Nclp------ *))),1,1,0,1
5,7,و,و,Jr-,5,POBJ,CV,1,1,f,(PPC-nid (Jr------- *),2,0,0,1
5,8,سپر,سپر,Ncsp--z,7,NounCOOR,CVCVCV,3,3,c,(DPC-nid (DPC (Ncsp----z- *),3,0,0,3
5,9,عقب,***not found***عقب***Aps-
5,10,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
5,11,عقب-تر,***not found***عقب-تر***Apc-
5,12,از,از,E-,11,ADJCOMP,CVC,1,2,f,(DiscE (PPC (E------- *),3,0,1,0
5,13,صندوق,صندوق,Ncsp--z,12,POBJ,CVCCVCV,3,5,c,(CPC-adj (Ncsp----z- *),2,0,1,2
5,14,عقب,***not found***عقب***Aps-
5,15,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))))),1,1,0,0
