q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,خانم,خانم,Naspf-z,4,NSUBJ,CVCVCV,3,4,c,(ROOT (S (VPS (Naspf---z- *),4,0,0,3
1,2,پترا,پترا,Nasp---,1,NN,CVCCV,2,4,c,(VPC (CPC-noun (Nasp------ *),3,0,1,1
1,3,اهل,اهل,Ncsp--z,4,MWE,VCVCV,2,3,c,(CPC-noun (Ncsp----z- *),2,0,0,2
1,4,اسپانیاست,***not found***اسپانیاست***Vpyk------n-3-
1,5,.,.,Oe,4,PUNC,.,1,1,f,(Cevpknshv *))),1,0,0,1
2,1,او,***not found***او***Zrsh----
2,2,در,در,E-,7,VMOD,CVC,1,2,f,(VPC (NPA-nid-DiscA (NPA-nid (NUM-nid (E------- *)),5,0,1,0
2,3,خوابگاه,خوابگاه,Ncspk-z,2,POBJ,CVCCVCV,3,7,c,(Ncspk---z- *)),1,0,1,2
2,4,دانشگاه,دانشگاه,Ncspk-z,3,NN,CVCVCCVCV,4,7,c,(DiscA (NUM (Ncspk---z- *),3,0,1,3
2,5,تهران,تهران,Naspk--,4,POSSESSIVE,CVCCVC,2,5,c,(Naspk----- *)))),1,0,2,0
2,6,زندگی,زندگی,Ncsp---,7,MWE,CVCCVCV,3,5,c,(MV (Ncsp------ *),2,0,1,2
2,7,می-کند,***not found***می-کند***Vpyslhsi---
2,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,خوابگاه,خوابگاه,Ncspk-z,4,NSUBJ,CVCCVCV,3,7,c,(ROOT (S (NPA (Ncspk---z- *),4,0,1,2
3,2,دختران,دختر,Nclp--z,1,NN,CVCCVCCV,4,6,c,(NPA (NUM (Nclp----z- *),3,0,2,1
3,3,بزرگ,بزرگ,Aps-,2,NMOD,CVCVCC,2,4,c,(As--- *),1,1,0,1
3,4,است,بودن,Vpykshs----,5,VerbCOOR,CVCC,1,3,c,(Vpyk-shs------ *),1,1,0,0
3,5,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *),1,0,0,1
