q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,کسی,کس,Ncsp--y,18,NSUBJ,CVCCV,2,3,c,(ROOT (S (NPA (Ncsp----y- *),4,0,1,1
1,2,که,که,J--,7,RELSUBJ,CV,1,2,f,(NPA (J-------- *),2,0,0,1
1,3,به,به,E-,7,IDOBJ,CV,1,2,f,(CPC (E------- *),2,0,0,1
1,4,بندگان,بنده,Nclp--z,3,POBJ,CVCCVCVCV,4,6,c,(CPC (CPC-res (Nclp----z- *),3,0,1,3
1,5,خدا,خدا,Nasp---,4,NN,CVCV,2,3,c,(CPC-res (Nasp------ *),2,0,0,2
1,6,ستم,ستم,Ncsp---,7,MWE,CVCVC,2,3,c,(CPC-res (Ncsp------ *),2,0,1,1
1,7,کند,کردن,Vpyssh--u--,1,NN,CVCVC,2,3,c,(CPC-res (Vpys-sh--u---- *),2,0,1,1
1,8,،,،,Oc,1,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
1,9,علاوه,علاوه,Ncsp---,18,NSUBJ,CVCVCV,3,5,c,(CPC-res (Ncsp------ *),2,0,0,3
1,10,بر,بر,E-,9,NN,CVC,1,2,f,(CPC-res (E------- *),2,0,1,0
1,11,بندگان,بنده,Nclp---,12,NounCOOR,CVCCVCVC,3,6,c,(CPC-res (Nclp------ *),2,0,2,1
1,12,،,،,Oc,10,POBJ,،,1,1,f,(CPC-res (Oc *),2,0,0,1
1,13,خدا,خدا,Nasp---,12,NounCOOR,CVCV,2,3,c,(Nasp------ *)))))))))),1,0,0,2
1,14,نیز,***not found***نیز***J--
1,15,با,با,E-,18,IDOBJ,CV,1,2,f,(NPC (E------- *),2,0,0,1
1,16,او,***not found***او***Zrsh----
1,17,دشمن,دشمن,Ncsp---,18,MWE,VCCVCVC,2,4,c,(Ncsp------ *))),1,0,1,1
1,18,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
1,19,.,.,Oe,18,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,(,(,Ob,26,PUNC,(,1,1,f,(ROOT (S (VPF (VPA-nid (Ob (),6,0,0,1
2,2,از,از,E-,26,VMOD,CVC,1,2,f,(VPF-nid (VPS-nid-nid (NPA (E------- *),4,0,1,0
2,3,فرمان,فرمان,Ncsp--z,2,POBJ,CVCCVCV,3,5,c,(ADJ (Ncsp----z- *),2,0,1,2
2,4,علی,علی,Nasp---,3,NN,CVCV,2,3,c,(Nasp------ *),1,0,0,2
2,5,(,(,Ob,6,PUNC,(,1,1,f,(Ob ())),2,0,0,1
2,6,ع,***not found***ع***Naspf--
2,7,),),Ob,6,PUNC,),1,1,f,(NPC-nid (Ob *))))),2,0,0,1
2,8,به,به,E-,3,NMOD,CV,1,2,f,(E------- *))),1,0,0,1
2,9,مالک,مالک,Nasp--z,8,POBJ,CVCVCV,3,4,c,(DiscE (NPA (NUM (Nasp----z- *),4,0,0,3
2,10,اشتر,اشتر,Nasp---,9,NN,CVCCVC,2,4,c,(Nasp------ *)),1,0,2,0
2,11,),),Ob,12,PUNC,),1,1,f,(Ob *)))))),1,0,0,1
2,12,در,در,E-,3,NMOD,CVC,1,2,f,(DiscE (CLR (E------- *),3,0,1,0
2,13,داستان-های,داستان-,Nclp--z,12,POBJ,CVCCVCCVCVV,4,10,c,(CPC (CLQ (Nclp----z- *),3,0,2,1
2,14,حماسی,حماسی,Apsz,13,NMOD,CVCVCVV,4,5,c,(VPA-nid-DiscA (VPS-DiscA (As-z- *),3,0,0,2
2,15,ایران,ایران,Naspk--,16,NounCOOR,CVCVC,2,5,c,(VPA-DiscA (Naspk----- *),2,0,1,1
2,16,و,و,Jr-,13,NN,CV,1,1,f,(MV-DiscA (DiscA (CL (Jr------- *),4,0,0,1
2,17,اساطیر,اسطوره,Nclp--z,16,NounCOOR,CVCVCVCV,4,6,c,(VPSD (VPC (MV (Nclp----z- *),4,0,0,4
2,18,باستان,باستان,Aps-,17,NMOD,CVCCVC,2,6,c,(As--- *)),1,0,2,0
2,19,،,،,Oc,2,PUNC,،,1,1,f,(CLCD (Oc *),2,0,0,1
2,20,چهره,چهره,Ncsp--z,25,NSUBJ,CVCCVV,3,4,c,(CLCD (VPF (VPSD-nid (VPC-nid (NPA-nid (NPA-nid (NPA (Ncsp----z- *),8,0,1,0
2,21,انقلابی,انقلابی,Apsz,20,NMOD,CVCCVCVCVV,5,7,c,(ADJPA (As-z- *),2,0,1,2
2,22,کاوه,کاوه,Nasp--z,20,NN,CVCVV,3,4,c,(Nasp----z- *))),1,0,0,1
2,23,آهنگر,آهنگر,Nasp--z,22,NN,CVCVCCVCV,4,5,c,(PPC-nid (Nasp----z- *),2,0,1,3
2,24,بی-نظیر,***not found***بی-نظیر***Nasp---
2,25,است,بودن,Vpykshs----,26,VerbCOOR,CVCC,1,3,c,(Vpyk-shs------ *))))),1,1,0,0
2,26,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *)),1,0,0,1
2,27,پیش-بند,***not found***پیش-بند***Ncsp--z
2,28,چرمین,***not found***چرمین***Apsz
2,29,او,***not found***او***Zrsh----
2,30,که,که,J--,44,RELSUBJ,CV,1,2,f,(VPC-nid (DPC-nid-DiscA (DPC-nid (DPC-nid (DPC (J-------- *),6,0,0,1
2,31,بر,بر,E-,44,IDOBJ,CVC,1,2,f,(E------- *))),1,0,1,0
2,32,نیزه,نیزه,Ncsp---,33,MWE,CVCCV,2,4,c,(Ncsp------ *)),1,0,1,1
2,33,کرد,کردن,Vpyssht----,34,VerbCOOR,CVCC,1,3,c,(DiscA (PPC (Vpys-sht------ *),3,1,0,0
2,34,و,و,Jr-,31,POBJ,CV,1,1,f,(Jr------- *)))),1,0,0,1
2,35,مردم,مردم,Nclp---,41,DOBJ,CVCCVC,2,4,c,(VPC-nid (NPC (Nclp------ *),3,0,2,0
2,36,را,را,P,35,ACC,CV,1,2,f,(P *)),1,0,0,1
2,37,به,به,E-,41,MWE,CV,1,2,f,(VPA-nid (ADVPC-nid (ADVPC (E------- *),4,0,0,1
2,38,اتحاد,اتحاد,Ncsp---,39,NounCOOR,CVCCVCVC,3,5,c,(Ncsp------ *))),1,0,2,1
2,39,و,و,Jr-,37,POBJ,CV,1,1,f,(MV (PPC (Jr------- *),3,0,0,1
2,40,جنبش,جنبش,Ncsp---,39,NounCOOR,CVCCVC,2,4,c,(Ncsp------ *)),1,0,2,0
2,41,فراخواند,***not found***فراخواند***Vpyssh--u--
2,42,،,،,Oc,31,PUNC,،,1,1,f,(DiscA (ADVPC (Oc *),3,0,0,1
2,43,درفشی,درفش,Ncsp--y,44,MWE,CVCVCCC,3,5,c,(ADVPC (Ncsp----y- *),2,0,0,1
2,44,بود,بودن,Vpyksht----,27,NN,CVC,1,3,c,(CPC-noun (Vpyk-sht------ *),2,0,1,0
2,45,انقلابی,انقلاب,Ncsp--y,44,NN,CVCCVCVCC,4,7,c,(CPC-noun (Ncsp----y- *),2,1,1,1
2,46,که,که,J--,55,RELSUBJ,CV,1,2,f,(NPC (J-------- *),2,0,0,1
2,47,وی,***not found***وی***Zrsh----
2,48,بر,بر,E-,55,IDOBJ,CVC,1,2,f,(MV (PPC (E------- *),3,0,1,0
2,49,ضد,***not found***ضد***Ncsp--z
2,50,پادشاه,پادشاه,Ncsp--z,49,NN,CVCVCVCV,4,6,c,(Ncsp----z- *))))))),1,0,0,4
2,51,وقت,وقت,Ncsp---,50,NN,CVCC,1,3,c,(CPC-res (Ncsp------ *),2,1,0,0
2,52,،,،,Oc,48,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
2,53,ضحاک,***not found***ضحاک***Nasp---
2,54,،,،,Oc,53,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
2,55,برافراشت,***not found***برافراشت***Vpyssht----
2,56,.,.,Oe,26,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,پیش,***not found***پیش***Dgps---
3,2,از,از,E-,14,VMOD,CVC,1,2,f,(VPF (VPS-nid (DPC (E------- *),4,0,1,0
3,3,آنکه,***not found***آنکه***J--
3,4,ضحاک,***not found***ضحاک***Nasp---
3,5,به,به,E-,9,IDOBJ,CV,1,2,f,(ADJPA (E------- *),2,0,0,1
3,6,پادشاهی,پادشاهی,Ncsp--z,5,POBJ,CVCVCVCVV,5,7,c,(Ncsp----z- *))),1,0,0,3
3,7,ایران,ایران,Naspk--,6,POSSESSIVE,CVCVC,2,5,c,(PPC-nid (Naspk----- *),2,0,1,1
3,8,دست,دست,Ncsp---,9,MWE,CVCC,1,3,c,(DPC-nid (DPC (Ncsp------ *),3,1,0,0
3,9,یابد,یافتن,Vpyssh--u--,2,POBJ,CVCVC,2,4,c,(Vpys-sh--u---- *))))),1,0,1,1
3,10,،,،,Oc,2,PUNC,،,1,1,f,(Oc *)),1,0,0,1
3,11,جمشید,جمشید,Nasp--z,14,COPCOMP,CVCCVCV,3,5,c,(Nasp----z- *))),1,0,1,2
3,12,فرمان-روای,فرمان-روای,Apsz,11,NMOD,CVCCVCCVCVCV,6,10,c,(DiscE (MN (As-z- *),3,0,2,3
3,13,کشور,کشور,Ncspk--,11,NN,CVCCVC,2,4,c,(Ncspk----- *),1,0,2,0
3,14,بود,بودن,Vpyksht----,0,ROOT,CVC,1,3,c,(Vpyk-sht------ *))))),1,0,1,0
3,15,.,.,Oe,14,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,وی,***not found***وی***Zrsh----
4,2,برخی,***not found***برخی***Tf-------
4,3,از,از,E-,2,DETCOMP,CVC,1,2,f,(E------- *)),1,0,1,0
4,4,فنون,فن,Nclp---,5,NounCOOR,CVCVC,2,4,c,(PPC-nid (Nclp------ *),2,0,1,1
4,5,و,و,Jr-,3,POBJ,CV,1,1,f,(NPC-nid (MN (PPC (Jr------- *),4,0,0,1
4,6,کارها,کار,Nclp---,7,NounCOOR,CVCCV,2,5,c,(Nclp------ *)),1,0,1,1
4,7,و,و,Jr-,5,NounCOOR,CV,1,1,f,(Jr------- *)),1,0,0,1
4,8,پیشه-ها,***not found***پیشه-ها***Nclp---
4,9,را,را,P,2,ACC,CV,1,2,f,(P *)))))),1,0,0,1
4,10,به,به,E-,12,MWE,CV,1,2,f,(E------- *))),1,0,0,1
4,11,جهانیان,جهان,Nclp---,10,POBJ,CVCCCVCVC,4,7,c,(DiscE (CPC-adj (Nclp------ *),3,1,1,1
4,12,آموخت,آموختن,Vpyssht----,0,ROOT,CVCVCC,2,5,c,(Vpys-sht------ *)))),1,1,0,1
4,13,.,.,Oe,12,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,اما,اما,Jr-,0,ROOT,CVCCV,2,3,f,(ROOT (S (VPA (PPC (PPC (Jr------- *),6,0,1,1
5,2,چون,چون,J--,4,MARK,CVC,1,3,f,(NPC (J-------- *),2,0,1,0
5,3,سال-ها,سال-,Nclp---,4,MWE,CVCCV,2,6,c,(NPA (Nclp------ *),2,0,1,1
5,4,گذشت,گذشتن,Vpyssht----,21,VMOD,CVCVCC,2,4,c,(Vpys-sht------ *)))),1,1,0,1
5,5,،,،,Oc,4,PUNC,،,1,1,f,(Oc *)),1,0,0,1
5,6,به,به,E-,21,IDOBJ,CV,1,2,f,(CPC-verb (VPF (VPS-nid (VPS-nid (NPC (NPC (E------- *),7,0,0,1
5,7,تدریج,***not found***تدریج***Ncsp---
5,8,،,،,Oc,6,POBJ,،,1,1,f,(Oc *)),1,0,0,1
5,9,خودبینی,خودبینی,Ncsp---,10,NounCOOR,CVCCVCV,3,7,c,(VPC-nid (DPC-nid-DiscA (DPC-nid (DPC-nid (Ncsp------ *),5,0,1,2
5,10,و,و,Jr-,8,NounCOOR,CV,1,1,f,(PPC-nid (Jr------- *),2,0,0,1
5,11,ناسپاسی,ناسپاسی,Ncsp---,10,NounCOOR,CVCVCVCV,4,7,c,(NPC-nid (Ncsp------ *)))),2,0,0,4
5,12,به,به,E-,17,VMOD,CV,1,2,f,(E------- *)),1,0,0,1
5,13,یزدان,یزدان,Ncsp---,12,POBJ,CVCCVC,2,5,c,(DiscA (PPC (Ncsp------ *),3,0,2,0
5,14,بر,بر,E-,13,NN,CVC,1,2,f,(NPC (E------- *),2,0,1,0
5,15,او,***not found***او***Zrsh----
5,16,چیره,چیره,Aps-,17,MWE,CVCV,2,4,c,(VPC-nid (NPC (As--- *),3,0,0,2
5,17,شد,شدن,Vpyssht----,8,NN,CVC,1,2,c,(Vpys-sht------ *)),1,0,1,0
5,18,چندان,***not found***چندان***Dips---
5,19,که,که,J--,21,RELSUBJ,CV,1,2,f,(J-------- *))),1,0,0,1
5,20,سرانجام,***not found***سرانجام***Dgps---
5,21,گفت,گفتن,Vpyssht----,1,VerbCOOR,CVCC,1,3,c,(Vpys-sht------ *)))))),1,1,0,0
5,22,:,:,Oo,25,PUNC,:,1,1,f,(Oo *)),1,0,0,1
5,23,&quot;,***not found***&quot;***Ncsp--z
5,24,مرا,***not found***مرا***Zrsob---
5,25,خواند,خواندن,Vpyssht----,21,CCOMP,CVCC,1,5,c,(P *)))),1,1,0,0
5,26,باید,باید,Vpx-------n,25,MWE,CVCVC,2,4,c,(CPC-verb (Vpys-sht------ *),2,0,1,1
5,27,جهان-آفرین,***not found***جهان-آفرین***Nclp--z
5,28,&quot;,***not found***&quot;***Aps-
5,29,!,!,Oe,1,PUNC,!,1,1,f,(As--- *))))),1,0,0,1
6,1,و,و,Jr-,0,ROOT,CV,1,1,f,(ROOT (S (CPC (VPF (DiscE (CLR (Jr------- *),7,0,0,1
6,2,به,به,E-,7,VMOD,CV,1,2,f,(VPS-nid-DiscA (VPS-nid (E------- *),3,0,0,1
6,3,همین,***not found***همین***Tm-------
6,4,سبب,سبب,Ncsp--z,3,DETCOMP,CVCVCV,3,3,c,(Ncsp----z- *))),1,0,0,3
6,5,کیفری,کیفری,Aps-,4,NMOD,CVCCVCV,3,5,c,(As--- *)),1,0,1,2
6,6,سخت,سخت,Aps-,7,MWE,CVCC,1,3,c,(As--- *))),1,1,0,0
6,7,دید,دیدن,Vpyssht----,1,VerbCOOR,CVC,1,3,c,(DiscA (ADVPC (Vpys-sht------ *),3,0,1,0
6,8,نظیر,***not found***نظیر***Dgp-e-z
6,9,فرعون,فرعون,Nasp---,10,NounCOOR,CVCCVC,2,5,c,(NPA (NPA (Nasp------ *),3,0,2,0
6,10,و,و,Jr-,8,ADVCOMP,CV,1,1,f,(Jr------- *)),1,0,0,1
6,11,نمرود,نمرود,Nasp---,10,NounCOOR,CVCCVC,2,5,c,(N (Nasp------ *),2,0,2,0
6,12,:,:,Oo,1,PUNC,:,1,1,f,(Oo *))))))))),1,0,0,1
6,13,منی,***not found***منی***Zrso--y-
6,14,چون,چون,J--,21,VMOD,CVC,1,3,f,(ADJ (J-------- *),2,0,1,0
6,15,بپیوست,***not found***بپیوست***Vpyk------n-3-
6,16,با,با,E-,20,VMOD,CV,1,2,f,(E------- *))),1,0,0,1
6,17,کردگار,کردگار,Ncsp--z,16,POBJ,CVCCVCVCV,4,6,c,(VPC-nid-nid (VPA-nid (ADVPC-nid (Ncsp----z- *)),4,0,1,3
6,18,شکست,شکست,Ncsp---,17,NN,CVCVCC,2,4,c,(VPC (CPC-adj (Ncsp------ *),3,1,0,1
6,19,اندر,اندر,E-,20,MWE,CVCCVC,2,4,f,(CPC-adj (E------- *),2,0,2,0
6,20,آورد,آوردن,Vpyssht----,21,VerbCOOR,CVCVCC,2,4,c,(Vpys-sht------ *))),1,1,0,1
6,21,و,و,Jr-,1,VMOD,CV,1,1,f,(Jr------- *))))),1,0,0,1
6,22,برگشت,برگشت,Ncsp--z,25,NSUBJ,CVCCVCCV,3,5,c,(DiscE (CLR (Ncsp----z- *),3,0,2,1
6,23,کار,کار,Ncsp---,22,NN,CVC,1,3,c,(CLQ (MADV (Ncsp------ *),3,0,1,0
6,24,چه,***not found***چه***Dgp-q--
6,25,گفت,گفتن,Vpyssht----,21,VerbCOOR,CVCC,1,3,c,(VPSD (VPC (PPC (Vpys-sht------ *),4,1,0,0
6,26,آن,***not found***آن***Tm-------
6,27,سخنگوی,***not found***سخنگوی***Ncsp--z
6,28,با,با,E-,44,VMOD,CV,1,2,f,(MV (E------- *),2,0,0,1
6,29,فر,فر,Ncsp---,30,NounCOOR,CVC,1,2,c,(Ncsp------ *))))))))),1,0,1,0
6,30,و,و,Jr-,28,POBJ,CV,1,1,f,(CPC-cl (Jr------- *),2,0,0,1
6,31,هوش,هوش,Ncsp---,30,NounCOOR,CVC,1,3,c,(CL (Ncsp------ *),2,0,1,0
6,32,چو,***not found***چو***Dgp-e--
6,33,خسرو,خسرو,Nasp---,37,DOBJ,CVCCV,2,4,c,(CPC-adj (Nasp------ *),2,0,1,1
6,34,شدی,شدن,Vpysstt----,33,NN,CVCCV,2,3,c,(CPC-adj (Vpys-stt------ *),2,0,1,1
6,35,بندگی,بندگی,Ncsp---,34,NN,CVCCVCV,3,5,c,(Ncsp------ *)))),1,0,1,2
6,36,را,را,P,33,ACC,CV,1,2,f,(P *)),1,0,0,1
6,37,بکوش,کوشیدن,Vpysst--m--,39,VerbCOOR,CVCVC,2,4,c,(VPA (Vpys-st--m---- *),2,0,1,1
6,38,سرانجام,***not found***سرانجام***Dgps---
6,39,نیز,***not found***نیز***J--
6,40,نام-جویان,***not found***نام-جویان***Nclp---
6,41,به,به,E-,43,MWE,CV,1,2,f,(E------- *),1,0,0,1
6,42,گردن-کشی,گردن-کشی,Ncsp---,41,POBJ,CVCCVCCVCV,4,8,c,(Ncsp------ *)),1,0,2,2
