q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,در,در,E-,32,VMOD,CVC,1,2,f,(ROOT (S (VPSD (VPA-nid-DiscA (DiscA (PPC (E------- *),7,0,1,0
1,2,شب,***not found***شب***Ncspt-z
1,3,28,28,Urns-z-,4,NUM,28V,2,2,f,(VPA-nid (VPA-nid (PPC (PPC (Urns---z- *),5,0,0,0
1,4,آگوست,آگوست,Naspm-z,2,NN,CVCVCCV,3,5,c,(NPC (Naspm---z- *),2,0,1,2
1,5,سال,سال,Ncspt-z,4,APPOS,CVCV,2,3,c,(NPA (Ncspt---z- *),2,0,0,2
1,6,1883,1883,Urns---,5,NUM,1883,1,4,f,(Urns----- *)))),1,0,0,0
1,7,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,8,جزیره-ای,***not found***جزیره-ای***Nclp--z
1,9,کوچک,کوچک,Aps-,8,NMOD,CVCVC,2,4,c,(CPC-adv (As--- *),2,0,1,1
1,10,واقع,***not found***واقع***Aps-
1,11,در,در,E-,10,ADJCOMP,CVC,1,2,f,(VPA-nid (CPC-adv (E------- *),3,0,1,0
1,12,اقیانوس,اقیانوس,Ncspk-z,11,POBJ,CVCCVCVCV,4,7,c,(CPC-adv (Ncspk---z- *),2,0,1,3
1,13,کبیر,کبیر,Aps-,14,AdjCOOR,CVCVC,2,4,c,(As--- *))),1,0,1,1
1,14,و,و,Jr-,12,NMOD,CV,1,1,f,(VPA-nid (CPC-adv (Jr------- *),3,0,0,1
1,15,نزدیک,نزدیک,Apsz,14,AdjCOOR,CVCCVCV,3,5,c,(CPC-adv (As-z- *),2,0,1,2
1,16,کشور,کشور,Ncspk-z,12,NN,CVCCVCV,3,4,c,(Ncspk---z- *))),1,0,1,2
1,17,اندونزی,اندونزی,Naspk--,16,NN,CVCCVCVCV,4,7,c,(VPA-nid (CPC-adv (Naspk----- *),3,0,1,3
1,18,(,(,Ob,8,PUNC,(,1,1,f,(CPC-adv (Ob (),3,0,0,1
1,19,در,در,E-,32,VMOD,CVC,1,2,f,(E------- *))),1,0,1,0
1,20,جنوب,جنوب,Ncspc-z,19,POBJ,CVCVCV,3,4,c,(VPA-nid (CPC-adv (Ncspc---z- *),3,0,0,3
1,21,شرقی,شرقی,Apsz,20,NMOD,CVCCVV,3,4,c,(CPC-adv (As-z- *),2,0,1,0
1,22,آسیا,آسیا,Naspk--,20,POSSESSIVE,CVCVCV,3,4,c,(Naspk----- *))),1,0,0,3
1,23,),),Ob,24,PUNC,),1,1,f,(VPA-nid (CPC-adv (Ob *)),3,0,0,1
1,24,به,به,E-,20,NMOD,CV,1,2,f,(CPC-adv (E------- *),2,0,0,1
1,25,نام,نام,Ncsp--z,24,POBJ,CVCV,2,3,c,(Ncsp----z- *))),1,0,0,2
1,26,&quot;,***not found***&quot;***Nasp---
1,27,کراکاتوا,***not found***کراکاتوا***Nasp---
1,28,&quot;,***not found***&quot;***Nasp---
1,29,،,،,Oc,19,PUNC,،,1,1,f,(Oc *)),1,0,0,1
