q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,گرگ,گرگ,Ncsp--z,8,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPSD (VPA-nid-DiscA (DiscA (PPC (Ncsp----z- *),7,0,1,1
1,2,گرسنه-ای,***not found***گرسنه-ای***Apsz
1,3,هنگام,هنگام,Ncsp--z,1,NN,CVCCVCV,3,5,c,(Ncsp----z- *)))),1,0,1,2
1,4,غروب,غروب,Ncspt--,3,NN,CVCVC,2,4,c,(VPA-nid (Ncspt----- *),2,0,1,1
1,5,به,به,E-,8,IDOBJ,CV,1,2,f,(VPC-nid (PPA-nid (PPC (E------- *),4,0,0,1
1,6,کنار,***not found***کنار***Dgps--z
1,7,رودخانه-ای,***not found***رودخانه-ای***Ncspk-y
1,8,رسید,رسیدن,Vpyssht----,0,ROOT,CVCVC,2,4,c,(Vpys-sht------ *))))),1,0,1,1
1,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,در,در,E-,3,VMOD,CVC,1,2,f,(ROOT (S (VPSD (VPA (PPC (E------- *),6,0,1,0
2,2,آنجا,آنجا,Dgp-k--,1,POBJ,CVCCV,2,4,c,(Dgp-k-- *)),1,0,1,1
2,3,بره-ای,***not found***بره-ای***Vpysst--u--
2,4,دید,دیدن,Vpyssht----,3,MWE,CVC,1,3,c,(Vpys-sht------ *)))),1,0,1,0
2,5,.,.,Oe,3,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,بره,بره,Ncsp--z,5,NSUBJ,CVCVV,3,3,c,(ROOT (S (VPA-nid-DiscA (VPS-DiscA (Ncsp----z- *),5,0,0,1
3,2,پایین-تر,***not found***پایین-تر***Apc-
3,3,از,از,E-,5,IDOBJ,CVC,1,2,f,(MV-DiscA (DiscA (CL (E------- *),4,0,1,0
3,4,او,***not found***او***Zrsh----
3,5,داشت,داشتن,Vpyssht----,0,ROOT,CVCC,1,4,c,(Vpys-sht------ *)),1,1,0,0
3,6,از,از,E-,9,IDOBJ,CVC,1,2,f,(E------- *))))),1,0,1,0
3,7,رودخانه,رودخانه,Ncspk--,6,POBJ,CVCCVCV,3,7,c,(MV (PPC (Ncspk----- *),3,0,1,2
3,8,آب,آب,Ncsp---,9,MWE,CVC,1,2,c,(Ncsp------ *)),1,0,1,0
3,9,می-خورد,-خوردن,Vpysshsi---,5,CCOMP,VCVCVCC,2,7,c,(Vpys-shsi----- *)))))),1,1,0,1
3,10,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,گرگ,گرگ,Ncsp---,4,NSUBJ,CVCC,1,3,c,(ROOT (S (VPA (N (Ncsp------ *),5,1,0,0
4,2,به,به,E-,4,MWE,CV,1,2,f,(E------- *)),1,0,0,1
4,3,بره,بره,Ncsp---,2,POBJ,CVCV,2,3,c,(VPA (NPC (NPC (Ncsp------ *),4,0,0,2
4,4,گفت,گفتن,Vpyssht----,0,ROOT,CVCC,1,3,c,(Vpys-sht------ *)),1,1,0,0
4,5,:,:,Oo,4,PUNC,:,1,1,f,(Oo *)),1,0,0,1
4,6,&quot;,***not found***&quot;***Sw-b-
4,7,بی-ادب,***not found***بی-ادب***Sw-b-
4,8,!,!,Oe,4,PUNC,!,1,1,f,(Oe *))) ,1,0,0,1
5,1,چرا,***not found***چرا***Dgp-q--
5,2,آب,آب,Ncsp---,5,DOBJ,CVC,1,2,c,(VPC (NPC (Ncsp------ *),3,0,1,0
5,3,را,را,P,2,ACC,CV,1,2,f,(P *)),1,0,0,1
5,4,کثیف,کثیف,Aps-,5,MWE,CVCVC,2,4,c,(MV (As--- *),2,0,1,1
5,5,می-کنی,***not found***می-کنی***Vpysstsi---
5,6,؟,؟,Oe,5,PUNC,؟,1,1,f,(Oe *))) ,1,0,0,1
6,1,من,***not found***من***Zrso----
6,2,نمی-توانم,***not found***نمی-توانم***Vnyssosi---
6,3,آب,آب,Ncsp--z,5,DOBJ,CVCV,2,2,c,(VPC (NPC (Ncsp----z- *),3,0,0,2
6,4,کثیف,کثیف,Aps-,3,NMOD,CVCVC,2,4,c,(As--- *)),1,0,1,1
6,5,بخورم,***not found***بخورم***Vpysso--u--
6,6,.,.,Oe,2,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
7,1,&quot;,***not found***&quot;***Nasp---
7,2,بره,بره,Ncsp---,3,MWE,CVCV,2,3,c,(Ncsp------ *)),1,0,0,2
7,3,گفت,گفتن,Vpyssht----,0,ROOT,CVCC,1,3,c,(VPC (Vpys-sht------ *),2,1,0,0
7,4,:,:,Oo,8,PUNC,:,1,1,f,(CPC-verb (Oo *),2,0,0,1
7,5,&quot;,***not found***&quot;***Nasp---
7,6,خیلی,***not found***خیلی***Dgps---
7,7,معذرت,معذرت,Ncsp---,8,MWE,CVCCVCVC,3,5,c,(MV (PPC (Ncsp------ *),3,0,2,1
7,8,می-خواهم,***not found***می-خواهم***Vpyssosi---
7,9,آقا,آقا,Ncsp---,8,NN,CVCV,2,3,c,(Ncsp------ *))))))),1,0,0,2
7,10,.,.,Oe,3,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
8,1,اما,اما,Jr-,0,ROOT,CVCCV,2,3,f,(ROOT (S (VPS (DPC (DPC (Jr------- *),6,0,1,1
8,2,آب,آب,Ncsp---,7,NSUBJ,CVC,1,2,c,(Ncsp------ *)),1,0,1,0
8,3,از,از,E-,7,VMOD,CVC,1,2,f,(E------- *)),1,0,1,0
8,4,بالا,***not found***بالا***Dgps---
8,5,به,به,E-,7,IDOBJ,CV,1,2,f,(VPC (E------- *),2,0,0,1
8,6,پایین,***not found***پایین***Dgps---
8,7,می-آید,***not found***می-آید***Vpysshsi---
8,8,.,.,Oe,1,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
9,1,چطور,***not found***چطور***Dgp-q--
9,2,ممکن,ممکن,Aps-,3,COPCOMP,CVCCVC,2,4,c,(VPC (As--- *),2,0,2,0
9,3,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(VPS (Vpyk-shs------ *),2,1,0,0
9,4,من,***not found***من***Zrso----
9,5,آب,آب,Ncsp---,10,DOBJ,CVC,1,2,c,(VPC (NPC (Ncsp------ *),3,0,1,0
9,6,را,را,P,5,ACC,CV,1,2,f,(P *)),1,0,0,1
9,7,برای,برای,Ez,10,VMOD,CVCVCVV,3,4,f,(VPC (PPA (PPC (E------z *),4,0,0,2
9,8,شما,***not found***شما***Zrlt----
9,9,کثیف,کثیف,Aps-,10,MWE,CVCVC,2,4,c,(As--- *)),1,0,1,1
