q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,پیرمردی,پیرمرد,Ncsp--y,20,NSUBJ,CVCVCVCCC,4,7,c,(ROOT (S (VPA (MN (MN (Ncsp----y- *),6,0,0,2
1,2,که,که,J--,9,RELSUBJ,CV,1,2,f,(J-------- *)),1,0,0,1
1,3,سال-های,سال-,Nclp--z,9,NSUBJ,CVCVCV,3,7,c,(Nclp----z- *)),1,0,0,3
1,4,عمرش,عمر,Ncsp----3-,3,NN,CVCVCVC,2,4,c,(VPS (NPC (Ncsp------ *),3,0,1,2
1,5,به,به,E-,9,IDOBJ,CV,1,2,f,(Cez--nshc *)),1,0,0,1
1,6,هفتاد,هفتاد,Urns---,5,POBJ,CVCCVC,2,5,f,(VPC (NPC (NPC (E------- *),4,0,2,0
1,7,و,و,Jr-,6,NUMBER,CV,1,1,f,(CPC (NPC (Urns----- *),3,0,0,1
1,8,هشت,هشت,Urns---,6,NUMBER,CVCC,1,3,f,(Jr------- *)),1,1,0,0
1,9,رسیده,رسیدن,Vp------p--,1,NN,CVCVCV,3,5,c,(CPC-res (Urns----- *),2,0,0,3
1,10,بود,بودن,Vpyksht----,9,MWE,CVC,1,3,c,(CPC-res (Vp-------p---- *),2,0,1,0
1,11,،,،,Oc,1,PUNC,،,1,1,f,(CPC-res (Vpyk-sht------ *),2,0,0,1
1,12,در,در,E-,20,VMOD,CVC,1,2,f,(CPC-res (Oc *),2,0,1,0
1,13,بستر,بستر,Ncsp--z,12,POBJ,CVCCVCV,3,4,c,(CPC-res (E------- *),2,0,1,2
1,14,بیماری,بیماری,Ncsp---,13,NN,CVCVCV,3,6,c,(CPC-res (Ncsp----z- *),2,0,0,3
1,15,،,،,Oc,12,PUNC,،,1,1,f,(CPC-res (Ncsp------ *),2,0,0,1
1,16,واپسین,واپسین,Apsz,17,NMOD,CVCVCVCV,4,6,c,(CPC-res (Oc *),2,0,0,4
1,17,لحظات,لحظه,Nclp--z,20,DOBJ,CVCVCVCV,4,5,c,(CPC-res (As-z- *),2,0,0,4
1,18,زندگی,زندگی,Ncsp---,17,NN,CVCCVCV,3,5,c,(CPC-res (Nclp----z- *),2,0,1,2
1,19,را,را,P,17,ACC,CV,1,2,f,(Ncsp------ *))))))))))))),1,0,0,1
1,20,می-گذرانید,***not found***می-گذرانید***Vpyslt--u--
1,21,.,.,Oe,20,PUNC,.,1,1,f,(Vpys-lt--u---- *)))),1,0,0,1
2,1,بستگانش,بسته,Nclp----3-,8,NSUBJ,CVCCVCVCVC,4,7,c,(ROOT (S (VPS (NPA (NPC (Nclp------ *),6,0,2,2
2,2,با,با,E-,8,VMOD,CV,1,2,f,(Cez--nshc *)),1,0,0,1
2,3,چشمان,چشم,Nclp--z,2,POBJ,CVCCCVCV,3,5,c,(N (E------- *),2,1,0,2
