q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,مهم-ترین,مهم-,Apu-,2,NMOD,CVCVCCC,4,8,c,(ROOT (S (VPS (NPC (NPC (Au--- *),6,0,0,1
1,2,نوشته-های,***not found***نوشته-های***Nclp--z
1,3,ایرانی,ایرانی,Aps-,2,NMOD,CVCVCV,3,6,c,(As--- *))),1,0,0,3
1,4,،,،,Oc,2,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,5,از,از,E-,15,VMOD,CVC,1,2,f,(VPA (PPC (PPC (E------- *),4,0,1,0
1,6,دورترین,دور,Apu-,7,NMOD,CVCCVCVC,3,7,c,(NPC (Au--- *),2,0,2,1
1,7,دوره-ها,***not found***دوره-ها***Nclp---
1,8,،,،,Oc,5,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,9,آثار,اثر,Nclp--z,12,NounCOOR,CVCVCV,3,4,c,(VPC (PPC (Nclp----z- *),3,0,0,3
1,10,فارسی,فارسی,Nasp--z,9,NN,CVCCCVV,3,5,c,(NPA (Nasp----z- *),2,1,0,0
1,11,باستان,باستان,Aps-,10,NMOD,CVCCVC,2,6,c,(CPC-adj (As--- *),2,0,2,0
1,12,و,و,Jr-,15,COPCOMP,CV,1,1,f,(CPC-adj (Jr------- *),2,0,0,1
1,13,زبان,زبان,Ncsp--z,12,NounCOOR,CVCVCV,3,4,c,(Ncsp----z- *))))),1,0,0,3
1,14,اوستایی,***not found***اوستایی***Nasp---
1,15,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))))),1,1,0,0
1,16,.,.,Oe,15,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,بیشتر,***not found***بیشتر***Tf------z
2,2,آثار,اثر,Nclp--z,1,DETCOMP,CVCVCV,3,4,c,(VPF-nid (VPS-nid-nid (NPA (Nclp----z- *),4,0,0,3
2,3,فارسی,فارسی,Nasp--z,2,NN,CVCCCVV,3,5,c,(ADJ (Nasp----z- *),2,1,0,0
2,4,باستان,باستان,Aps-,3,NMOD,CVCCVC,2,6,c,(As--- *),1,0,2,0
2,5,کتیبه-های,***not found***کتیبه-های***Nclp--z
2,6,شاهان,شاه,Nalp--z,5,NN,CVCCVCV,3,5,c,(VPC-nid-nid (CPC-noun-nid-nid (CPC-noun-nid (Nalp----z- *),4,0,1,2
2,7,هخامنشی,هخامنشی,Nasp---,6,NN,CVCVCVCVCC,5,7,c,(NPC-nid (Nasp------ *)))),2,1,0,3
2,8,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
2,9,که,که,J--,19,RELSUBJ,CV,1,2,f,(DiscE (NPA (J-------- *),3,0,0,1
2,10,مخصوصاٌ,***not found***مخصوصاٌ***Ncsp---
2,11,بر,بر,E-,10,NN,CVC,1,2,f,(DiscE (PPC (E------- *),3,0,1,0
2,12,روی,رو,Ncsp--z,11,POBJ,CVCV,3,3,c,(CPC-adj (ADJPA (ADJ (Ncsp----z- *),4,0,0,2
2,13,سنگ-ها,سنگ-,Nclp---,12,NN,CVCCCV,2,6,c,(Nclp------ *),1,1,0,1
2,14,به,به,E-,19,VMOD,CV,1,2,f,(E------- *)),1,0,0,1
2,15,خط,خط,Ncsp--z,14,POBJ,CVCCV,2,2,c,(ADJ (Ncsp----z- *),2,0,1,1
2,16,میخی,میخی,Aps-,15,NMOD,CVCV,2,4,c,(As--- *),1,0,0,2
2,17,باقی,باقی,Ncsp---,19,MWE,CVCV,2,4,c,(Ncsp------ *))),1,0,0,2
2,18,مانده,مانده,Aps-,17,NMOD,CVCCV,2,5,c,(CPC-adj (As--- *),2,0,1,1
2,19,است,بودن,Vpykshs----,8,COMP,CVCC,1,3,c,(Vpyk-shs------ *)))))),1,1,0,0
2,20,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,موضوع,موضوع,Ncsp--z,24,NSUBJ,CVCVCV,3,5,c,(ROOT (S (VPS (NPC (Ncsp----z- *),5,0,0,3
3,2,این,***not found***این***Tm-------
3,3,کتیبه-ها,***not found***کتیبه-ها***Nclp---
3,4,پرستش,پرستش,Ncsp--z,3,NN,CVCVCCVCV,4,5,c,(VPC (MV (Ncsp----z- *),3,0,1,3
3,5,خداوند,خداوند,Nasp---,6,NounCOOR,CVCVCVCC,3,6,c,(Nasp------ *)),1,1,0,2
3,6,،,،,Oc,4,NN,،,1,1,f,(CLCD (Oc *),2,0,0,1
3,7,معرفی,معرفی,Ncsp--z,9,NounCOOR,CVCVCCVCVV,5,5,c,(CLCD (VPF (DiscE (IPC (IPC (Ncsp----z- *),6,0,1,2
3,8,پادشاهان,پادشاه,Nclp---,7,NN,CVCVCVCC,4,8,c,(NPC (Nclp------ *),2,1,0,2
