q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,همه,***not found***همه***Tf------z
1,2,اهل,اهل,Ncsp--z,1,DETCOMP,VCVCV,2,3,c,(Ncsp----z- *)),1,0,0,2
1,3,شیراز,شیراز,Naspk--,4,MWE,CVCVC,2,5,c,(VPC-nid (ADJPA-nid (Naspk----- *),3,0,1,1
1,4,می-دانستند,***not found***می-دانستند***Vpyslhti---
1,5,که,که,J--,16,COMPM,CV,1,2,f,(CPC-adj (J-------- *),2,0,0,1
1,6,داش,داش,Naspf--,16,NSUBJ,CVC,1,3,c,(Naspf----- *))),1,0,1,0
1,7,آکل,***not found***آکل***Nasp---
1,8,و,و,Jr-,6,NN,CV,1,1,f,(DPC-nid (DPC (DPC (Jr------- *),4,0,0,1
1,9,کاکا,کاکا,Nasp---,8,NounCOOR,CVCV,2,4,c,(NPA (Nasp------ *),2,0,0,2
1,10,رستم,رستم,Nasp---,16,DOBJ,CVCCVC,2,4,c,(ADJPC (Nasp------ *),2,0,2,0
1,11,سایه,سایه,Ncsp--z,10,NN,CVCVV,3,4,c,(PPC (Ncsp----z- *),2,0,0,1
1,12,یکدیگر,***not found***یکدیگر***Zc------
1,13,را,را,P,10,ACC,CV,1,2,f,(P *)))))),1,0,0,1
1,14,با,با,E-,16,VMOD,CV,1,2,f,(E------- *))),1,0,0,1
1,15,تیر,تیر,Ncsp---,14,POBJ,CVC,1,3,c,(DiscE (CPC-adj (Ncsp------ *),3,0,1,0
1,16,می-زنند,***not found***می-زنند***Vpyslhsi---
1,17,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,یک,یک,Urns---,2,NUM,CVC,1,2,f,(ROOT (S (VPF (VPA-nid (Urns----- *),5,0,1,0
2,2,روز,روز,Ncspt--,8,NSUBJ,CVC,1,3,c,(VPF-nid (VPS-nid-nid (NPA (Ncspt----- *),4,0,1,0
2,3,داش,داش,Naspf--,2,POSSESSIVE,CVC,1,3,c,(ADJ (Naspf----- *),2,0,1,0
2,4,آکل,***not found***آکل***Nasp---
2,5,روی,***not found***روی***Ez
2,6,سکوی,سکو,Ncsp--z,5,POBJ,CVCCVCV,4,4,c,(VPC-nid-nid (CPC-noun-nid-nid (CPC-noun-nid (Ncsp----z- *),4,0,1,2
2,7,قهوه-خانه,***not found***قهوه-خانه***Ncspk--
2,8,نشسته,نشستن,Vp------p--,0,ROOT,CVCVCCV,3,5,c,(Vp-------p---- *))),1,0,1,2
2,9,بود,بودن,Vpyksht----,8,MWE,CVC,1,3,c,(DiscE (NPA (NUM (Vpyk-sht------ *),4,0,1,0
2,10,،,،,Oc,8,PUNC,،,1,1,f,(Oc *),1,0,0,1
2,11,همان-جا,***not found***همان-جا***Bas--
2,12,که,که,J--,15,RELSUBJ,CV,1,2,f,(J-------- *))))),1,0,0,1
2,13,پاتوق,پاتوق,Ncspk-z,15,MWE,CVCVCV,3,5,c,(DiscE (NPC (NPC (NPA (Ncspk---z- *),5,0,0,3
2,14,قدیمی-اش,***not found***قدیمی-اش***As-3-
2,15,بود,بودن,Vpyksht----,8,NN,CVC,1,3,c,(Cez--ashv *)),1,0,1,0
2,16,.,.,Oe,8,PUNC,.,1,1,f,(Vpyk-sht------ *)))),1,0,0,1
3,1,ناگاه,ناگاه,Dgps---,12,VMOD,CVCVC,2,5,c,(ROOT (S (VPA (VPS (NPA (Dgps--- *),6,0,1,1
3,2,کاکا,کاکا,Nasp---,12,NSUBJ,CVCV,2,4,c,(Nasp------ *)),1,0,0,2
3,3,رستم,رستم,Nasp---,2,NN,CVCCVC,2,4,c,(VPA (PPC (PPC (Nasp------ *),4,0,2,0
3,4,از,از,E-,12,VMOD,CVC,1,2,f,(NPC (E------- *),2,0,1,0
3,5,در,در,Ncsp--z,4,POBJ,CVCCV,2,2,c,(NPA (Ncsp----z- *),2,0,1,1
3,6,درآمد,***not found***درآمد***Ncsp---
3,7,،,،,Oc,4,PUNC,،,1,1,f,(Oc *)),1,0,0,1
3,8,نگاه,نگاه,Ncsp--z,12,MWE,CVCVCV,3,4,c,(MV (Ncsp----z- *),2,0,0,3
3,9,تحقیرآمیزی,تحقیرآمیز,Apsy,8,NMOD,CVCCVCVCVCC,5,10,c,(As-y- *)))),1,1,1,2
3,10,به,به,E-,8,NN,CV,1,2,f,(CL (CL (E------- *),3,0,0,1
3,11,او,***not found***او***Zrsh----
3,12,انداخت,انداختن,Vpyssht----,13,VerbCOOR,CVCCVCC,2,6,c,(VPC-nid (ADJPC-nid (Vpys-sht------ *),3,1,1,0
3,13,و,و,Jr-,0,ROOT,CV,1,1,f,(PPC-nid (Jr------- *),2,0,0,1
3,14,همینطور,***not found***همینطور***Aps-
