q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,دانشگاه,دانشگاه,Ncspk-z,8,NSUBJ,CVCVCCVCV,4,7,c,(ROOT (S (NPA (Ncspk---z- *),4,0,1,3
1,2,تهران,تهران,Naspk--,1,POSSESSIVE,CVCCVC,2,5,c,(NPA (NUM (Naspk----- *),3,0,2,0
1,3,قدیمی-ترین,***not found***قدیمی-ترین***Apu-
1,4,و,و,Jr-,8,COPCOMP,CV,1,1,f,(Jr------- *),1,0,0,1
1,5,مهم-ترین,مهم-,Apu-,4,AdjCOOR,CVCVCCC,4,8,c,(Au--- *),1,0,0,1
1,6,دانشگاه,دانشگاه,Ncspk-z,4,ADJCOMP,CVCVCCVCV,4,7,c,(Ncspk---z- *)),1,0,1,3
1,7,ایران,ایران,Naspk--,6,POSSESSIVE,CVCVC,2,5,c,(Naspk----- *)),1,0,1,1
1,8,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
1,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,مرکز,مرکز,Ncsp--z,8,NSUBJ,CVCCVCV,3,4,c,(ROOT (S (VPS (NPC (Ncsp----z- *),5,0,1,2
2,2,آن,***not found***آن***Zms-----
2,3,در,در,E-,8,VMOD,CVC,1,2,f,(VPA (PPC (PPC (E------- *),4,0,1,0
2,4,تهران,تهران,Naspk--,3,POBJ,CVCCVC,2,5,c,(Naspk----- *)),1,0,2,0
2,5,،,،,Oc,3,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,6,خیابان,خیابان,Ncspk-z,8,COPCOMP,CVCVCVCV,4,6,c,(MV (PPC (Ncspk---z- *),3,0,0,4
2,7,انقلاب,انقلاب,Nasp---,6,NN,CVCCVCVC,3,6,c,(Nasp------ *)),1,0,2,1
2,8,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
2,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,این,***not found***این***Tm-------
3,2,دانشگاه,دانشگاه,Ncspk--,1,DETCOMP,CVCVCCVC,3,7,c,(Ncspk----- *)),1,0,2,1
3,3,در,در,E-,22,IDOBJ,CVC,1,2,f,(VPA-nid (VPC-nid (PPA-nid (PPC (E------- *),5,0,1,0
3,4,حدود,***not found***حدود***Dgps--z
3,5,24000,24000,Urns---,8,NumCOOR,24000,1,5,f,(Urns----- *)))),1,0,0,0
3,6,(,(,Ob,5,PUNC,(,1,1,f,(Ob ()),2,0,0,1
3,7,بیست,بیست,Urns---,5,NUMBER,CVCC,1,4,f,(PPC (Urns----- *),2,1,0,0
3,8,و,و,Jr-,3,POBJ,CV,1,1,f,(Jr------- *)))),1,0,0,1
3,9,چهار,چهار,Urns---,12,NUM,CVCVC,2,4,f,(DiscE (PPC (Urns----- *),3,0,1,1
3,10,هزار,هزار,Urns---,9,NUMBER,CVCVC,2,4,f,(CPC-adj (ADJPA (ADJ (Urns----- *),4,0,1,1
3,11,),),Ob,12,PUNC,),1,1,f,(Ob *)),1,0,0,1
3,12,دانشجوی,دانشجو,Ncsp--z,14,NounCOOR,CVCVCCVCV,5,7,c,(Ncsp----z- *)),1,0,1,3
3,13,پسر,پسر,Ncsp---,12,NN,CVCVC,2,3,c,(ADJ (Ncsp------ *),2,0,1,1
3,14,و,و,Jr-,8,NounCOOR,CV,1,1,f,(Jr------- *),1,0,0,1
3,15,11000,11000,Urns---,20,NUM,11000,1,5,f,(Urns----- *))),1,0,0,0
3,16,(,(,Ob,15,PUNC,(,1,1,f,(CPC-adj (Ob (),3,0,0,1
3,17,یازده,یازده,Urns---,15,NUMBER,CVCCVC,2,5,f,(ADJPA (ADJ (Urns----- *),3,0,2,0
3,18,هزار,هزار,Urns---,15,NUMBER,CVCVC,2,4,f,(Urns----- *),1,0,1,1
3,19,),),Ob,20,PUNC,),1,1,f,(Ob *))),1,0,0,1
3,20,دانشجوی,دانشجو,Ncsp--z,14,NounCOOR,CVCVCCVCV,5,7,c,(ADJ (Ncsp----z- *),2,0,1,3
3,21,دختر,دختر,Ncsp---,22,MWE,CVCCVC,2,4,c,(Ncsp------ *),1,0,2,0
3,22,دارد,داشتن,Vpysshs----,0,ROOT,CVCVC,2,4,c,(Vpys-shs------ *)))))))),1,0,1,1
3,23,.,.,Oe,22,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,دانشجویان,دانشجو,Nclp--z,7,DOBJ,CVCVCCVCV,5,9,c,(ROOT (S (VPS (NPA (Nclp----z- *),5,0,1,3
4,2,درس,درس,Ncsp---,3,NounCOOR,CVCC,1,3,c,(Ncsp------ *)),1,1,0,0
4,3,و,و,Jr-,1,NN,CV,1,1,f,(VPC (NPC (NPC (Jr------- *),4,0,0,1
4,4,ورزش,ورزش,Ncsp---,3,NounCOOR,CVCCVC,2,4,c,(Ncsp------ *)),1,0,2,0
