q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,شهر,شهر,Ncspk-z,20,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPF (VPS-nid (NPC (NPC (Ncspk---z- *),7,0,1,1
1,2,اصفهان,اصفهان,Naspk--,1,POSSESSIVE,CVCCVCVC,3,6,c,(Naspk----- *)),1,0,2,1
1,3,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,4,که,که,J--,8,RELSUBJ,CV,1,2,f,(VPC-nid (NPA-nid (NPA-nid (NPA (J-------- *),5,0,0,1
1,5,مرکز,مرکز,Ncsp--z,8,COPCOMP,CVCCVCV,3,4,c,(Ncsp----z- *)),1,0,1,2
1,6,استان,استان,Ncspk-z,5,NN,CVCCVCV,3,5,c,(PPC-nid (Ncspk---z- *),2,0,1,2
1,7,اصفهان,اصفهان,Naspk--,6,POSSESSIVE,CVCCVCVC,3,6,c,(DPC-nid (DPC (Naspk----- *),3,0,2,1
1,8,است,بودن,Vpykshs----,1,NN,CVCC,1,3,c,(Vpyk-shs------ *))))),1,1,0,0
1,9,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,10,در,در,E-,15,PrepCOOR,CVC,1,2,f,(E------- *))),1,0,1,0
1,11,چهارصد,چهارصد,Urns---,13,NUM,CVCVCCVC,3,6,f,(DiscE (PPC (Urns----- *),3,0,2,1
1,12,کیلومتری,***not found***کیلومتری***S-s-z
1,13,جنوب,جنوب,Ncspc-z,10,POBJ,CVCVCV,3,4,c,(Ncspc---z- *),1,0,0,3
1,14,تهران,تهران,Naspk--,13,POSSESSIVE,CVCCVC,2,5,c,(Naspk----- *)),1,0,2,0
1,15,و,و,Jr-,20,VMOD,CV,1,1,f,(ADJ (Jr------- *),2,0,0,1
1,16,در,در,E-,15,PrepCOOR,CVC,1,2,f,(E------- *),1,0,1,0
1,17,قلب,قلب,Ncsp--z,16,POBJ,CVCCV,2,3,c,(Ncsp----z- *))),1,0,1,1
1,18,ایران,ایران,Naspk--,17,POSSESSIVE,CVCVC,2,5,c,(CPC-adj (Naspk----- *),2,0,1,1
1,19,قرار,قرار,Ncsp---,20,MWE,CVCVC,2,4,c,(CPC-adj (Ncsp------ *),2,0,1,1
1,20,دارد,داشتن,Vpysshs----,0,ROOT,CVCVC,2,4,c,(Vpys-shs------ *))))))),1,0,1,1
1,21,.,.,Oe,20,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,تا,تا,E-,14,VMOD,CV,1,2,f,(ROOT (S (VPA (PPC (E------- *),5,0,0,1
2,2,حدود,***not found***حدود***Dgps--z
2,3,یک,یک,Urns---,4,NUM,CVC,1,2,f,(NPC (Urns----- *),2,0,1,0
2,4,قرن,قرن,Ncspt-z,1,POBJ,CVCCV,2,3,c,(Ncspt---z- *)))),1,0,1,1
2,5,پیش,***not found***پیش***Dgp-t--
2,6,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,7,اصفهان,اصفهان,Naspk--,14,NSUBJ,CVCCVCVC,3,6,c,(VPF (VPTD-nid (VPC (Naspk----- *),4,0,2,1
2,8,به,به,E-,14,IDOBJ,CV,1,2,f,(E------- *))),1,0,0,1
2,9,&quot;,***not found***&quot;***Urns---
2,10,نصف,***not found***نصف***Uons-z-
2,11,جهان,جهان,Ncsp--z,8,POBJ,CVCVCV,3,4,c,(VPA-nid-DiscA (VPS-DiscA (Ncsp----z- *),3,0,0,3
2,12,&quot;,***not found***&quot;***Aps-
2,13,شهرت,شهرت,Ncsp---,14,MWE,CVCCVC,2,4,c,(VPA (MADV (Ncsp------ *),3,0,2,0
2,14,داشت,داشتن,Vpyssht----,0,ROOT,CVCC,1,4,c,(Vpys-sht------ *)),1,1,0,0
2,15,زیرا,زیرا,J--,30,MARK,CVCV,2,4,f,(MV (J-------- *),2,0,0,2
2,16,در,در,E-,30,VMOD,CVC,1,2,f,(E------- *))))))),1,0,1,0
2,17,زمان,زمان,Ncsp--z,16,POBJ,CVCVCV,3,4,c,(CPC-res (Ncsp----z- *),2,0,0,3
2,18,سلسله,سلسله,Ncsp--z,17,NN,CVCCVCVV,4,5,c,(CPC-res (Ncsp----z- *),2,0,1,1
2,19,صفویه,صفویه,Nasp---,18,MWE,CVCVCVCCV,4,5,c,(CPC-res (Nasp------ *),2,0,1,3
2,20,،,،,Oc,16,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
2,21,از,از,E-,30,VMOD,CVC,1,2,f,(CPC-res (E------- *),2,0,1,0
2,22,نظر,نظر,Ncsp--z,21,POBJ,CVCVCV,3,3,c,(CPC-res (Ncsp----z- *),2,0,0,3
2,23,بزرگی,بزرگی,Ncsp---,24,NounCOOR,CVCVCCV,3,5,c,(CPC-res (Ncsp------ *),2,0,1,2
2,24,و,و,Jr-,22,NN,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
2,25,زیبایی,زیبایی,Ncsp---,24,NounCOOR,CVCVCV,3,6,c,(CPC-res (Ncsp------ *),2,0,0,3
2,26,،,،,Oc,21,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
2,27,در,در,E-,30,VMOD,CVC,1,2,f,(CPC-res (E------- *),2,0,1,0
2,28,جهان,جهان,Ncsp---,27,POBJ,CVCVC,2,4,c,(CPC-res (Ncsp------ *),2,0,1,1
2,29,کم-نظیر,***not found***کم-نظیر***Aps-
2,30,بود,بودن,Vpyksht----,14,VMOD,CVC,1,3,c,(Vpyk-sht------ *)))))))))))))))))))),1,0,1,0
2,31,.,.,Oe,14,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,اصفهان,اصفهان,Naspk--,7,NSUBJ,CVCCVCVC,3,6,c,(ROOT (S (CPC (VPF (DiscE (CLR (Naspk----- *),7,0,2,1
3,2,اکنون,اکنون,Dgp-t--,3,AdvCOOR,CVCCVC,2,5,c,(VPSD (VPA (Dgp-t-- *),3,0,2,0
3,3,نیز,***not found***نیز***J--
3,4,مانند,***not found***مانند***Dgp-e-z
3,5,نمایشگاه,نمایشگاه,Ncspk-z,7,COPCOMP,CVCVCVCCVCV,5,8,c,(NPA (NPA (Ncspk---z- *),3,0,1,4
3,6,بزرگی,بزرگ,Apsy,5,NMOD,CVCVCCC,3,5,c,(As-y- *)),1,0,0,1
3,7,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(N (Vpyk-shs------ *),2,1,0,0
3,8,که,که,J--,22,COMPM,CV,1,2,f,(J-------- *),1,0,0,1
3,9,زیبایی-های,زیبایی-,Nclp--z,21,DOBJ,CVCVCVCVCVV,5,10,c,(Nclp----z- *))))),1,0,0,4
3,10,تاریخ,تاریخ,Ncsp---,11,NounCOOR,CVCVC,2,5,c,(Ncsp------ *)),1,0,1,1
3,11,و,و,Jr-,9,NN,CV,1,1,f,(MV (PPC (Jr------- *),3,0,0,1
3,12,فرهنگ,فرهنگ,Ncsp---,13,NounCOOR,CVCCVCC,2,5,c,(Ncsp------ *)),1,1,1,0
3,13,و,و,Jr-,11,NounCOOR,CV,1,1,f,(Jr------- *))))))),1,0,0,1
3,14,تمدن,تمدن,Ncsp--z,13,NounCOOR,CVCVCCVCV,4,4,c,(VPF-nid (VPTD-nid (VPC (DPC (DPC (Ncsp----z- *),6,0,1,3
3,15,ایران,ایران,Naspk--,14,POSSESSIVE,CVCVC,2,5,c,(Naspk----- *)),1,0,1,1
3,16,را,را,P,9,ACC,CV,1,2,f,(P *)),1,0,0,1
3,17,در,در,E-,21,VMOD,CVC,1,2,f,(E------- *))),1,0,1,0
3,18,یک,یک,Urns---,19,NUM,CVC,1,2,f,(DiscE-nid (CLR-nid (Urns----- *),3,0,1,0
3,19,جا,جا,Ncsp---,17,POBJ,CV,1,2,c,(VPS-nid (MV (PPC (Ncsp------ *),4,0,0,1
3,20,نشان,نشان,Ncsp---,21,MWE,CVCVC,2,4,c,(Ncsp------ *)),1,0,1,1
3,21,می-دهد,***not found***می-دهد***Vpysshsi---
3,22,اما,اما,Jr-,7,COMP,CVCCV,2,3,f,(CPC-cl (Jr------- *),2,0,1,1
3,23,در,در,E-,32,VMOD,CVC,1,2,f,(CL (E------- *),2,0,1,0
3,24,این,***not found***این***Tm-------
3,25,شهر,شهر,Ncspk--,24,DETCOMP,CVCC,1,3,c,(Ncspk----- *)),1,1,0,0
3,26,آثار,اثر,Nclp--z,32,DOBJ,CVCVCV,3,4,c,(Nclp----z- *)),1,0,0,3
3,27,زیر,زیر,Aps-,26,NMOD,CVC,1,3,c,(VPA (As--- *),2,0,1,0
3,28,از,از,E-,26,NMOD,CVC,1,2,f,(VPA (VPS (DPC (E------- *),4,0,1,0
3,29,همه,***not found***همه***Zfs-----
3,30,مشهورتر,مشهور,Apc-,32,MWE,CVCCVCC,3,7,c,(CLR (Ac--- *),2,1,1,0
3,31,و,و,Jr-,30,ADJCOMP,CV,1,1,f,(VPSD (VPC (Jr------- *),3,0,0,1
3,32,دیدنی-ترند,***not found***دیدنی-ترند***Vpyk------a-6-
3,33,:,:,Oo,22,PUNC,:,1,1,f,(Cevpkalhc *))))))),1,0,0,1
3,34,-,***not found***-***Oh
3,35,مسجد,مسجد,Ncspk-z,37,NounCOOR,CVCCVCV,3,4,c,(PPA (PPC (Oh *),3,0,1,2
3,36,جامع,جامع,Aps-,35,NMOD,CVCVC,2,4,c,(PPC (Ncspk---z- *),2,0,1,1
3,37,و,و,Jr-,22,DetCOOR,CV,1,1,f,(NPA (As--- *),2,0,0,1
3,38,مسجد,مسجد,Ncspk-z,37,NounCOOR,CVCCVCV,3,4,c,(CPC-adj (Jr------- *),2,0,1,2
3,39,شیخ,شیخ,Naspf--,38,NN,CVCC,1,3,c,(CPC-adj (Ncspk---z- *),2,1,0,0
3,40,لطف-الله,***not found***لطف-الله***Nasp---
3,41,که,که,J--,50,RELSUBJ,CV,1,2,f,(Nasp------ *)),1,0,0,1
3,42,در,در,E-,50,VMOD,CVC,1,2,f,(PPC (J-------- *),2,0,1,0
3,43,آنها,***not found***آنها***Zml-----
3,44,شاهکارهای,شاهکار,Nclp--z,50,NSUBJ,CVCCVCCVCVV,4,9,c,(Zml----- *))))),1,0,2,1
3,45,هنر,هنر,Ncsp--z,44,NN,CVCVCV,3,3,c,(MV (Nclp----z- *),2,0,0,3
3,46,اسلامی,اسلامی,Apsz,45,NMOD,CVCCVCVV,4,6,c,(Ncsp----z- *)))),1,0,1,1
3,47,ایران,ایران,Naspk--,45,POSSESSIVE,CVCVC,2,5,c,(CL (As-z- *),2,0,1,1
