q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,من,***not found***من***Zrso----
1,2,کودکی,کودک,Ncsp--y,6,MWE,CVCVCV,3,5,c,(VPC-DiscA (DiscA (Ncsp----y- *)),3,0,0,3
1,3,کنجکاو,کنجکاو,Aps-,4,AdjCOOR,CVCCCVC,2,6,c,(VPC (DPC (DPC (As--- *),4,1,1,0
1,4,و,و,Jr-,2,NMOD,CV,1,1,f,(Jr------- *)),1,0,0,1
1,5,فعال,فعال,Aps-,4,AdjCOOR,CVCCVC,2,4,c,(As--- *)),1,0,2,0
1,6,بودم,بودن,Vpyksot----,0,ROOT,CVCVC,2,4,c,(Vpyk-sot------ *))))),1,0,1,1
1,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,کتاب,کتاب,Ncsp---,2,MWE,CVCVC,2,4,c,(ROOT (S (VPSD (Ncsp------ *),4,0,1,1
2,2,می-خواندم,***not found***می-خواندم***Vpyssosi---
2,3,.,.,Oe,2,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,شعرهای,شعر,Nclp--z,4,NSUBJ,CVCCCVCVV,3,6,c,(ROOT (S (NPA (Nclp----z- *),4,1,0,1
3,2,کودکانه,کودکانه,Aps-,3,MWE,CVCVCVCV,4,7,c,(NPA (NUM (As--- *),3,0,0,4
3,3,می-سرودم,***not found***می-سرودم***Vpyssoti---
3,4,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *),1,0,0,1
3,5,به,به,E-,8,IDOBJ,CV,1,2,f,(E------- *),1,0,0,1
3,6,نقاشی,نقاشی,Ncsp--z,5,POBJ,CVCCVCVV,4,5,c,(Ncsp----z- *)),1,0,1,1
3,7,عشق,عشق,Ncsp---,8,MWE,CVCC,1,3,c,(Ncsp------ *)),1,1,0,0
3,8,می-ورزیدم,***not found***می-ورزیدم***Vpyssot----
3,9,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,هر,***not found***هر***Tf-------
4,2,کاغذپاره-ای,***not found***کاغذپاره-ای***Ncsp--y
4,3,که,که,J--,6,RELSUBJ,CV,1,2,f,(VPSD-nid (VPA-nid (J-------- *),3,0,0,1
4,4,به,به,E-,6,MWE,CV,1,2,f,(VPA-nid (PPC (E------- *),3,0,0,1
4,5,دستم,دست,Ncsp----1-,4,POBJ,CVCCVC,2,4,c,(NPC (Ncsp------ *),2,0,2,0
4,6,می-رسید,-رسیدن,Vpysshti---,2,NN,VCVCVCVC,3,7,c,(Cez--nsoc *))),1,0,1,2
4,7,ساعتی,ساعت,Ncspt-y,8,MWE,CVCVCC,3,5,c,(VPA-nid (CPC-adv (Vpys-shti----- *),3,1,0,1
4,8,نمی-گذشت,***not found***نمی-گذشت***Vnysshti---
4,9,که,که,J--,22,RELSUBJ,CV,1,2,f,(Vnys-shti----- *))),1,0,0,1
4,10,تصویری,تصویر,Ncsp--y,22,NSUBJ,CVCCVCC,3,6,c,(VPA-nid (CPC-adv (J-------- *),3,1,1,0
4,11,از,از,E-,10,NN,CVC,1,2,f,(CPC-adv (Ncsp----y- *),2,0,1,0
4,12,گل,گل,Ncsp---,13,NounCOOR,CVC,1,2,c,(E------- *))),1,0,1,0
4,13,و,و,Jr-,11,POBJ,CV,1,1,f,(VPA-nid (CPC-adv (Ncsp------ *),3,0,0,1
4,14,درخت,درخت,Ncsp---,15,NounCOOR,CVCVCC,2,4,c,(CPC-adv (Jr------- *),2,1,0,1
4,15,یا,یا,Jr-,13,NounCOOR,CV,1,2,f,(Ncsp------ *))),1,0,0,1
4,16,کوه,کوه,Ncspk--,17,NounCOOR,CVC,1,3,c,(VPA-nid (CPC-adv (Jr------- *),3,0,1,0
4,17,و,و,Jr-,15,NounCOOR,CV,1,1,f,(CPC-adv (Ncspk----- *),2,0,0,1
4,18,جنگل,جنگل,Ncspk--,17,NounCOOR,CVCCVC,2,4,c,(Jr------- *))),1,0,2,0
4,19,بر,بر,E-,22,IDOBJ,CVC,1,2,f,(VPA-nid (Ncspk----- *),2,0,1,0
4,20,آن,***not found***آن***Zms-----
4,21,نقاشی,نقاشی,Ncsp---,22,MWE,CVCCVCV,3,5,c,(NPC-nid (Zms----- *))),2,0,1,2
4,22,می-کردم,***not found***می-کردم***Vpyssosi---
4,23,.,.,Oe,8,PUNC,.,1,1,f,(Vpys-sosi----- *))))))))))),1,0,0,1
5,1,پدرم,پدر,Ncsp----1-,9,NSUBJ,CVCVCVC,3,4,c,(ROOT (S (VPS (NPC (NPC (Ncsp------ *),6,0,1,2
5,2,به,به,E-,1,NN,CV,1,2,f,(Cez--nsoc *)),1,0,0,1
5,3,این,***not found***این***Tm-------
5,4,کارهای,کار,Nclp--z,3,DETCOMP,CVCCVCVV,3,6,c,(DPC (Tm------- *),2,0,1,1
5,5,من,***not found***من***Zrso----
5,6,روی,رو,Ncsp--z,9,NSUBJ,CVCV,3,3,c,(VPC (CPC (VPS (VPS (Zrso---- *),5,0,0,2
5,7,خوش,خوش,Aps-,6,NMOD,CVC,1,3,c,(VPC (Ncsp----z- *),2,0,1,0
5,8,نشان,نشان,Ncsp---,9,MWE,CVCVC,2,4,c,(VPS (As--- *),2,0,1,1
5,9,نمی-داد,***not found***نمی-داد***Vnysshsi---
5,10,و,و,Jr-,0,ROOT,CV,1,1,f,(Vnys-shsi----- *)),1,0,0,1
5,11,مرا,***not found***مرا***Zrsob---
5,12,به,به,E-,17,IDOBJ,CV,1,2,f,(Cpz--mso- *)),1,0,0,1
5,13,شدت,شدت,Ncsp---,12,POBJ,CVCCVC,2,3,c,(P *)),1,0,2,0
5,14,از,از,E-,13,NN,CVC,1,2,f,(E------- *)))))),1,0,1,0
5,15,نقاشی,نقاشی,Ncsp---,14,POBJ,CVCCVCV,3,5,c,(Ncsp------ *)),1,0,1,2
5,16,منع,منع,Ncsp---,17,MWE,CVCC,1,3,c,(CPC-adv (E------- *),2,1,0,0
5,17,می-کرد,***not found***می-کرد***Vpysshsi---
5,18,.,.,Oe,10,PUNC,.,1,1,f,(Ncsp------ *)))),1,0,0,1
6,1,او,***not found***او***Zrsh----
6,2,نقاشی,نقاشی,Ncsp---,6,DOBJ,CVCCVCV,3,5,c,(CPC-verb (VPC (NPC (Ncsp------ *),4,0,1,2
6,3,را,را,P,2,ACC,CV,1,2,f,(P *)),1,0,0,1
6,4,کاری,کار,Ncsp--y,6,DOBJ,CVCCV,2,4,c,(MV (Ncsp----y- *),2,0,1,1
6,5,عبث,***not found***عبث***Aps-
6,6,می-پنداشت,***not found***می-پنداشت***Vpysshti---
6,7,و,و,Jr-,0,ROOT,CV,1,1,f,(VPC (NPC (NPC (Jr------- *),4,0,0,1
6,8,هروقت,***not found***هروقت***Dgp-t--
6,9,که,که,J--,17,RELSUBJ,CV,1,2,f,(NPC (J-------- *),2,0,0,1
6,10,مرا,***not found***مرا***Zrsob---
6,11,سرگرم,سرگرم,Apsz,16,ADJCOMP,CVCCVCCV,3,5,c,(P *)),1,0,2,1
6,12,نقاشی,نقاشی,Ncsp--z,11,ADJCOMP,CVCCVCVV,4,5,c,(VPA (PPC (PPC (As-z- *),4,0,1,1
6,13,می-دید,***not found***می-دید***Aps-
6,14,،,،,Oc,12,NMOD,،,1,1,f,(As--- *))),1,0,0,1
6,15,مواخذه-ام,***not found***مواخذه-ام***Aps-
6,16,می-کرد,***not found***می-کرد***Vpysshsi---
6,17,و,و,Jr-,7,VerbCOOR,CV,1,1,f,(Vpys-shsi----- *))))))),1,0,0,1
6,18,نقاشی-هایم,***not found***نقاشی-هایم***Nclp----1-
6,19,را,را,P,18,ACC,CV,1,2,f,(CL (Nclp------ *),2,0,0,1
6,20,به,به,E-,22,MWE,CV,1,2,f,(VPSD (VPC (NPC (Cez--nsov *),4,0,0,1
6,21,دور,دور,Ncsp---,20,POBJ,CVC,1,3,c,(P *)),1,0,1,0
6,22,می-ریخت,***not found***می-ریخت***Vpysshti---
6,23,.,.,Oe,7,PUNC,.,1,1,f,(Ncsp------ *)),1,0,0,1
7,1,روزی,روز,Ncspt-y,15,NSUBJ,CVCV,2,4,c,(ROOT (S (VPS (NPC (NPC (Ncspt---y- *),6,0,0,2
7,2,به,به,E-,1,NMOD,CV,1,2,f,(CLR (E------- *),2,0,0,1
7,3,یاری,یاری,Ncsp--z,2,POBJ,CVCVV,3,4,c,(VPSD (VPA (PPC (Ncsp----z- *),4,0,0,1
7,4,مادربزرگم,مادربزرگ,Ncsp----1-,3,NN,CVCVCCVCVCCVC,5,9,c,(NPC (Ncsp------ *),2,0,3,2
7,5,که,که,J--,9,RELSUBJ,CV,1,2,f,(Cez--nsoc *))),1,0,0,1
7,6,مرا,***not found***مرا***Zrsob---
7,7,بسیار,بسیار,Dgps---,9,VMOD,CVCVC,2,5,c,(Cpz--mso- *)),1,0,1,1
7,8,دوست,دوست,Ncsp---,9,MWE,CVCC,1,4,c,(P *)),1,1,0,0
7,9,می-داشت,***not found***می-داشت***Vpysshti---
7,10,،,،,Oc,1,PUNC,،,1,1,f,(MV (Ncsp------ *),2,0,0,1
7,11,چند,چند,Tf-------,15,NSUBJ,CVCC,1,3,f,(Vpys-shti----- *)))))))),1,1,0,0
7,12,مداد,مداد,Ncsp--z,11,DETCOMP,CVCVCV,3,4,c,(Oc *)),1,0,0,3
