q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,مرغ-ها,مرغ-,Nclp---,2,NounCOOR,CVCCCV,2,6,c,(ROOT (S (VPS (NPA (Nclp------ *),5,1,0,1
1,2,و,و,Jr-,13,NSUBJ,CV,1,1,f,(Jr------- *)),1,0,0,1
1,3,خروس-ها,خروس-,Nclp---,2,NounCOOR,CVCVCC,3,7,c,(VPC-nid-DiscA (DiscA (Nclp------ *)),3,1,0,1
1,4,در,در,E-,13,VMOD,CVC,1,2,f,(VPC-nid (DPA-nid (DPC-nid (DPC-nid (E------- *),5,0,1,0
1,5,دهی,ده,Ncspk-y,4,POBJ,CVCCV,2,3,c,(PPC-nid (Ncspk---y- *),2,0,1,1
1,6,با,با,E-,5,NN,CV,1,2,f,(NPC-nid (MN (PPC (E------- *),4,0,0,1
1,7,هم,***not found***هم***Zc------
1,8,به,به,E-,13,IDOBJ,CV,1,2,f,(E------- *)),1,0,0,1
1,9,خوبی,خوبی,Ncsp---,10,NounCOOR,CVCV,2,4,c,(NPC-nid (Ncsp------ *))))),2,0,0,2
1,10,و,و,Jr-,8,POBJ,CV,1,1,f,(Jr------- *)),1,0,0,1
1,11,خوشی,خوشی,Ncsp---,10,NounCOOR,CVCV,2,4,c,(Ncsp------ *)),1,0,0,2
1,12,زندگی,زندگی,Ncsp---,13,MWE,CVCCVCV,3,5,c,(MV (Ncsp------ *),2,0,1,2
1,13,می-کردند,***not found***می-کردند***Vpyslhti---
1,14,.,.,Oe,13,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,در,در,E-,8,VMOD,CVC,1,2,f,(ROOT (S (VPSD (VPA-nid-DiscA (DiscA (PPC (E------- *),7,0,1,0
2,2,میان,میان,Ncsp--z,1,POBJ,CVCVCV,3,4,c,(NPC (Ncsp----z- *),2,0,0,3
2,3,آنها,***not found***آنها***Zml-----
2,4,خروس,خروس,Ncsp--z,8,MWE,CVCVCV,3,4,c,(VPA-nid (VPA-nid (CPC-adv (Ncsp----z- *),4,0,0,3
2,5,باهوش,باهوش,Aps-,6,AdjCOOR,CVCVC,2,5,c,(CPC-adv (As--- *),2,0,1,1
2,6,و,و,Jr-,4,NMOD,CV,1,1,f,(Jr------- *))),1,0,0,1
2,7,فهمیده-ای,***not found***فهمیده-ای***Apsy
2,8,بود,بودن,Vpyksht----,0,ROOT,CVC,1,3,c,(CPC-adv (Vpyk-sht------ *),2,0,1,0
2,9,که,که,J--,18,COMPM,CV,1,2,f,(J-------- *))),1,0,0,1
2,10,مرغ-ها,مرغ-,Nclp---,11,NounCOOR,CVCCCV,2,6,c,(VPA-nid (CPC-adv (Nclp------ *),3,1,0,1
2,11,و,و,Jr-,18,NSUBJ,CV,1,1,f,(CPC-adv (Jr------- *),2,0,0,1
2,12,خروس-های,***not found***خروس-های***Nclp--z
2,13,دیگر,***not found***دیگر***Zfs-----
2,14,به,به,E-,18,IDOBJ,CV,1,2,f,(NPC (E------- *),2,0,0,1
2,15,او,***not found***او***Zrsh----
2,16,خیلی,***not found***خیلی***Dips---
2,17,علاقه,علاقه,Ncsp---,18,MWE,CVCVCV,3,5,c,(Ncsp------ *)))))),1,0,0,3
2,18,داشتند,داشتن,Vpyslht----,8,COMP,CVCCVCC,2,6,c,(Vpys-lht------ *)))),1,1,1,0
2,19,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,این,***not found***این***Tm-------
3,2,خروس,خروس,Ncsp---,1,DETCOMP,CVCVC,2,4,c,(Ncsp------ *)),1,0,1,1
3,3,هروقت,***not found***هروقت***Dgp-t--
3,4,که,که,J--,10,RELSUBJ,CV,1,2,f,(J-------- *)),1,0,0,1
3,5,مرغ-ها,مرغ-,Nclp---,6,NounCOOR,CVCCCV,2,6,c,(Nclp------ *)),1,1,0,1
3,6,و,و,Jr-,10,COORCOMP,CV,1,1,f,(VPC-DiscA (DiscA (Jr------- *)),3,0,0,1
3,7,خروس-های,***not found***خروس-های***Nclp--z
3,8,ده,ده,Ncspk--,7,NN,CVC,1,2,c,(Ncspk----- *)),1,0,1,0
3,9,را,را,P,6,ACC,CV,1,2,f,(P *)),1,0,0,1
3,10,می-دید,***not found***می-دید***Vpysltt----
