q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,انسان,انسان,Ncsp---,9,NSUBJ,CVCCVC,2,5,c,(ROOT (S (VPA (NUM (Ncsp------ *),5,0,2,0
1,2,از,از,E-,9,VMOD,CVC,1,2,f,(E------- *)),1,0,1,0
1,3,زمان-های,زمان-,Nclp--z,2,POBJ,CVCVCVCV,4,8,c,(CPC-verb (CPC-verb (Nclp----z- *),3,0,0,4
1,4,بسیار,بسیار,Dips---,5,ADJMOD,CVCVC,2,5,c,(VPA-nid-DiscA (VPA-nid (VPA-nid (ADVPC-nid (Dips--- *)),5,0,1,1
1,5,قدیم,قدیم,Aps-,3,NMOD,CVCVC,2,4,c,(As--- *)),1,0,1,1
1,6,،,،,Oc,2,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,7,آروزی,***not found***آروزی***Nasp---
1,8,پرواز,پرواز,Ncsp---,7,NN,CVCCVC,2,5,c,(Ncsp------ *))))),1,0,2,0
1,9,داشت,داشتن,Vpyssht----,0,ROOT,CVCC,1,4,c,(Vpys-sht------ *))),1,1,0,0
1,10,.,.,Oe,9,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,می-خواست,***not found***می-خواست***Vpyk------n-3-
2,2,در,در,E-,7,VMOD,CVC,1,2,f,(NPA (N (E------- *),3,0,1,0
2,3,آسمان,آسمان,Ncsp--z,2,POBJ,CVCVCVCV,4,5,c,(Ncsp----z- *),1,0,0,4
2,4,زیبای,زیبای,Apsz,3,NMOD,CVCVCV,3,5,c,(As-z- *)),1,0,0,3
2,5,آبی,آبی,Aps-,3,NMOD,CVCV,2,3,c,(NUM (As--- *),2,0,0,2
2,6,پرواز,پرواز,Ncsp---,7,MWE,CVCCVC,2,5,c,(Ncsp------ *))),1,0,2,0
2,7,کند,کردن,Vpyssh--u--,0,ROOT,CVCVC,2,3,c,(Vpys-sh--u---- *)),1,0,1,1
2,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,از,از,E-,4,VMOD,CVC,1,2,f,(ROOT (S (NPA (E------- *),4,0,1,0
3,2,عقاب-ها,عقاب-,Nclp---,1,POBJ,CVCVCCV,3,7,c,(NPA (NUM (Nclp------ *),3,0,1,2
3,3,بالاتر,بالا,Apc-,4,MWE,CVCVC,3,6,c,(Ac--- *),1,0,1,1
3,4,رود,رفتن,Vpyssh--u--,5,VerbCOOR,CVVC,1,3,c,(Vpys-sh--u---- *),1,0,0,0
3,5,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *),1,0,0,1
3,6,از,از,E-,8,MWE,CVC,1,2,f,(E------- *)),1,0,1,0
3,7,ابرها,ابر,Nclp---,6,POBJ,CVCVCC,2,5,c,(Nclp------ *)),1,1,0,1
3,8,بگذرد,***not found***بگذرد***Vpyssh--u--
3,9,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,می-خواست,***not found***می-خواست***Vpyk------a-3-
4,2,به,به,E-,8,IDOBJ,CV,1,2,f,(NPA (NUM (E------- *),3,0,0,1
4,3,ماه,ماه,Ncspt-z,5,NounCOOR,CVCV,2,3,c,(Ncspt---z- *),1,0,0,2
4,4,روشن,روشن,Aps-,3,NMOD,CVCVC,2,4,c,(As--- *),1,0,1,1
4,5,و,و,Jr-,2,POBJ,CV,1,1,f,(Jr------- *),1,0,0,1
4,6,ستارگان,ستاره,Nclp---,5,NounCOOR,CVCCVCC,4,7,c,(Nclp------ *)),1,1,1,0
4,7,درخشان,درخشان,Aps-,6,NMOD,CVCVCCVC,3,6,c,(As--- *)),1,0,2,1
4,8,برسد,***not found***برسد***Vpyssh--u--
4,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,آرزوی,آرزو,Ncsp--z,10,NSUBJ,CVCVCVCV,5,5,c,(ROOT (S (VPS (Ncsp----z- *),4,0,0,4
5,2,پرواز,پرواز,Ncsp---,1,NN,CVCCVC,2,5,c,(VPC (ADJPC (Ncsp------ *),3,0,2,0
5,3,،,،,Oc,1,PUNC,،,1,1,f,(CPC (CPC-noun (Oc *),3,0,0,1
5,4,در,در,E-,10,VMOD,CVC,1,2,f,(E------- *)),1,0,1,0
5,5,افسانه-های,***not found***افسانه-های***Nclp--z
5,6,برخی,***not found***برخی***Tf-------
5,7,از,از,E-,6,DETCOMP,CVC,1,2,f,(PPC (E------- *),2,0,1,0
