q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,یکی,یکی,Urns-y-,4,NSUBJ,CVCCV,2,3,f,(ROOT (S (VPS (NPC (NPC (Urns---y- *),6,0,1,1
1,2,بود,بودن,Vpyksht----,4,AUX,CVC,1,3,c,(NPC (Vpyk-sht------ *),2,0,1,0
1,3,یکی,یکی,Urns-y-,4,COMP,CVCCV,2,3,f,(NPA (Urns---y- *),2,0,1,1
1,4,نبود,بودن,Vnyksht----,0,ROOT,CVCVC,2,4,c,(Vnyk-sht------ *)))),1,0,1,1
1,5,،,،,Oc,4,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,6,غیر,غیر,Ncsp---,10,NSUBJ,CVCC,1,3,c,(VPC (PPC (Ncsp------ *),3,1,0,0
1,7,از,از,E-,10,IDOBJ,CVC,1,2,f,(NPC (E------- *),2,0,1,0
1,8,خدا,خدا,Nasp---,7,POBJ,CVCV,2,3,c,(Nasp------ *))),1,0,0,2
1,9,هیچ-کس,***not found***هیچ-کس***Ncsp---
1,10,نبود,بودن,Vnyksht----,4,AUX,CVCVC,2,4,c,(Vnyk-sht------ *)))),1,0,1,1
1,11,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,پادشاهی,پادشاه,Ncsp--y,2,MWE,CVCVCVCV,4,7,c,(ROOT (S (NPA (Ncsp----y- *),4,0,0,4
2,2,بود,بودن,Vpyksht----,0,ROOT,CVC,1,3,c,(NPA (Vpyk-sht------ *),2,0,1,0
2,3,که,که,J--,6,COMPM,CV,1,2,f,(CPC-adj (J-------- *),2,0,0,1
2,4,یک,یک,Urns---,5,NUM,CVC,1,2,f,(CPC-adj (Urns----- *),2,0,1,0
2,5,دختر,دختر,Ncsp---,6,MWE,CVCCVC,2,4,c,(Ncsp------ *)))),1,0,2,0
2,6,داشت,داشتن,Vpyssht----,2,COMP,CVCC,1,4,c,(Vpys-sht------ *)),1,1,0,0
2,7,.,.,Oe,2,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,او,***not found***او***Zrsh----
3,2,دخترش,دختر,Ncsp----3-,6,DOBJ,CVCCVCVC,3,5,c,(VPC (NPC (NPC (Ncsp------ *),4,0,2,1
3,3,را,را,P,2,ACC,CV,1,2,f,(Cez--nshc *)),1,0,0,1
3,4,خیلی,***not found***خیلی***Dgps---
3,5,دوست,دوست,Ncsp---,6,MWE,CVCC,1,4,c,(VPA (Dgps--- *),2,1,0,0
3,6,داشت,داشتن,Vpyssht----,0,ROOT,CVCC,1,4,c,(MV (Ncsp------ *),2,1,0,0
3,7,.,.,Oe,6,PUNC,.,1,1,f,(Vpys-sht------ *))))),1,0,0,1
4,1,روزی,روز,Ncspt-y,10,NSUBJ,CVCV,2,4,c,(ROOT (S (VPS (Ncspt---y- *),4,0,0,2
4,2,هنگام,هنگام,Ncsp--z,1,NN,CVCCVCV,3,5,c,(VPS (DPC (DPC (Ncsp----z- *),4,0,1,2
4,3,ناهار,ناهار,Ncsp---,4,NounCOOR,CVCVC,2,5,c,(Ncsp------ *)),1,0,1,1
4,4,،,،,Oc,2,NN,،,1,1,f,(Oc *)),1,0,0,1
4,5,پادشاه,پادشاه,Ncsp---,6,NounCOOR,CVCVCVC,3,6,c,(VPC (PPC (Ncsp------ *),3,0,1,2
4,6,و,و,Jr-,4,NounCOOR,CV,1,1,f,(NPC (Jr------- *),2,0,0,1
4,7,دخترش,دختر,Ncsp----3-,6,NounCOOR,CVCCVCVC,3,5,c,(NPC (Ncsp------ *),2,0,2,1
4,8,داشتند,داشتن,Vpyslht----,10,AUX,CVCCVCC,2,6,c,(Cez--nshc *)))),1,1,1,0
4,9,ماهی,ماهی,Ncsp---,10,MWE,CVCV,2,4,c,(MV (Vpys-lht------ *),2,0,0,2
4,10,می-خوردند,***not found***می-خوردند***Vpyslhti---
4,11,.,.,Oe,10,PUNC,.,1,1,f,(Vpys-lhti----- *)),1,0,0,1
5,1,یک-دفعه,یک-دفعه,Dgps---,9,VMOD,CVCCVCCV,3,7,c,(ROOT (S (NPA (Dgps--- *),4,0,2,1
5,2,یک,یک,Urns---,3,NUM,CVC,1,2,f,(NPA (Urns----- *),2,0,1,0
5,3,استخوان,استخوان,Ncsp--z,9,NSUBJ,CVCCVCVCV,4,7,c,(ADJPA (NUM (Ncsp----z- *),3,0,1,3
5,4,ماهی,ماهی,Ncsp---,3,NN,CVCV,2,4,c,(Ncsp------ *),1,0,0,2
5,5,در,در,E-,9,VMOD,CVC,1,2,f,(E------- *),1,0,1,0
5,6,گلوی,گلو,Ncsp--z,5,POBJ,CVCVCV,4,4,c,(Ncsp----z- *),1,0,0,3
5,7,دختر,دختر,Ncsp---,6,NN,CVCCVC,2,4,c,(Ncsp------ *)),1,0,2,0
5,8,گیر,***not found***گیر***Ncsp---
5,9,کرد,کردن,Vpyssht----,0,ROOT,CVCC,1,3,c,(Vpys-sht------ *)),1,1,0,0
5,10,.,.,Oe,9,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
6,1,دختر,دختر,Ncsp---,4,NSUBJ,CVCCVC,2,4,c,(ROOT (S (VPS (Ncsp------ *),4,0,2,0
6,2,خیلی,***not found***خیلی***Dgps---
6,3,تلاش,تلاش,Ncsp---,4,MWE,CVCVC,2,4,c,(ADVPC (Ncsp------ *),2,0,1,1
6,4,کرد,کردن,Vpyssht----,11,VerbCOOR,CVCC,1,3,c,(NPC (Vpys-sht------ *),2,1,0,0
6,5,تا,تا,J--,9,PURPCL,CV,1,2,f,(CLR (J-------- *),2,0,0,1
6,6,استخوان,استخوان,Ncsp---,9,DOBJ,CVCCVCVC,3,7,c,(VPSD (VPC (NPC (Ncsp------ *),4,0,2,1
6,7,را,را,P,6,ACC,CV,1,2,f,(P *)),1,0,0,1
6,8,بیرون,***not found***بیرون***Dgp-k--
6,9,بیاورد,***not found***بیاورد***Vpyssh--u--
6,10,،,،,Oc,4,PUNC,،,1,1,f,(Oc *)),1,0,0,1
6,11,اما,اما,Jr-,0,ROOT,CVCCV,2,3,f,(MV (Jr------- *),2,0,1,1
6,12,نتوانست,توانستن,Vnx-sht----,11,VerbCOOR,CVCVCVCVCC,4,7,c,(Vnx--sht------ *)))),1,1,0,3
6,13,.,.,Oe,11,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
7,1,پزشک,پزشک,Ncsp--z,3,NSUBJ,CVCVCCV,3,4,c,(ROOT (S (DPC (Ncsp----z- *),4,0,1,2
7,2,ماهری,ماهر,Apsy,3,MWE,CVCVCC,3,5,c,(NPC (As-y- *),2,1,0,1
7,3,آوردند,آوردن,Vpyslht----,0,ROOT,CVCVCCVCC,3,6,c,(Vpys-lht------ *))),1,1,1,1
7,4,.,.,Oe,3,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
8,1,ولی,ولی,Jr-,0,ROOT,CVCV,2,3,f,(ROOT (S (VPS (NPC (Jr------- *),5,0,0,2
8,2,او,***not found***او***Zrsh----
8,3,هم,هم,J--,2,NMOD,CVC,1,2,f,(VPC (NPC (NPC (J-------- *),4,0,1,0
8,4,نتوانست,توانستن,Vnx-sht----,1,VerbCOOR,CVCVCVCVCC,4,7,c,(NPA (Vnx--sht------ *),2,1,0,3
8,5,استخوان,استخوان,Ncsp---,8,DOBJ,CVCCVCVC,3,7,c,(Ncsp------ *))),1,0,2,1
8,6,را,را,P,5,ACC,CV,1,2,f,(P *)),1,0,0,1
8,7,بیرون,***not found***بیرون***Dgp-k--
8,8,بیاورد,***not found***بیاورد***Vpyssh--u--
8,9,.,.,Oe,1,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
9,1,درنتیجه,***not found***درنتیجه***J--
9,2,استخوان,استخوان,Ncsp---,6,NSUBJ,CVCCVCVC,3,7,c,(NPA (Ncsp------ *),2,0,2,1
