q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,هفته,هفته,Ncspt--,5,NSUBJ,CVCCV,2,4,c,(ROOT (S (CL-nid-DiscA (VPS-DiscA (N (Ncspt----- *),6,0,1,1
1,2,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,3,هفت,هفت,Urns---,4,NUM,CVCC,1,3,f,(VPC-DiscA (DiscA (Urns----- *)),3,1,0,0
1,4,روز,روز,Ncspt--,5,MWE,CVC,1,3,c,(VPC (Ncspt----- *),2,0,1,0
1,5,دارد,داشتن,Vpysshs----,0,ROOT,CVCVC,2,4,c,(Vpys-shs------ *))))),1,0,1,1
1,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,هفت,هفت,Urns---,2,NUM,CVCC,1,3,f,(ROOT (S (VPA (N (Urns----- *),5,1,0,0
2,2,روز,روز,Ncspt-z,5,COPCOMP,CVCV,2,3,c,(Ncspt---z- *)),1,0,0,2
2,3,هفته,هفته,Ncspt-z,2,NN,CVCCVV,3,4,c,(VPA (NPC (NPC (Ncspt---z- *),4,0,1,0
2,4,اینها,***not found***اینها***Zml-----
2,5,هستند,بودن,Vpyklhs----,0,ROOT,CVCCVCC,2,5,c,(Vpyk-lhs------ *))),1,1,1,0
2,6,:,:,Oo,5,PUNC,:,1,1,f,(Oo *)),1,0,0,1
2,7,شنبه,شنبه,Naspd--,8,NounCOOR,CVCCV,2,4,c,(VPS (CPC (CPC (CPC-res (Naspd----- *),5,0,1,1
2,8,،,،,Oc,6,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
2,9,یک-شنبه,***not found***یک-شنبه***Dgps---
2,10,،,،,Oc,9,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
2,11,دوشنبه,دوشنبه,Naspd--,12,NounCOOR,CVCVCCV,3,6,c,(CPC-res (Naspd----- *),2,0,1,2
2,12,،,،,Oc,8,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
2,13,سه-شنبه,***not found***سه-شنبه***Ncsp---
2,14,،,،,Oc,12,NounCOOR,،,1,1,f,(CPC-noun (Oc *),2,0,0,1
2,15,چهارشنبه,چهارشنبه,Naspd--,16,NounCOOR,CVCVCCVCCV,4,8,c,(Naspd----- *))),1,0,2,2
2,16,،,،,Oc,14,NounCOOR,،,1,1,f,(Oc *)),1,0,0,1
2,17,پنج-شنبه,پنج-شنبه,Ncsp---,18,NounCOOR,CVCCCVCCV,3,8,c,(MV (PPC (Ncsp------ *),3,1,1,1
2,18,و,و,Jr-,16,NounCOOR,CV,1,1,f,(Jr------- *)),1,0,0,1
2,19,جمعه,جمعه,Naspd--,18,NounCOOR,CVCCV,2,4,c,(Naspd----- *))))),1,0,1,1
2,20,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,شنبه,شنبه,Naspd--,5,NSUBJ,CVCCV,2,4,c,(ROOT (S (NPA (Naspd----- *),4,0,1,1
3,2,روز,روز,Ncspt-z,1,NN,CVCV,2,3,c,(NPA (Ncspt---z- *),2,0,0,2
3,3,اول,***not found***اول***Uoa--z-
3,4,هفته,هفته,Ncspt--,5,COPCOMP,CVCCV,2,4,c,(Ncspt----- *))),1,0,1,1
3,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
3,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,جمعه,جمعه,Naspd--,5,NSUBJ,CVCCV,2,4,c,(ROOT (S (NPA (Naspd----- *),4,0,1,1
4,2,روز,روز,Ncspt-z,1,NN,CVCV,2,3,c,(NPA (Ncspt---z- *),2,0,0,2
4,3,آخر,***not found***آخر***Uoa--z-
4,4,هفته,هفته,Ncspt--,5,COPCOMP,CVCCV,2,4,c,(Ncspt----- *))),1,0,1,1
4,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
4,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,روز,روز,Ncspt-z,6,NSUBJ,CVCV,2,3,c,(ROOT (S (NPA (Ncspt---z- *),4,0,0,2
5,2,جمعه,جمعه,Naspd--,1,POSSESSIVE,CVCCV,2,4,c,(NPA (Naspd----- *),2,0,1,1
5,3,بچه-ها,***not found***بچه-ها***Nclp---
5,4,به,به,E-,6,MWE,CV,1,2,f,(CPC-adj (E------- *),2,0,0,1
5,5,مدرسه,مدرسه,Ncspk--,4,POBJ,CVCCVCV,3,5,c,(Ncspk----- *)))),1,0,1,2
5,6,نمی-روند,***not found***نمی-روند***Vnyslh--u--
5,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
