q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,و,و,Jr-,0,ROOT,CV,1,1,f,(ROOT (S (CL-nid-DiscA (VPS-DiscA (MN (MN (Jr------- *),7,0,0,1
1,2,روز,روز,Ncspt--,8,VMOD,CVC,1,3,c,(Ncspt----- *)),1,0,1,0
1,3,،,،,Oc,2,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,4,جشن,جشن,Ncsp--z,8,NSUBJ,CVCCV,2,3,c,(VPC-DiscA (DiscA (Ncsp----z- *)),3,0,1,1
1,5,آغاز,آغاز,Ncsp--z,4,NN,CVCVCV,3,4,c,(VPC (DPC (DPC (Ncsp----z- *),4,0,0,3
1,6,سال,سال,Ncspt-z,5,NN,CVCV,2,3,c,(Ncspt---z- *)),1,0,0,2
1,7,ایرانیان,ایران,Nalp---,8,MWE,CVCVCVCVC,4,8,c,(Nalp------ *)),1,0,1,3
1,8,است,بودن,Vpykshs----,1,VerbCOOR,CVCC,1,3,c,(Vpyk-shs------ *))))),1,1,0,0
1,9,.,.,Oe,1,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,نوروز,نوروز,Naspt--,6,NSUBJ,CVCVC,2,5,c,(ROOT (S (VPF (VPS-nid (N (Naspt----- *),6,0,1,1
2,2,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,3,نخستین,***not found***نخستین***Uoa----
2,4,روز,روز,Ncspt-z,6,COPCOMP,CVCV,2,3,c,(ADJPA (Ncspt---z- *),2,0,0,2
2,5,فروردین,فروردین,Naspm--,4,POSSESSIVE,CVCCVCCVC,3,7,c,(Naspm----- *))),1,0,3,0
2,6,است,بودن,Vpykshs----,7,VerbCOOR,CVCC,1,3,c,(PPC-nid (Vpyk-shs------ *),2,1,0,0
