q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,اسم,اسم,Ncsp--z,4,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPSD (VPA (PPC (Ncsp----z- *),6,0,1,1
1,2,من,***not found***من***Zrso----
1,3,پرویز,پرویز,Nasp---,4,MWE,CVCCVC,2,5,c,(MV (Nasp------ *),2,0,2,0
1,4,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
1,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,اسم,اسم,Ncsp--z,5,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPA (NUM (Ncsp----z- *),5,0,1,1
2,2,دوست,دوست,Ncsp--z,1,NN,CVCCV,2,4,c,(Ncsp----z- *)),1,0,1,1
2,3,من,***not found***من***Zrso----
2,4,نادر,نادر,Aps-,5,COPCOMP,CVCVC,2,4,c,(VPC (As--- *),2,0,1,1
2,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
2,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,من,***not found***من***Zrso----
3,2,در,در,E-,7,VMOD,CVC,1,2,f,(VPC-DiscA (DiscA (E------- *)),3,0,1,0
3,3,دانشگاه,دانشگاه,Ncspk-z,2,POBJ,CVCVCCVCV,4,7,c,(VPC (DPC (DPC (Ncspk---z- *),4,0,1,3
3,4,تهران,تهران,Naspk--,3,POSSESSIVE,CVCCVC,2,5,c,(Naspk----- *)),1,0,2,0
3,5,ادبیات,ادبیات,Ncsp--z,7,MWE,CVCVCVCCVCV,5,6,c,(Ncsp----z- *)),1,0,1,4
3,6,فارسی,فارسی,Nasp---,5,NN,CVCCCV,2,5,c,(MV (Nasp------ *),2,1,0,1
3,7,می-خوانم,***not found***می-خوانم***Vpyssosi---
3,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,اسم,اسم,Ncsp--z,5,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPS (Ncsp----z- *),4,0,1,1
4,2,استادم,***not found***استادم***Ncsp----1-
4,3,دکتر,دکتر,Naspf--,4,APPOS,CVCCVC,2,4,c,(Cez--nsoc *)),1,0,2,0
4,4,شفیعی,شفیعی,Nasp---,5,MWE,CVCVCV,3,5,c,(Naspf----- *)),1,0,0,3
4,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(MV (Nasp------ *),2,1,0,0
4,6,.,.,Oe,5,PUNC,.,1,1,f,(Vpyk-shs------ *)))),1,0,0,1
5,1,نادر,نادر,Nasp---,5,NSUBJ,CVCVC,2,4,c,(ROOT (S (NPA (Nasp------ *),4,0,1,1
5,2,در,در,E-,5,VMOD,CVC,1,2,f,(NPA (E------- *),2,0,1,0
5,3,دانشگاه,دانشگاه,Ncspk--,2,POBJ,CVCVCCVC,3,7,c,(MN (Ncspk----- *),2,0,2,1
5,4,تاریخ,تاریخ,Ncsp---,5,MWE,CVCVC,2,5,c,(Ncsp------ *))),1,0,1,1
5,5,می-خواند,-خواندن,Vpysshsi---,0,ROOT,VCVCVCC,2,8,c,(Vpys-shsi----- *)),1,1,0,1
5,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
6,1,اسم,اسم,Ncsp--z,5,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPS (Ncsp----z- *),4,0,1,1
6,2,استادش,***not found***استادش***Ncsp----3-
6,3,دکتر,دکتر,Naspf--,4,APPOS,CVCCVC,2,4,c,(Cez--nshc *)),1,0,2,0
6,4,باستانی,***not found***باستانی***Nasp---
6,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(MV (Nasp------ *),2,1,0,0
6,6,.,.,Oe,5,PUNC,.,1,1,f,(Vpyk-shs------ *)))),1,0,0,1
7,1,من,***not found***من***Zrso----
7,2,یک,یک,Urns---,3,NUM,CVC,1,2,f,(VPC-DiscA (DiscA (Urns----- *)),3,0,1,0
7,3,خواهر,خواهر,Ncsp---,4,NounCOOR,CVCVC,2,5,c,(VPC (DPC (DPC (Ncsp------ *),4,0,1,1
7,4,و,و,Jr-,7,MWE,CV,1,1,f,(Jr------- *)),1,0,0,1
7,5,دو,دو,Urns---,6,NUM,CV,1,2,f,(Urns----- *)),1,0,0,1
7,6,برادر,برادر,Ncsp---,4,NounCOOR,CVCVCVC,3,5,c,(MV (Ncsp------ *),2,0,1,2
7,7,دارم,داشتن,Vpyssos----,0,ROOT,CVCVC,2,4,c,(Vpys-sos------ *)))))),1,0,1,1
7,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
8,1,خواهرم,خواهر,Ncsp----1-,2,NounCOOR,CVCCVC,3,6,c,(ROOT (S (VPS (NPC (NPC (Ncsp------ *),6,0,2,0
8,2,و,و,Jr-,7,NSUBJ,CV,1,1,f,(Cez--nsoc *)),1,0,0,1
8,3,یکی,یکی,Urns-y-,2,NumCOOR,CVCCV,2,3,f,(Jr------- *)),1,0,1,1
8,4,از,از,E-,7,IDOBJ,CVC,1,2,f,(VPC (NPA-nid-DiscA (NPA-nid (NUM-nid (Urns---y- *)),5,0,1,0
8,5,برادرهایم,برادر,Nclp----1-,4,POBJ,CVCVCVCCVCVC,5,9,c,(E------- *)),1,0,2,3
8,6,درس,درس,Ncsp---,7,MWE,CVCC,1,3,c,(DiscA (NUM (Nclp------ *),3,1,0,0
8,7,می-خوانند,***not found***می-خوانند***Vpyslhsi---
8,8,.,.,Oe,7,PUNC,.,1,1,f,(MV (Ncsp------ *),2,0,0,1
9,1,برادر,برادر,Ncsp--z,4,NSUBJ,CVCVCVCV,4,5,c,(ROOT (S (NPA (Ncsp----z- *),4,0,0,4
9,2,کوچکم,کوچک,As-1-,1,NMOD,CVCVCVC,3,5,c,(NPA (As--- *),2,0,1,2
9,3,درس,درس,Ncsp---,4,MWE,CVCC,1,3,c,(MN (Cez--asoc *),2,1,0,0
9,4,نمی-خواند,***not found***نمی-خواند***Vnyssh--u--
9,5,.,.,Oe,4,PUNC,.,1,1,f,(Vnys-sh--u---- *)),1,0,0,1
