q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,کبوترهای,کبوتر,Nclp--z,10,NSUBJ,CVCVCVCCVCVV,5,8,c,(ROOT (S (VPS (NPA (NPA (Nclp----z- *),6,0,1,3
1,2,آزاد,آزاد,Aps-,3,AdjCOOR,CVCVC,2,4,c,(MN (MN (As--- *),3,0,1,1
1,3,و,و,Jr-,1,NMOD,CV,1,1,f,(Jr------- *),1,0,0,1
1,4,شاد,شاد,Aps-,3,AdjCOOR,CVC,1,3,c,(As--- *)),1,0,1,0
1,5,،,،,Oc,1,PUNC,،,1,1,f,(Oc *))),1,0,0,1
1,6,در,در,E-,9,VMOD,CVC,1,2,f,(N (E------- *),2,0,1,0
1,7,آسمان,آسمان,Ncsp---,6,POBJ,CVCVCVC,3,5,c,(Ncsp------ *),1,0,1,2
1,8,پرواز,پرواز,Ncsp---,9,MWE,CVCCVC,2,5,c,(Ncsp------ *))),1,0,2,0
1,9,می-کردند,***not found***می-کردند***Vpyslhti---
1,10,و,و,Jr-,0,ROOT,CV,1,1,f,(NPA (Jr------- *),2,0,0,1
1,11,از,از,E-,19,IDOBJ,CVC,1,2,f,(CPC-adj (E------- *),2,0,1,0
1,12,آزادی,آزادی,Ncsp---,13,NounCOOR,CVCVCV,3,5,c,(CPC-adj (Ncsp------ *),2,0,0,3
1,13,و,و,Jr-,11,POBJ,CV,1,1,f,(ADJPA (ADJ (Jr------- *),3,0,0,1
1,14,بازی,بازی,Ncsp---,13,NounCOOR,CVCV,2,4,c,(Ncsp------ *),1,0,0,2
1,15,در,در,E-,13,NMOD,CVC,1,2,f,(E------- *)),1,0,1,0
1,16,آسمان,آسمان,Ncsp--z,15,POBJ,CVCVCVCV,4,5,c,(ADJ (Ncsp----z- *),2,0,0,4
1,17,نیلگون,نیلگون,Aps-,16,NMOD,CVCCVC,2,6,c,(As--- *),1,0,2,0
1,18,لذت,لذت,Ncsp---,19,MWE,CVCCVC,2,3,c,(Ncsp------ *))))))),1,0,2,0
1,19,می-بردند,***not found***می-بردند***Vpyslhti---
1,20,.,.,Oe,10,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,پس,***not found***پس***E-
2,2,از,از,E-,1,POBJ,CVC,1,2,f,(E------- *),1,0,1,0
2,3,مدتی,مدت,Ncspt-y,2,POBJ,CVCCVCC,3,4,c,(Ncspt---y- *)),1,1,1,0
2,4,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
