q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,ماه,ماه,Ncspt-z,3,NSUBJ,CVCV,2,3,c,(ROOT (S (DPC (Ncspt---z- *),4,0,0,2
1,2,مهر,مهر,Naspm--,3,MWE,CVCC,1,3,c,(NPC (Naspm----- *),2,1,0,0
1,3,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
1,4,.,.,Oe,3,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,اکنون,اکنون,Dgp-t--,5,VMOD,CVCCVC,2,5,c,(ROOT (S (VPA (ADV (Dgp-t-- *),5,0,2,0
2,2,خورشید,خورشید,Nasp---,5,NSUBJ,CVCCVC,2,6,c,(Nasp------ *)),1,0,2,0
2,3,زودتر,***not found***زودتر***Dgpct--
2,4,غروب,غروب,Ncspt--,5,MWE,CVCVC,2,4,c,(VPSD (VPA (PPC (Ncspt----- *),4,0,1,1
2,5,می-کند,***not found***می-کند***Vpyk------a-6-
2,6,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *))),1,0,0,1
2,7,روزها,روز,Nclpt--,10,DOBJ,CVCCV,2,5,c,(VPC (PPC (Nclpt----- *),3,0,1,1
2,8,کم-کم,کم-ک,Ncsp----1-,7,NN,CVCVCVC,2,5,c,(NPC (Ncsp------ *),2,0,1,2
2,9,کوتاه-تر,کوتاه-,Apc-,8,NMOD,CVCVCC,3,8,c,(Cez--nsoc *))),1,1,0,1
2,10,می-شوند,***not found***می-شوند***Vpyslhsi---
2,11,.,.,Oe,6,PUNC,.,1,1,f,(Vpys-lhsi----- *))))))),1,0,0,1
3,1,گاهی,گاهی,Dgp-t--,9,VMOD,CVCV,2,4,c,(ROOT (S (VPS (NPC (NPC (Dgp-t-- *),6,0,0,2
3,2,در,در,E-,9,VMOD,CVC,1,2,f,(NPC (E------- *),2,0,1,0
3,3,آسمان,آسمان,Ncsp--z,2,POBJ,CVCVCVCV,4,5,c,(NPA (Ncsp----z- *),2,0,0,4
3,4,آبی,آبی,Aps-,3,NMOD,CVCV,2,3,c,(As--- *)))),1,0,0,2
3,5,،,،,Oc,2,PUNC,،,1,1,f,(Oc *)),1,0,0,1
3,6,لکه-های,***not found***لکه-های***Nclp--z
3,7,ابر,ابر,Ncsp--z,6,NN,CVCCV,2,3,c,(NPC (Ncsp----z- *),2,0,1,1
3,8,سیاه,سیاه,Aps-,7,NMOD,CVCVC,2,4,c,(As--- *))),1,0,1,1
3,9,دیده,دیدن,Vp------p--,0,ROOT,CVCV,2,4,c,(MV (Vp-------p---- *),2,0,0,2
3,10,می-شود,***not found***می-شود***Vpysshsi---
3,11,.,.,Oe,9,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,باد,باد,Ncsp--z,12,VMOD,CVCV,2,3,c,(ROOT (S (VPF (VPA-nid (PPC (PPC (Ncsp----z- *),7,0,0,2
4,2,پاییز,پاییز,Ncspe--,1,NN,CVCVC,2,5,c,(Ncspe----- *)),1,0,1,1
4,3,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
4,4,ابرها,ابر,Nclp---,12,DOBJ,CVCVCC,2,5,c,(VPSD-nid (VPC-nid (NPC (Nclp------ *),4,1,0,1
4,5,را,را,P,4,ACC,CV,1,2,f,(P *)),1,0,0,1
4,6,به,به,E-,12,IDOBJ,CV,1,2,f,(MV-nid (PPC-nid (E------- *),3,0,0,1
4,7,این,***not found***این***Tm-------
4,8,طرف,طرف,Ncsp---,7,DETCOMP,CVCC,2,3,c,(Ncsp------ *)))),1,1,0,0
4,9,و,و,Jr-,6,POBJ,CV,1,1,f,(Jr------- *))))),1,0,0,1
4,10,آن,***not found***آن***Tm-------
4,11,طرف,طرف,Ncsp---,10,DETCOMP,CVCC,2,3,c,(Ncsp------ *)),1,1,0,0
4,12,می-برد,-بردن,Vpysshsi---,0,ROOT,VCVCVCC,2?,6,c,(Vpys-shsi----- *)))),1,1,0,1
4,13,.,.,Oe,12,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,گاهی,گاهی,Dgp-t--,8,VMOD,CVCV,2,4,c,(ROOT (S (VPS (Dgp-t-- *),4,0,0,2
5,2,هم,هم,J--,1,ADVMOD,CVC,1,2,f,(VPC (ADJPC (ADJPC (J-------- *),4,0,1,0
5,3,چند,چند,Tf-------,8,NSUBJ,CVCC,1,3,f,(DPC (DPA (Tf------- *),3,1,0,0
5,4,قطره,***not found***قطره***Ls-
5,5,باران,باران,Ncsp---,3,DETCOMP,CVCVC,2,5,c,(NPA (Ncsp------ *),2,0,1,1
5,6,بر,بر,E-,8,MWE,CVC,1,2,f,(E------- *)))),1,0,1,0
5,7,زمین,زمین,Ncspk--,6,POBJ,CVCVC,2,4,c,(Ncspk----- *)),1,0,1,1
5,8,می-ریزد,***not found***می-ریزد***Vpysshsi---
5,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
6,1,برگ,برگ,Ncsp--z,8,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPSD (VPC-nid-DiscA (NPC-nid (NPA-nid (NPC (Ncsp----z- *),8,0,1,1
6,2,درختان,درخت,Nclp--z,1,NN,CVCVCCCV,4,6,c,(PPC (Nclp----z- *),2,1,0,2
6,3,کم-کم,***not found***کم-کم***Aps-
6,4,رنگ,رنگ,Ncsp--z,2,NN,CVCCV,2,3,c,(Ncsp----z- *))))),1,0,1,1
6,5,تازه-ای,***not found***تازه-ای***Apsy
6,6,به,به,E-,8,IDOBJ,CV,1,2,f,(VPA-DiscA (DiscA (E------- *)),3,0,0,1
6,7,خود,***not found***خود***Zx------
6,8,می-گیرد,***not found***می-گیرد***Vpysshsi---
6,9,:,:,Oo,19,PUNC,:,1,1,f,(VPS (Oo *),2,0,0,1
6,10,بعضی,***not found***بعضی***Tf-------
6,11,زرد,زرد,Aps-,10,DETCOMP,CVCC,1,3,c,(As--- *)),1,1,0,0
6,12,،,،,Oc,10,PUNC,،,1,1,f,(Oc *)),1,0,0,1
6,13,بعضی,***not found***بعضی***Zfs-----
6,14,نارنجی,نارنجی,Aps-,13,NMOD,CVCVCCV,3,6,c,(PPC (As--- *),2,0,1,2
6,15,و,و,Jr-,19,NSUBJ,CV,1,1,f,(NPC (Jr------- *),2,0,0,1
6,16,بعضی,***not found***بعضی***Tf-------
6,17,دیگر,***not found***دیگر***Zfs-----
6,18,قرمز,قرمز,Aps-,19,MWE,CVCCVC,2,4,c,(As--- *))))),1,0,2,0
6,19,می-شوند,***not found***می-شوند***Vpyslhsi---
6,20,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
7,1,تغییر,تغییر,Ncsp--z,4,NSUBJ,CVCCVCV,3,5,c,(ROOT (S (VPS (Ncsp----z- *),4,0,1,2
7,2,رنگ,رنگ,Ncsp--z,1,NN,CVCCV,2,3,c,(VPS (DPC (Ncsp----z- *),3,0,1,1
7,3,برگ-ها,برگ-,Nclp---,4,MWE,CVCCCV,2,6,c,(Nclp------ *)),1,1,0,1
7,4,رسیدن,رسیدن,Vp-is------,0,ROOT,CVCVCC,3,5,c,(VPC (DPC (DPC (Vp-i-s-------- *),4,1,0,1
7,5,پاییز,پاییز,Ncspe--,8,DOBJ,CVCVC,2,5,c,(Ncspe----- *)),1,0,1,1
