q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,صبح,صبح,Ncspt-z,4,APPOS,CVCCV,2,3,c,(ROOT (S (VPS (NPA (NPA (Ncspt---z- *),6,0,1,1
1,2,زود,زود,Aps-,1,NMOD,CVC,1,3,c,(As--- *)),1,0,1,0
1,3,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,4,پرویز,پرویز,Nasp---,0,ROOT,CVCCVC,2,5,c,(VPC (PPC (Nasp------ *),3,0,2,0
1,5,به,به,E-,4,NN,CV,1,2,f,(E------- *)),1,0,0,1
1,6,کارخانه,کارخانه,Ncspk-z,5,POBJ,CVCCVCVV,4,7,c,(MV (Ncspk---z- *),2,0,1,1
1,7,می-رود,***not found***می-رود***Naspk--
1,8,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,پس,***not found***پس***E-
2,2,از,از,E-,4,NMOD,CVC,1,2,f,(NPC (E------- *),2,0,1,0
2,3,او,***not found***او***Zrsh----
2,4,بچه-ها,***not found***بچه-ها***Nclp---
2,5,به,به,E-,7,MWE,CV,1,2,f,(E------- *)),1,0,0,1
2,6,مدرسه,مدرسه,Ncspk--,5,POBJ,CVCCVCV,3,5,c,(MV (Ncspk----- *),2,0,1,2
2,7,می-روند,***not found***می-روند***Vpyslhsi---
2,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,کاوه,کاوه,Nasp---,4,NSUBJ,CVCV,2,4,c,(ROOT (S (NPA (Nasp------ *),4,0,0,2
3,2,به,به,E-,4,MWE,CV,1,2,f,(NPA (E------- *),2,0,0,1
3,3,دبیرستان,دبیرستان,Ncspk--,2,POBJ,CVCVCVCCVC,4,8,c,(Ncspk----- *)),1,0,2,2
3,4,می-رود,***not found***می-رود***Vpysshsi---
3,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,ژاله,ژاله,Nasp---,4,NSUBJ,CVCV,2,4,c,(ROOT (S (NPA (Nasp------ *),4,0,0,2
4,2,به,به,E-,4,MWE,CV,1,2,f,(NPA (E------- *),2,0,0,1
4,3,دبستان,دبستان,Ncspk--,2,POBJ,CVCVCCVC,3,6,c,(Ncspk----- *)),1,0,2,1
4,4,می-رود,***not found***می-رود***Vpysshsi---
4,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,پروین,پروین,Nasp---,4,NSUBJ,CVCCVC,2,5,c,(ROOT (S (NPA (Nasp------ *),4,0,2,0
