q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,این-جا,***not found***این-جا***Bas--
1,2,آشپزخانه,آشپزخانه,Ncspk-z,6,NSUBJ,CVCCVCCVCVV,5,8,c,(NPA (Ncspk---z- *),2,0,2,1
1,3,خانه,خانه,Ncspk-z,2,NN,CVCVV,3,4,c,(CPC-adj (Ncspk---z- *),2,0,0,1
1,4,خانم,خانم,Naspf-z,3,NN,CVCVCV,3,4,c,(CPC-adj (Naspf---z- *),2,0,0,3
1,5,امینی,امینی,Nasp---,6,MWE,CVCVCV,3,5,c,(Nasp------ *)))),1,0,0,3
1,6,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
1,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,یخچال,یخچال,Ncsp--z,5,NSUBJ,CVCCVCV,3,5,c,(ROOT (S (NPA (Ncsp----z- *),4,0,1,2
2,2,بزرگی,بزرگ,Apsy,1,NMOD,CVCVCCC,3,5,c,(NPA (As-y- *),2,0,0,1
2,3,در,در,E-,5,MWE,CVC,1,2,f,(MN (E------- *),2,0,1,0
2,4,آشپزخانه,آشپزخانه,Ncspk--,3,POBJ,CVCCVCCVCV,4,8,c,(Ncspk----- *))),1,0,2,2
2,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
2,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,اجاق,اجاق,Ncsp--z,6,NSUBJ,CVCVCV,3,4,c,(ROOT (S (NPA (Ncsp----z- *),4,0,0,3
3,2,گاز,گاز,Ncsp--z,1,NN,CVCV,2,3,c,(NPA (Ncsp----z- *),2,0,0,2
