q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,گاهی,گاهی,Dgp-t--,8,VMOD,CVCV,2,4,c,(ROOT (S (VPS (NPA (NPA (N (Dgp-t-- *),7,0,0,2
1,2,از,از,E-,8,IDOBJ,CVC,1,2,f,(E------- *),1,0,1,0
1,3,اسپانیا,اسپانیا,Naspk--,2,POBJ,CVCCVCVCV,4,7,c,(Naspk----- *)),1,0,1,3
1,4,برای,برای,Ez,8,VMOD,CVCVCVV,3,4,f,(NUM (E------z *),2,0,0,2
1,5,پترا,پترا,Nasp---,4,POBJ,CVCCV,2,4,c,(Nasp------ *),1,0,1,1
1,6,بسته-های,***not found***بسته-های***Nclp--z
1,7,پستی,پستی,Aps-,6,NMOD,CVCCV,2,4,c,(As--- *),1,0,1,1
1,8,می-رسد,***not found***می-رسد***Vpysshsi---
1,9,و,و,Jr-,0,ROOT,CV,1,1,f,(N (Jr------- *),2,0,0,1
1,10,کارمند,کارمند,Ncsp--z,19,DOBJ,CVCCVCCV,3,6,c,(Ncsp----z- *),1,0,2,1
1,11,پست,پست,Ncsp--z,10,NN,CVCCV,2,3,c,(Ncsp----z- *))),1,0,1,1
1,12,این,***not found***این***Tm-------
1,13,بسته-ها,***not found***بسته-ها***Nclp---
1,14,را,را,P,10,ACC,CV,1,2,f,(P *)),1,0,0,1
1,15,در,در,E-,19,VMOD,CVC,1,2,f,(VPA (PPC (E------- *),3,0,1,0
1,16,خوابگاه,خوابگاه,Ncspk--,15,POBJ,CVCCVC,2,7,c,(DPC (Ncspk----- *),2,0,2,0
1,17,به,به,E-,19,MWE,CV,1,2,f,(E------- *))),1,0,0,1
1,18,پترا,پترا,Nasp---,17,POBJ,CVCCV,2,4,c,(MV (Nasp------ *),2,0,1,1
1,19,می-دهد,***not found***می-دهد***Vpysshsi---
1,20,.,.,Oe,9,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,برای,برای,Ez,12,VMOD,CVCVCVV,3,4,f,(ROOT (S (VPF (VPTD-nid (MV (PPC (E------z *),7,0,0,2
2,2,گرفتن,گرفتن,Vp-is----z-,5,VerbCOOR,CVCVCCCV,4,5,c,(Vp-i-s------z- *)),1,1,0,2
2,3,بسته-های,***not found***بسته-های***Nclp--z
2,4,پستی,پستی,Aps-,3,NMOD,CVCCV,2,4,c,(DiscE (CLR (As--- *),3,0,1,1
2,5,و,و,Jr-,1,POBJ,CV,1,1,f,(VPS (DPA (DPA (Jr------- *),4,0,0,1
2,6,بعضی,***not found***بعضی***Tf-------
2,7,نامه-ها,***not found***نامه-ها***Nclp---
2,8,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
2,9,کارت,کارت,Ncsp--z,12,COPCOMP,CVCCV,2,4,c,(MV (CPC-adj (Ncsp----z- *),3,0,1,1
2,10,دانشجویی,دانشجویی,Aps-,9,NMOD,CVCVCCVCV,4,8,c,(CPC-adj (As--- *),2,0,1,3
2,11,لازم,لازم,Aps-,9,NMOD,CVCVC,2,4,c,(As--- *))),1,0,1,1
2,12,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))))),1,1,0,0
2,13,.,.,Oe,12,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
