q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,خانه,خانه,Ncspk-z,6,NSUBJ,CVCVV,3,4,c,(ROOT (S (VPS (Ncspk---z- *),4,0,0,1
1,2,ما,***not found***ما***Zrlo----
1,3,به,به,E-,6,COPCOMP,CV,1,2,f,(MV (PPC (E------- *),3,0,0,1
1,4,دانشگاه,دانشگاه,Ncspk--,3,POBJ,CVCVCCVC,3,7,c,(Ncspk----- *)),1,0,2,1
1,5,نزدیک,نزدیک,Aps-,4,NMOD,CVCCVC,2,5,c,(As--- *))),1,0,2,0
1,6,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
1,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,من,***not found***من***Zrso----
2,2,هر,***not found***هر***Tf-------
2,3,روز,روز,Ncspt--,2,DETCOMP,CVC,1,3,c,(PPC (Ncspt----- *),2,0,1,0
2,4,پیاده,پیاده,Aps-,3,NMOD,CVCVCV,3,5,c,(NPA (As--- *),2,0,0,3
2,5,به,به,E-,7,MWE,CV,1,2,f,(E------- *)))),1,0,0,1
2,6,دانشگاه,دانشگاه,Ncspk--,5,POBJ,CVCVCCVC,3,7,c,(Ncspk----- *))),1,0,2,1
2,7,می-روم,***not found***می-روم***Vpyssosi---
2,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,مدرسه,مدرسه,Ncspk-z,8,NSUBJ,CVCCVCVV,4,5,c,(ROOT (S (VPA (MN (MN (Ncspk---z- *),6,0,1,1
3,2,مریم,مریم,Nasp---,1,NN,CVCCVC,2,4,c,(Nasp------ *),1,0,2,0
3,3,از,از,E-,8,VMOD,CVC,1,2,f,(E------- *)),1,0,1,0
3,4,خانه,خانه,Ncspk-z,3,POBJ,CVCVV,3,4,c,(Ncspk---z- *)),1,0,0,1
3,5,ما,***not found***ما***Zrlo----
3,6,خیلی,***not found***خیلی***Dips---
3,7,دور,دور,Aps-,8,COPCOMP,CVC,1,3,c,(As--- *)),1,0,1,0
3,8,نیست,بودن,Vnykshs----,0,ROOT,CVCC,1,4,c,(Vnyk-shs------ *)))),1,1,0,0
3,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,مریم,مریم,Nasp---,7,NSUBJ,CVCCVC,2,4,c,(ROOT (S (NPA (Nasp------ *),4,0,2,0
4,2,هم,هم,J--,1,NMOD,CVC,1,2,f,(NPA (N (J-------- *),3,0,1,0
4,3,معمولاً,***not found***معمولاً***Dgps---
4,4,پیاده,پیاده,Aps-,3,MWE,CVCVCV,3,5,c,(As--- *)),1,0,0,3
4,5,به,به,E-,7,MWE,CV,1,2,f,(NUM (E------- *),2,0,0,1
4,6,مدرسه,مدرسه,Ncspk--,5,POBJ,CVCCVCV,3,5,c,(Ncspk----- *))),1,0,1,2
4,7,می-رود,***not found***می-رود***Vpysshsi---
4,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,احمد,احمد,Nasp---,6,NSUBJ,CVCCVC,2,4,c,(ROOT (S (NPA (Nasp------ *),4,0,2,0
5,2,با,با,E-,6,VMOD,CV,1,2,f,(NPA (E------- *),2,0,0,1
5,3,اتوبوس,اتوبوس,Ncsp---,2,POBJ,CVCVCVC,3,6,c,(CPC-adj (Ncsp------ *),2,0,1,2
5,4,به,به,E-,6,MWE,CV,1,2,f,(CPC-adj (E------- *),2,0,0,1
5,5,دبیرستان,دبیرستان,Ncspk--,4,POBJ,CVCVCVCCVC,4,8,c,(Ncspk----- *)))),1,0,2,2
5,6,می-رود,***not found***می-رود***Vpysshsi---
5,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
6,1,دبیرستان,دبیرستان,Ncspk--,7,NSUBJ,CVCVCVCCVC,4,8,c,(ROOT (S (VPA (MN (MN (Ncspk----- *),6,0,2,2
6,2,از,از,E-,7,VMOD,CVC,1,2,f,(E------- *)),1,0,1,0
6,3,خانه,خانه,Ncspk-z,2,POBJ,CVCVV,3,4,c,(Ncspk---z- *)),1,0,0,1
6,4,ما,***not found***ما***Zrlo----
6,5,کمی,کم,Dips--y,7,VMOD,CVCCV,2,3,c,(MV (Dips--y *),2,0,1,1
6,6,دور,دور,Aps-,7,COPCOMP,CVC,1,3,c,(As--- *))),1,0,1,0
6,7,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
6,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
7,1,پدرم,پدر,Ncsp----1-,5,NSUBJ,CVCVCVC,3,4,c,(ROOT (S (VPS (NPC (NPC (Ncsp------ *),6,0,1,2
7,2,یک,یک,Urns---,3,NUM,CVC,1,2,f,(Cez--nsoc *)),1,0,1,0
7,3,ماشین,ماشین,Ncsp--z,1,NN,CVCVCV,3,5,c,(Urns----- *)),1,0,0,3
7,4,آبی,آبی,Aps-,3,NMOD,CVCV,2,3,c,(VPC (ADJPA (Ncsp----z- *),3,0,0,2
7,5,دارد,داشتن,Vpysshs----,0,ROOT,CVCVC,2,4,c,(As--- *)),1,0,1,1
7,6,.,.,Oe,5,PUNC,.,1,1,f,(Vpys-shs------ *))),1,0,0,1
8,1,او,***not found***او***Zrsh----
8,2,با,با,E-,0,ROOT,CV,1,2,f,(VPA (PPC (PPC (E------- *),4,0,0,1
8,3,ماشین,ماشین,Ncsp--z,2,POBJ,CVCVCV,3,5,c,(NPC (Ncsp----z- *),2,0,0,3
8,4,خودش,***not found***خودش***Zx----3-
8,5,به,به,E-,3,NN,CV,1,2,f,(Cez--zshc *)),1,0,0,1
8,6,اداره,اداره,Ncspk-z,5,POBJ,CVCVCVV,4,5,c,(MV (PPC (E------- *),3,0,0,2
8,7,می-رود,***not found***می-رود***Naspk--
8,8,.,.,Oe,2,PUNC,.,1,1,f,(Naspk----- *)))),1,0,0,1
9,1,بعضی,***not found***بعضی***Tf-------
9,2,وقت-ها,وقت-,Nclp---,1,DETCOMP,CVCCCV,2,6,c,(PPC (Nclp------ *),2,1,0,1
9,3,خواهر,خواهر,Ncsp---,4,NounCOOR,CVCVC,2,5,c,(NPC (Ncsp------ *),2,0,1,1
9,4,و,و,Jr-,2,NN,CV,1,1,f,(PPC (Jr------- *),2,0,0,1
9,5,برادرم,برادر,Ncsp----1-,4,NounCOOR,CVCVCVCVC,4,6,c,(NPC (Ncsp------ *),2,0,1,3
9,6,در,در,E-,4,NMOD,CVC,1,2,f,(Cez--nsoc *)))))),1,0,1,0
9,7,ماشین,ماشین,Ncsp--z,6,POBJ,CVCVCV,3,5,c,(CPC-det (E------- *),2,0,0,3
9,8,پدر,پدر,Ncsp---,7,NN,CVCVC,2,3,c,(DPC (Ncsp----z- *),2,0,1,1
9,9,سوار,سوار,Ncsp---,10,MWE,CVCVC,2,4,c,(Ncsp------ *)))),1,0,1,1
9,10,می-شوند,***not found***می-شوند***Vpyslhsi---
9,11,و,و,Jr-,0,ROOT,CV,1,1,f,(NPC (Vpys-lhsi----- *),2,0,0,1
9,12,او,***not found***او***Zrsh----
9,13,آنها,***not found***آنها***Zml-----
9,14,را,را,P,13,ACC,CV,1,2,f,(VPC (NPC (Zml----- *),3,0,0,1
9,15,به,به,E-,17,MWE,CV,1,2,f,(P *)),1,0,0,1
9,16,مدرسه,مدرسه,Ncspk--,15,POBJ,CVCCVCV,3,5,c,(MV (PPC (E------- *),3,0,1,2
9,17,می-برد,-بردن,Vpysshsi---,11,VerbCOOR,VCVCVCC,2?,6,c,(Ncspk----- *)),1,1,0,1
9,18,.,.,Oe,11,PUNC,.,1,1,f,(Vpys-shsi----- *))))),1,0,0,1
10,1,ماشین,ماشین,Ncsp--z,4,NSUBJ,CVCVCV,3,5,c,(ROOT (S (VPA (PPC (PPC (Ncsp----z- *),6,0,0,3
10,2,پدر,پدر,Ncsp---,1,NN,CVCVC,2,3,c,(NPC (Ncsp------ *),2,0,1,1
10,3,نو,نو,Aps-,2,NMOD,CV,1,2,c,(NPA (As--- *),2,0,0,1
10,4,نیست,بودن,Vnykshs----,6,VerbCOOR,CVCC,1,4,c,(Vnyk-shs------ *)))),1,1,0,0
10,5,،,،,Oc,4,PUNC,،,1,1,f,(Oc *)),1,0,0,1
10,6,اما,اما,Jr-,0,ROOT,CVCCV,2,3,f,(VPS (NPC (Jr------- *),3,0,1,1
10,7,ما,***not found***ما***Zrlo----
10,8,آن,***not found***آن***Zms-----
10,9,را,را,P,8,ACC,CV,1,2,f,(P *)),1,0,0,1
10,10,دوست,دوست,Ncsp---,11,MWE,CVCC,1,4,c,(MV (Ncsp------ *),2,1,0,0
10,11,داریم,داشتن,Vpyslos----,6,VerbCOOR,CVCCVC,2,5,c,(Vpys-los------ *))))),1,0,2,0
10,12,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
11,1,من,***not found***من***Zrso----
11,2,رانندگی,رانندگی,Ncsp---,3,MWE,CVCVCCVCV,4,7,c,(VPC (Ncsp------ *),2,0,1,3
11,3,نمی-کنم,***not found***نمی-کنم***Vnyssosi---
11,4,،,،,Oc,3,PUNC,،,1,1,f,(Oc *)),1,0,0,1
11,5,اما,اما,Jr-,0,ROOT,CVCCV,2,3,f,(NPA (N (Jr------- *),3,0,1,1
11,6,نادر,نادر,Nasp---,9,NSUBJ,CVCVC,2,4,c,(Nasp------ *),1,0,1,1
11,7,دوستم,دوستم,Nasp---,6,NN,CVCCVC,2,5,c,(Nasp------ *)),1,0,2,0
11,8,رانندگی,رانندگی,Ncsp---,9,MWE,CVCVCCVCV,4,7,c,(NUM (Ncsp------ *),2,0,1,3
11,9,می-کند,***not found***می-کند***Vpyslhsi---
11,10,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
12,1,او,***not found***او***Zrsh----
12,2,سال,سال,Ncspt-z,6,VMOD,CVCV,2,3,c,(VPA (PPC (PPC (Ncspt---z- *),4,0,0,2
12,3,گذشته,***not found***گذشته***Dgp-t--
12,4,گواهینامه,گواهینامه,Ncsp--z,6,MWE,CVCVCVCVCVV,6,9,c,(Ncsp----z- *)),1,0,0,4
12,5,رانندگی,رانندگی,Ncsp---,4,NN,CVCVCCVCV,4,7,c,(MV (Ncsp------ *),2,0,1,3
12,6,گرفت,گرفتن,Vpyssht----,0,ROOT,CVCVCC,2,4,c,(Vpys-sht------ *)))),1,1,0,1
12,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
