q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,پیرمرد,پیرمرد,Ncsp--z,6,NSUBJ,CVCVCVCCV,4,6,c,(ROOT (S (NPA (Ncsp----z- *),4,0,1,3
1,2,نادانی,نادانی,Apsz,1,NMOD,CVCVCCV,4,6,c,(NPA (As-z- *),2,0,1,2
1,3,یک,یک,Urns---,4,NUM,CVC,1,2,f,(CPC-adj (Urns----- *),2,0,1,0
1,4,کیسه,کیسه,Ncsp--z,1,NN,CVCVV,3,4,c,(CPC-adj (Ncsp----z- *),2,0,0,1
1,5,طلا,طلا,Ncsp---,6,MWE,CVCV,2,3,c,(Ncsp------ *)))),1,0,0,2
1,6,داشت,داشتن,Vpyssht----,0,ROOT,CVCC,1,4,c,(Vpys-sht------ *)),1,1,0,0
1,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,او,***not found***او***Zrsh----
2,2,سوراخی,سوراخ,Ncsp--y,6,NSUBJ,CVCVCC,3,6,c,(VPA-nid (NPA (Ncsp----y- *),3,1,0,1
2,3,در,در,E-,6,IDOBJ,CVC,1,2,f,(E------- *)),1,0,1,0
2,4,زمین,زمین,Naspk--,3,POBJ,CVCVC,2,4,c,(MV-nid (MV-nid (ADJPC-nid (Naspk----- *),4,0,1,1
2,5,حفر,حفر,Ncsp---,6,MWE,CVCC,1,3,c,(NPC-nid (Ncsp------ *))),2,1,0,0
2,6,کرد,کردن,Vpyssht----,7,VerbCOOR,CVCC,1,3,c,(Vpys-sht------ *)),1,1,0,0
2,7,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *)))),1,0,0,1
2,8,کیسه,کیسه,Ncsp--z,14,DOBJ,CVCVV,3,4,c,(DiscE (CLR (Ncsp----z- *),3,0,0,1
2,9,طلا,طلا,Ncsp---,8,NN,CVCV,2,3,c,(VPF (VPSD-nid (VPC-nid (NPC (Ncsp------ *),5,0,0,2
2,10,را,را,P,8,ACC,CV,1,2,f,(P *)),1,0,0,1
2,11,در,در,E-,14,VMOD,CVC,1,2,f,(MV-nid (PPC-nid (E------- *),3,0,1,0
2,12,آن,***not found***آن***Zms-----
2,13,سوراخ,سوراخ,Ncsp---,14,MWE,CVCVC,2,5,c,(Ncsp------ *)))),1,0,1,1
2,14,گذاشت,گذاشتن,Vpyssht----,15,VerbCOOR,CVCVCC,2,5,c,(DiscE (CLR (Vpys-sht------ *),3,1,0,1
2,15,و,و,Jr-,7,VerbCOOR,CV,1,1,f,(VPS (NPA (Jr------- *),3,0,0,1
2,16,با,با,E-,21,VMOD,CV,1,2,f,(ADJ (E------- *),2,0,0,1
2,17,سنگی,سنگ,Ncsp--y,16,POBJ,CVCCCV,2,4,c,(Ncsp----y- *),1,1,0,1
2,18,روی,***not found***روی***Ez
2,19,آن,***not found***آن***Zms-----
2,20,را,را,P,19,ACC,CV,1,2,f,(P *)),1,0,0,1
2,21,پوشاند,پوشاندن,Vpyssht----,15,VerbCOOR,CVCVCC,2,6,c,(Vpys-sht------ *))))))))),1,1,0,1
2,22,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,پیرمرد,پیرمرد,Ncsp---,7,DOBJ,CVCVCVCC,3,6,c,(ROOT (S (VPS (Ncsp------ *),4,1,0,2
3,2,هر,***not found***هر***Tf-------
3,3,روز,روز,Ncspt--,2,DETCOMP,CVC,1,3,c,(PPC (Ncspt----- *),2,0,1,0
3,4,آنجا,آنجا,Dgp-k--,2,DETMOD,CVCCV,2,4,c,(Dgp-k-- *))),1,0,1,1
3,5,را,را,P,1,ACC,CV,1,2,f,(P *)),1,0,0,1
3,6,وارسی,وارسی,Ncsp---,7,MWE,CVCVCV,3,5,c,(MV (Ncsp------ *),2,0,0,3
3,7,می-کرد,***not found***می-کرد***Vpysshsi---
3,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,او,***not found***او***Zrsh----
4,2,سنگ,سنگ,Ncsp---,5,DOBJ,CVCC,1,3,c,(VPA-nid (NPC-nid (NPC (Ncsp------ *),4,1,0,0
4,3,را,را,P,2,ACC,CV,1,2,f,(P *))),1,0,0,1
4,4,کنار,***not found***کنار***Dgps---
4,5,می-زد,***not found***می-زد***Vpysshsi---
4,6,و,و,Jr-,0,ROOT,CV,1,1,f,(DiscE (CLR (Jr------- *),3,0,0,1
4,7,انگشتانش,***not found***انگشتانش***Nclp----3-
4,8,را,را,P,7,ACC,CV,1,2,f,(Cez--nshc *)),1,0,0,1
4,9,داخل,***not found***داخل***Ez
4,10,سوراخ,سوراخ,Ncsp---,9,POBJ,CVCVC,2,5,c,(VPS-nid (DPC (E------z *),3,0,1,1
4,11,می-کرد,***not found***می-کرد***Vpysshsi---
4,12,و,و,Jr-,6,VerbCOOR,CV,1,1,f,(VPC-nid (DPC-nid-DiscA (DPC-nid (DPC-nid (Vpys-shsi----- *),5,0,0,1
4,13,طلاها,طلا,Nclp---,16,DOBJ,CVCVC,3,5,c,(PPC-nid (Jr------- *),2,0,1,1
4,14,را,را,P,13,ACC,CV,1,2,f,(NPC-nid (Nclp------ *)))),2,0,0,1
4,15,لمس,لمس,Ncsp---,16,MWE,CVCC,1,3,c,(P *)),1,1,0,0
4,16,می-کرد,***not found***می-کرد***Vpysshsi---
4,17,و,و,Jr-,12,VerbCOOR,CV,1,1,f,(Vpys-shsi----- *)))),1,0,0,1
4,18,از,از,E-,24,VMOD,CVC,1,2,f,(VPC-nid (NPC (Jr------- *),3,0,1,0
4,19,این,***not found***این***Tm-------
4,20,کار,کار,Ncsp---,19,DETCOMP,CVC,1,3,c,(VPA-nid (DPC-nid (DPC (Tm------- *),4,0,1,0
4,21,خوشحالی,خوشحالی,Ncsp--z,24,DOBJ,CVCCVCVV,4,7,c,(Ncsp------ *))),1,0,1,1
