q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,سلام,سلام,Ncsp---,0,ROOT,CVCVC,2,4,c,(ROOT (S (VPSD (VPCompD (Ncsp------ *))),5,0,1,1
1,2,.,.,Oe,1,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,اسم,اسم,Ncsp--z,4,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPSD (VPA (PPC (Ncsp----z- *),6,0,1,1
2,2,من,***not found***من***Zrso----
2,3,مهرداد,مهرداد,Nasp---,4,MWE,CVCCCVC,2,6,c,(MV (Nasp------ *),2,1,1,0
2,4,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
2,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,من,***not found***من***Zrso----
3,2,دانشجوی,دانشجو,Ncsp--z,5,NSUBJ,CVCVCCVCV,5,7,c,(VPC-DiscA (DiscA (Ncsp----z- *)),3,0,1,3
3,3,دانشگاه,دانشگاه,Ncspk-z,2,NN,CVCVCCVCV,4,7,c,(VPC (NPC (Ncspk---z- *),3,0,1,3
3,4,شیراز,شیراز,Naspk--,5,MWE,CVCVC,2,5,c,(Naspk----- *)),1,0,1,1
3,5,هستم,بودن,Vpyksos----,0,ROOT,CVCCVC,2,4,c,(Vpyk-sos------ *))))),1,0,2,0
3,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,من,***not found***من***Zrso----
4,2,در,در,E-,6,VMOD,CVC,1,2,f,(VPC-DiscA (DiscA (E------- *)),3,0,1,0
4,3,خوابگاه,خوابگاه,Ncspk-z,2,POBJ,CVCCVCV,3,7,c,(VPC (DPC (DPC (Ncspk---z- *),4,0,1,2
4,4,دانشجویان,دانشجو,Nclp---,3,NN,CVCVCCVC,4,9,c,(Nclp------ *)),1,0,2,1
4,5,زندگی,زندگی,Ncsp---,6,MWE,CVCCVCV,3,5,c,(Ncsp------ *)),1,0,1,2
4,6,می-کنم,***not found***می-کنم***Vpyssosi---
4,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,خانواده,خانواده,Ncsp--z,6,NSUBJ,CVCVCVCVV,5,7,c,(ROOT (S (VPS (Ncsp----z- *),4,0,0,3
5,2,من,***not found***من***Zrso----
5,3,در,در,E-,6,VMOD,CVC,1,2,f,(VPC (ADJPA (E------- *),3,0,1,0
5,4,تهران,تهران,Naspk--,3,POBJ,CVCCVC,2,5,c,(Naspk----- *)),1,0,2,0
5,5,زندگی,زندگی,Ncsp---,6,MWE,CVCCVCV,3,5,c,(Ncsp------ *))),1,0,1,2
5,6,می-کند,***not found***می-کند***Vpyslhsi---
5,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
6,1,فاصله,فاصله,Ncsp--z,7,NSUBJ,CVCVCVV,4,5,c,(ROOT (S (VPS (NPA (Ncsp----z- *),5,0,0,2
6,2,شیراز,شیراز,Naspk--,1,NN,CVCVC,2,5,c,(ADJ (Naspk----- *),2,0,1,1
6,3,تا,تا,E-,7,VMOD,CV,1,2,f,(E------- *),1,0,0,1
6,4,تهران,تهران,Naspk--,3,POBJ,CVCCVC,2,5,c,(Naspk----- *))),1,0,2,0
6,5,خیلی,***not found***خیلی***Dips---
6,6,زیاد,زیاد,Aps-,7,COPCOMP,CVCVC,2,4,c,(As--- *)),1,0,1,1
6,7,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
6,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
7,1,مادر,مادر,Ncsp---,2,NounCOOR,CVCVC,2,4,c,(ROOT (S (VPS (Ncsp------ *),4,0,1,1
7,2,و,و,Jr-,6,NSUBJ,CV,1,1,f,(VPC (Jr------- *),2,0,0,1
7,3,پدر,پدر,Ncsp--z,2,NounCOOR,CVCVCV,3,3,c,(VPS (Ncsp----z- *),2,0,0,3
7,4,من,***not found***من***Zrso----
7,5,بازنشسته,بازنشسته,Aps-,6,COPCOMP,CVCCVCVCCV,4,8,c,(VPA (PPC (As--- *),3,0,2,2
7,6,هستند,بودن,Vpyklhs----,7,VerbCOOR,CVCCVCC,2,5,c,(DPC (Vpyk-lhs------ *),2,1,1,0
7,7,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *))),1,0,0,1
7,8,کار,کار,Ncsp---,9,MWE,CVC,1,3,c,(MV (Ncsp------ *),2,0,1,0
7,9,نمی-کنند,***not found***نمی-کنند***Vnyslh--u--
7,10,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
8,1,برادر,برادر,Ncsp--z,6,NSUBJ,CVCVCVCV,4,5,c,(ROOT (S (VPS (Ncsp----z- *),4,0,0,4
8,2,من,***not found***من***Zrso----
8,3,در,در,E-,6,VMOD,CVC,1,2,f,(VPC (ADJPA (E------- *),3,0,1,0
8,4,بانک,بانک,Ncspk--,3,POBJ,CVCC,1,4,c,(Ncspk----- *)),1,1,0,0
8,5,کار,کار,Ncsp---,6,MWE,CVC,1,3,c,(Ncsp------ *))),1,0,1,0
8,6,می-کند,***not found***می-کند***Vpyslhsi---
8,7,.,.,Oe,6,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
9,1,اسم,اسم,Ncsp--z,4,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPS (Ncsp----z- *),4,0,1,1
9,2,او,***not found***او***Zrsh----
9,3,مهران,مهران,Nasp---,4,MWE,CVCCVC,2,5,c,(Nasp------ *)),1,0,2,0
9,4,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
9,5,.,.,Oe,4,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
10,1,محل,محل,Ncspk-z,11,NSUBJ,CVCVCCV,3,3,c,(ROOT (S (VPSD (VPA-nid-DiscA (DiscA (PPC (Ncspk---z- *),7,0,1,2
