q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,سلام,سلام,Ncsp---,5,NSUBJ,CVCVC,2,4,c,(ROOT (S (VPA (CONJ (Ncsp------ *),5,0,1,1
1,2,،,،,Oc,1,PUNC,،,1,1,f,(Oc *)),1,0,0,1
1,3,من,***not found***من***Zrso----
1,4,ندا,ندا,Ncsp---,5,MWE,CVCV,2,3,c,(VPC (Ncsp------ *),2,0,0,2
1,5,هستم,بودن,Vpyksos----,0,ROOT,CVCCVC,2,4,c,(Vpyk-sos------ *)))),1,0,2,0
1,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,این,***not found***این***Tm-------
2,2,عکس,عکس,Ncsp--z,1,DETCOMP,CVCCV,2,3,c,(Ncsp----z- *)),1,0,1,1
2,3,خانواده,خانواده,Ncsp--z,5,COPCOMP,CVCVCVCVV,5,7,c,(VPA (PPC (Ncsp----z- *),3,0,0,3
2,4,من,***not found***من***Zrso----
2,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
2,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,من,***not found***من***Zrso----
3,2,ده,ده,Urns---,4,COMP,CVC,1,2,f,(VPC-DiscA (DiscA (Urns----- *)),3,0,1,0
3,3,ساله,***not found***ساله***Sj---
3,4,هستم,بودن,Vpyksos----,5,VerbCOOR,CVCCVC,2,4,c,(NPA (Vpyk-sos------ *),2,0,2,0
3,5,و,و,Jr-,0,ROOT,CV,1,1,f,(Jr------- *))),1,0,0,1
3,6,به,به,E-,8,MWE,CV,1,2,f,(E------- *)),1,0,0,1
3,7,مدرسه,مدرسه,Ncspk--,6,POBJ,CVCCVCV,3,5,c,(MV (Ncspk----- *),2,0,1,2
3,8,می-روم,***not found***می-روم***Vpyssosi---
3,9,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,اسم,اسم,Ncsp--z,9,NSUBJ,CVCCV,2,3,c,(ROOT (S (VPS (Ncsp----z- *),4,0,1,1
4,2,برادرم,برادر,Ncsp----1-,1,NN,CVCVCVCVC,4,6,c,(VPS (NPC (NPC (NPC (Ncsp------ *),5,0,1,3
4,3,مهیار,***not found***مهیار***Aps-
4,4,،,،,Oc,1,PUNC,،,1,1,f,(As--- *)),1,0,0,1
