q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,دکتر,دکتر,Naspf--,5,NSUBJ,CVCCVC,2,4,c,(ROOT (S (NPA (Naspf----- *),4,0,2,0
1,2,بهمن,بهمن,Nasp--z,1,NN,CVCCVCV,3,4,c,(NPA (Nasp----z- *),2,0,1,2
1,3,نامدار,نامدار,Nasp---,5,COPCOMP,CVCVCVC,2,6,c,(MN (Nasp------ *),2,0,1,2
1,4,ایرانی,ایرانی,Aps-,3,NMOD,CVCVCV,3,6,c,(As--- *))),1,0,0,3
1,5,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)),1,1,0,0
1,6,.,.,Oe,5,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,او,***not found***او***Zrsh----
2,2,استاد,استاد,Ncsp--z,8,COPCOMP,VCVCVCV,3,5,c,(VPC (NPA (NUM (Ncsp----z- *),4,0,0,3
2,3,زبان,زبان,Ncsp--z,2,NN,CVCVCV,3,4,c,(Ncsp----z- *),1,0,0,3
2,4,فارسی,فارسی,Nasp---,5,NounCOOR,CVCCCV,2,5,c,(Nasp------ *),1,1,0,1
2,5,و,و,Jr-,3,NN,CV,1,1,f,(Jr------- *),1,0,0,1
2,6,اهل,اهل,Ncsp--z,5,NounCOOR,VCVCV,2,3,c,(Ncsp----z- *)),1,0,0,2
2,7,تهران,تهران,Naspk--,6,POSSESSIVE,CVCCVC,2,5,c,(Naspk----- *)),1,0,2,0
2,8,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *))),1,1,0,0
2,9,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,خانم,خانم,Naspf-z,5,NSUBJ,CVCVCV,3,4,c,(ROOT (S (NPA (Naspf---z- *),4,0,0,3
3,2,نامدار,نامدار,Nasp---,1,NN,CVCVCVC,2,6,c,(NPA (Nasp------ *),2,0,1,2
3,3,اهل,اهل,Ncsp--z,5,COPCOMP,VCVCV,2,3,c,(MN (Ncsp----z- *),2,0,0,2
