q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,تقریباً,تقریباً,Dgps---,36,VMOD,CVCCVCVC,3,7,c,(ROOT (S (VPA (Dgps--- *),4,0,2,1
1,2,همه,***not found***همه***Tf------z
1,3,شهرهای,شهر,Nclpk-z,2,DETCOMP,CVCCVCV,3,6,c,(Nclpk---z- *)),1,0,1,2
1,4,ایران,ایران,Naspk--,3,POSSESSIVE,CVCVC,2,5,c,(MV (NPC (Naspk----- *),3,0,1,1
1,5,دارای,دارای,Apsz,36,COPCOMP,CVCVCV,3,5,c,(CPC (NPC (As-z- *),3,0,0,3
1,6,بازار,بازار,Ncsp--z,8,NounCOOR,CVCVCV,3,5,c,(Ncsp----z- *)),1,0,0,3
1,7,سنتی,سنتی,Aps-,6,NMOD,CVCCVCV,3,4,c,(CPC-res (As--- *),2,0,1,2
1,8,،,،,Oc,5,ADJCOMP,،,1,1,f,(CPC-res (Oc *),2,0,0,1
1,9,مسجدهای,مسجد,Nclp--z,11,NounCOOR,CVCCVCCVCVV,4,7,c,(CPC-res (Nclp----z- *),2,0,2,1
1,10,بزرگ,بزرگ,Aps-,9,NMOD,CVCVCC,2,4,c,(CPC-res (As--- *),2,1,0,1
1,11,و,و,Jr-,15,NounCOOR,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
1,12,آثار,اثر,Nclp--z,11,NounCOOR,CVCVCV,3,4,c,(CPC-res (Nclp----z- *),2,0,0,3
1,13,تاریخی,تاریخی,Apsz,12,NMOD,CVCVCVV,4,6,c,(CPC-res (As-z- *),2,0,0,2
1,14,دیگر,***not found***دیگر***Zfs-----
1,15,،,،,Oc,8,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
1,16,مراسم,مراسم,Ncsp---,17,NounCOOR,CVCVCVC,3,5,c,(CPC-res (Ncsp------ *),2,0,1,2
1,17,و,و,Jr-,20,NounCOOR,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
1,18,سنت-های,سنت-,Nclp--z,17,NounCOOR,CVCCVCCVCVV,4,7,c,(CPC-res (Nclp----z- *),2,0,2,1
1,19,محلی,محلی,Aps-,18,NMOD,CVCVCCV,3,4,c,(CPC-res (As--- *),2,0,1,2
1,20,،,،,Oc,15,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
1,21,لهجه,لهجه,Ncsp--z,23,NounCOOR,CVCCVV,3,4,c,(CPC-res (Ncsp----z- *),2,0,1,0
1,22,مخصوص,مخصوص,Aps-,21,NMOD,CVCCVC,2,5,c,(CPC-res (As--- *),2,0,2,0
1,23,،,،,Oc,20,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
1,24,بزرگان,بزرگ,Nclp--z,31,NounCOOR,CVCVCCVCV,4,6,c,(CPC-res (Nclp----z- *),2,0,1,3
1,25,علمی,علمی,Aps-,26,AdjCOOR,CVCCV,2,4,c,(CPC-res (As--- *),2,0,1,1
1,26,و,و,Jr-,24,NMOD,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
1,27,مذهبی,مذهبی,Aps-,28,AdjCOOR,CVCCVCV,3,5,c,(CPC-res (As--- *),2,0,1,2
1,28,و,و,Jr-,26,AdjCOOR,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
1,29,فرهنگی,فرهنگی,Aps-,28,AdjCOOR,CVCCVCCV,3,6,c,(CPC-res (As--- *),2,0,2,1
1,30,،,،,Oc,24,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
1,31,و,و,Jr-,23,NounCOOR,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
1,32,مردمی,مردم,Nclp--y,31,NounCOOR,CVCCVCC,3,5,c,(CPC-res (Nclp----y- *),2,1,1,0
1,33,مهربان,مهربان,Aps-,34,AdjCOOR,CVCCVCVC,3,6,c,(CPC-res (As--- *),2,0,2,1
1,34,و,و,Jr-,32,NMOD,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
1,35,مهمان-نواز,***not found***مهمان-نواز***Aps-
1,36,هستند,بودن,Vpyklhs----,0,ROOT,CVCCVCC,2,5,c,(Vpyk-lhs------ *)))),1,1,1,0
1,37,.,.,Oe,36,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,اصفهان,اصفهان,Naspk--,21,NSUBJ,CVCCVCVC,3,6,c,(ROOT (S (VPF (VPA-nid (Naspk----- *),5,0,2,1
2,2,نیز,***not found***نیز***J--
2,3,که,که,J--,10,RELSUBJ,CV,1,2,f,(ADJ (J-------- *),2,0,0,1
2,4,در,در,E-,9,IDOBJ,CVC,1,2,f,(E------- *),1,0,1,0
2,5,400,400,Urns---,7,NUM,400,1,3,f,(Urns----- *))),1,0,0,0
2,6,کیلومتری,***not found***کیلومتری***S-s-z
2,7,تهران,تهران,Naspk--,4,POBJ,CVCCVC,2,5,c,(NPC-nid (Naspk----- *)))),2,0,2,0
2,8,قرار,قرار,Ncsp---,9,MWE,CVCVC,2,4,c,(Ncsp------ *))),1,0,1,1
2,9,دارد,داشتن,Vpysshs----,10,VerbCOOR,CVCVC,2,4,c,(DiscE (PPC (Vpys-shs------ *),3,0,1,1
2,10,و,و,Jr-,1,NN,CV,1,1,f,(CPC-adj (ADJPA (ADJ (Jr------- *),4,0,0,1
2,11,یکی,یکی,Urns-y-,16,COPCOMP,CVCCV,2,3,f,(Urns---y- *),1,0,1,1
2,12,از,از,E-,11,MWE,CVC,1,2,f,(E------- *)),1,0,1,0
2,13,بزرگ-ترین,بزرگ-,Apu-,14,NMOD,CVCVCCC,4,9,c,(ADJ (Au--- *),2,0,0,1
2,14,شهرهای,شهر,Nclpk-z,12,POBJ,CVCCVCV,3,6,c,(Nclpk---z- *),1,0,1,2
2,15,ایران,ایران,Naspk--,14,POSSESSIVE,CVCVC,2,5,c,(Naspk----- *))),1,0,1,1
2,16,است,بودن,Vpykshs----,10,VerbCOOR,CVCC,1,3,c,(CPC-adj (Vpyk-shs------ *),2,1,0,0
2,17,دارای,دارای,Apsz,21,MWE,CVCVCV,3,5,c,(As-z- *))))))),1,0,0,3
2,18,همه,***not found***همه***Tf------z
2,19,خصوصیات,خصوصیه,Nclp--z,18,DETCOMP,CVCVCVCCVCV,5,7,c,(NPC (Nclp----z- *),2,0,1,4
2,20,بالا,بالا,Aps-,19,NMOD,CVCV,2,4,c,(As--- *))),1,0,0,2
2,21,می-باشد,***not found***می-باشد***Vpysshsi---
2,22,.,.,Oe,21,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
