q,WordIndex,wordForm,Lemma,POS,DepRelation,DepType,PhonePattern,SyllableNumber,WordCharacter,POS type (functional/content),ConstituencyParsing,ConstituencyNumberOfNodes,CVCC Count,CVC Count,CV Count
1,1,بازار,بازار,Ncsp--z,12,NSUBJ,CVCVCV,3,5,c,(ROOT (S (VPA (N (Ncsp----z- *),5,0,0,3
1,2,تهران,تهران,Naspk--,1,POSSESSIVE,CVCCVC,2,5,c,(Naspk----- *)),1,0,2,0
1,3,بزرگ-ترین,بزرگ-,Apu-,12,COPCOMP,CVCVCCC,4,9,c,(VPA (MADV (NUM (Au--- *),4,0,0,1
1,4,بازار,بازار,Ncsp--z,3,ADJCOMP,CVCVCV,3,5,c,(Ncsp----z- *),1,0,0,3
1,5,سنتی,سنتی,Aps-,6,AdjCOOR,CVCCVCV,3,4,c,(NUM (As--- *),2,0,1,2
1,6,و,و,Jr-,4,NMOD,CV,1,1,f,(Jr------- *),1,0,0,1
1,7,مهم-ترین,مهم-,Apu-,6,AdjCOOR,CVCVCCC,4,8,c,(Au--- *),1,0,0,1
1,8,مرکز,مرکز,Ncsp--z,4,NN,CVCCVCV,3,4,c,(Ncsp----z- *))),1,0,1,2
1,9,تجارت,تجارت,Ncsp---,8,NN,CVCVCVC,3,5,c,(Ncsp------ *)),1,0,1,2
1,10,در,در,E-,8,NMOD,CVC,1,2,f,(MV (PPC (E------- *),3,0,1,0
1,11,ایران,ایران,Naspk--,10,POBJ,CVCVC,2,5,c,(Naspk----- *)),1,0,1,1
1,12,است,بودن,Vpykshs----,0,ROOT,CVCC,1,3,c,(Vpyk-shs------ *)))),1,1,0,0
1,13,.,.,Oe,12,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
2,1,قدمت,قدمت,Ncsp--z,7,NSUBJ,CVCCVCV,3,4,c,(ROOT (S (VPS (NPC (Ncsp----z- *),5,0,1,2
2,2,آن,***not found***آن***Zms-----
2,3,بیشتر,بیش,Apc-,7,COPCOMP,CVCCVC,2,5,c,(VPC (PPC (Ac--- *),3,0,2,0
2,4,از,از,E-,3,ADJCOMP,CVC,1,2,f,(NPC (E------- *),2,0,1,0
2,5,500,500,Urns---,6,NUM,500,1,3,f,(Urns----- *))),1,0,0,0
2,6,سال,سال,Ncspt--,4,POBJ,CVC,1,3,c,(MV (Ncspt----- *),2,0,1,0
2,7,می-باشد,***not found***می-باشد***Vpysshsi---
2,8,.,.,Oe,7,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
3,1,بازار,بازار,Ncspk-z,8,NSUBJ,CVCVCV,3,5,c,(ROOT (S (VPA (PPC (Ncspk---z- *),5,0,0,3
3,2,بزرگ,بزرگ,Apsz,1,NMOD,CVCVCCV,3,4,c,(NPC (As-z- *),2,0,1,2
3,3,تهران,تهران,Naspk--,1,POSSESSIVE,CVCCVC,2,5,c,(CPC (NPC (Naspk----- *),3,0,2,0
3,4,از,از,E-,8,IDOBJ,CVC,1,2,f,(E------- *)),1,0,1,0
3,5,بازارهای,بازار,Nclpk-z,4,POBJ,CVCVCCVCVV,4,8,c,(CPC-res (Nclpk---z- *),2,0,1,2
3,6,کوچک-تری,***not found***کوچک-تری***Aps-
3,7,تشکیل,تشکیل,Ncsp---,8,MWE,CVCCVC,2,5,c,(CPC-res (Ncsp------ *),2,0,2,0
3,8,می-شود,***not found***می-شود***Vpysshsi---
3,9,،,،,Oc,22,PUNC,،,1,1,f,(CPC-res (Oc *),2,0,0,1
3,10,بازارهای,بازار,Nclpk-z,12,NounCOOR,CVCVCCVCVV,4,8,c,(CPC-res (Nclpk---z- *),2,0,1,2
3,11,فرش,فرش,Ncsp---,10,NN,CVCC,1,3,c,(CPC-res (Ncsp------ *),2,1,0,0
3,12,،,،,Oc,9,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
3,13,پارچه,پارچه,Ncsp---,14,NounCOOR,CVCCV,2,5,c,(CPC-res (Ncsp------ *),2,0,1,1
3,14,،,،,Oc,12,NounCOOR,،,1,1,f,(CPC-res (Oc *),2,0,0,1
3,15,طلا,طلا,Ncsp---,16,NounCOOR,CVCV,2,3,c,(CPC-res (Ncsp------ *),2,0,0,2
3,16,و,و,Jr-,14,NounCOOR,CV,1,1,f,(CPC-res (Jr------- *),2,0,0,1
3,17,آجیل,آجیل,Ncsp---,16,NounCOOR,CVCVC,2,4,c,(CPC-res (Ncsp------ *),2,0,1,1
3,18,از,از,E-,22,IDOBJ,CVC,1,2,f,(E------- *))))))))))))))))),1,0,1,0
3,19,همه,***not found***همه***Zfs-----
3,20,معروف-تر,معروف-,Apc-,22,MWE,CVCCVCC,3,8,c,(VPC (ADJPA (Ac--- *),3,1,1,0
3,21,و,و,Jr-,20,ADJCOMP,CV,1,1,f,(Jr------- *)),1,0,0,1
3,22,مهم-ترند,***not found***مهم-ترند***Vpyk------a-6-
3,23,.,.,Oe,8,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
4,1,در,در,E-,11,VMOD,CVC,1,2,f,(ROOT (S (VPS (NPC (NPC (E------- *),6,0,1,0
4,2,بازار,بازار,Ncsp--z,1,POBJ,CVCVCV,3,5,c,(NPC (Ncsp----z- *),2,0,0,3
4,3,فرش,فرش,Ncsp--z,11,DOBJ,CVCCV,2,3,c,(NPA (Ncsp----z- *),2,0,1,1
4,4,بهترین,به,Apu-,5,AdjCOOR,CVCCVCVC,3,6,c,(Au--- *)))),1,0,2,1
4,5,،,،,Oc,3,NMOD,،,1,1,f,(Oc *)),1,0,0,1
4,6,زیباترین,زیبا,Apu-,7,AdjCOOR,CVCVC,4,8,c,(VPC (NPC (NPA (Au--- *),4,0,1,1
4,7,و,و,Jr-,5,AdjCOOR,CV,1,1,f,(CPC-adj (Jr------- *),2,0,0,1
4,8,گران-ترین,گران-,Apu-,7,AdjCOOR,CVCVCC,4,9,c,(CPC-adj (Au--- *),2,1,0,1
4,9,فرش-ها,فرش-,Nclp---,3,NN,CVCCCV,2,6,c,(Nclp------ *)))),1,1,0,1
4,10,را,را,P,3,ACC,CV,1,2,f,(P *)),1,0,0,1
4,11,می-بینیم,***not found***می-بینیم***Vpyslosi---
4,12,.,.,Oe,11,PUNC,.,1,1,f,(Oe *))) ,1,0,0,1
5,1,هر,***not found***هر***Tf-------
5,2,بازار,بازار,Ncsp---,1,DETCOMP,CVCVC,2,5,c,(PPC (Ncsp------ *),2,0,1,1
5,3,مغازه-ها,***not found***مغازه-ها***Nclp---
5,4,و,و,Jr-,7,MWE,CV,1,1,f,(Jr------- *)))),1,0,0,1
